https://example.com/collocation-analysis
There are 2059891 different words in your collocation database for "fact". (Your query returned 3794 matches in 242 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	important	439	0.20	14	132	4.16
2	remarkable	528	0.24	15	136	3.99
3	that	19467	8.68	235	239	2.76
4	this	11868	5.29	134	236	2.66
5	in	53781	23.97	360	242	1.91
6	only	3074	1.37	15	217	1.45
7	is	25327	11.29	123	239	1.45
8	has	3964	1.77	18	229	1.35
9	being	4314	1.92	19	227	1.30
10	is	25327	11.29	107	239	1.24
11	we	5811	2.59	23	191	1.15
12	when	5562	2.48	21	221	1.08
13	been	5127	2.28	19	234	1.06
14	not	7663	3.42	28	233	1.04
15	no	3956	1.76	14	225	0.99
16	may	5848	2.61	20	224	0.94
17	i	10318	4.60	34	227	0.89
18	but	7088	3.16	22	236	0.80
19	from	14735	6.57	45	238	0.78
20	it	17885	7.97	53	237	0.73
21	which	19322	8.61	53	238	0.62
22	was	11549	5.15	31	228	0.59
23	a	38908	17.34	101	239	0.54
24	by	21106	9.41	53	240	0.49
25	be	17200	7.67	42	237	0.45
26	by	21106	9.41	51	240	0.44
27	an	7206	3.21	17	236	0.40
28	an	7206	3.21	17	236	0.40
29	it	17885	7.97	42	237	0.40
30	the	208386	92.87	483	242	0.38
31	of	124419	55.45	273	242	0.30
32	that	19467	8.68	38	239	0.13
33	to	44432	19.80	83	240	0.07
34	to	44432	19.80	81	240	0.03
35	have	8235	3.67	15	235	0.03
36	be	17200	7.67	31	237	0.02
37	the	208386	92.87	372	242	0.00
38	for	10096	4.50	18	240	0.00
39	a	38908	17.34	69	239	-0.01
40	i	10318	4.60	18	227	-0.03
41	as	17416	7.76	30	237	-0.05
42	with	15718	7.00	27	239	-0.05
43	this	11868	5.29	20	236	-0.08
44	at	16197	7.22	27	238	-0.10
45	are	11441	5.10	19	236	-0.10
46	and	53427	23.81	87	242	-0.13
47	in	53781	23.97	85	242	-0.17
48	was	11549	5.15	18	228	-0.19
49	with	15718	7.00	24	239	-0.22
50	are	11441	5.10	16	236	-0.35
51	or	10809	4.82	15	234	-0.36
52	as	17416	7.76	24	237	-0.37
53	which	19322	8.61	24	238	-0.52
54	of	124419	55.45	122	242	-0.86
55	from	14735	6.57	14	238	-0.91
56	and	53427	23.81	35	242	-1.44
