https://example.com/collocation-analysis
There are 4360368 different words in your collocation database for "fact". (Your query returned 10397 matches in 304 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	matter	1092	0.59	80	192	5.09
2	owing	917	0.49	33	218	4.07
3	that	40974	22.00	1351	300	3.94
4	due	3159	1.70	93	275	3.78
5	they	6512	3.50	62	291	2.15
6	this	26266	14.10	209	300	1.89
7	in	107872	57.91	743	304	1.68
8	has	9259	4.97	51	298	1.36
9	all	7932	4.26	43	298	1.34
10	also	6094	3.27	31	298	1.24
11	there	7325	3.93	37	298	1.23
12	from	25420	13.65	126	302	1.21
13	by	37824	20.31	187	302	1.20
14	is	63574	34.13	282	301	1.05
15	it	29743	15.97	124	300	0.96
16	the	409212	219.70	1645	303	0.90
17	we	19284	10.35	77	291	0.89
18	as	35096	18.84	131	302	0.80
19	when	10115	5.43	37	292	0.77
20	may	9889	5.31	36	298	0.76
21	to	86747	46.57	312	303	0.74
22	not	16449	8.83	59	300	0.74
23	no	9450	5.07	33	300	0.70
24	have	14989	8.05	52	299	0.69
25	is	63574	34.13	216	301	0.66
26	which	28946	15.54	97	301	0.64
27	been	10278	5.52	34	297	0.62
28	are	26661	14.31	87	299	0.60
29	it	29743	15.97	82	300	0.36
30	be	34736	18.65	92	303	0.30
31	the	409212	219.70	1073	303	0.29
32	we	19284	10.35	49	291	0.24
33	have	14989	8.05	38	299	0.24
34	this	26266	14.10	62	300	0.14
35	were	13279	7.13	31	292	0.12
36	a	104150	55.92	240	304	0.10
37	for	27889	14.97	64	301	0.10
38	an	13733	7.37	31	302	0.07
39	an	13733	7.37	31	302	0.07
40	but	14185	7.62	32	298	0.07
41	was	27689	14.87	61	297	0.04
42	with	30318	16.28	66	303	0.02
43	in	107872	57.91	233	304	0.01
44	i	15580	8.36	31	298	-0.11
45	be	34736	18.65	69	303	-0.11
46	as	35096	18.84	69	302	-0.13
47	with	30318	16.28	58	303	-0.17
48	by	37824	20.31	70	302	-0.21
49	was	27689	14.87	51	297	-0.22
50	at	26249	14.09	48	303	-0.23
51	and	102994	55.30	186	304	-0.25
52	to	86747	46.57	153	303	-0.28
53	of	232709	124.94	408	304	-0.29
54	a	104150	55.92	176	304	-0.35
55	are	26661	14.31	45	299	-0.35
56	on	32476	17.44	52	304	-0.42
57	of	232709	124.94	368	304	-0.44
58	for	27889	14.97	36	301	-0.73
59	on	32476	17.44	31	304	-1.17
60	that	40974	22.00	35	300	-1.33
61	and	102994	55.30	58	304	-1.93
