https://example.com/collocation-analysis
There are 2719947 different words in your collocation database for "fact". (Your query returned 5278 matches in 259 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	remarkable	500	0.23	19	131	4.37
2	due	1255	0.58	27	159	3.55
3	that	24274	11.16	510	251	3.51
4	this	17094	7.86	143	257	2.19
5	in	68741	31.59	476	259	1.91
6	only	4467	2.05	23	238	1.49
7	all	4992	2.29	23	243	1.33
8	if	4583	2.11	21	208	1.32
9	by	22403	10.30	97	257	1.24
10	has	6276	2.88	27	241	1.23
11	is	40637	18.68	170	258	1.19
12	from	18127	8.33	75	258	1.17
13	being	4978	2.29	19	249	1.05
14	when	5142	2.36	19	229	1.01
15	these	8137	3.74	30	242	1.00
16	they	5401	2.48	19	245	0.94
17	may	5799	2.67	19	243	0.83
18	been	5955	2.74	19	240	0.80
19	an	8073	3.71	24	250	0.69
20	we	9686	4.45	28	206	0.65
21	it	20674	9.50	58	257	0.61
22	to	55447	25.48	155	258	0.60
23	the	271179	124.63	747	259	0.58
24	i	10212	4.69	27	235	0.52
25	we	9686	4.45	25	206	0.49
26	was	13423	6.17	34	248	0.46
27	not	9834	4.52	24	248	0.41
28	is	40637	18.68	99	258	0.41
29	be	19142	8.80	45	257	0.35
30	this	17094	7.86	39	257	0.31
31	but	10557	4.85	24	252	0.31
32	which	21188	9.74	48	258	0.30
33	for	12248	5.63	27	242	0.26
34	it	20674	9.50	45	257	0.24
35	was	13423	6.17	29	248	0.23
36	have	10658	4.90	23	249	0.23
37	be	19142	8.80	41	257	0.22
38	in	68741	31.59	147	259	0.22
39	by	22403	10.30	47	257	0.19
40	as	22813	10.48	47	256	0.16
41	the	271179	124.63	550	259	0.14
42	a	55845	25.66	111	259	0.11
43	not	9834	4.52	19	248	0.07
44	are	16741	7.69	31	256	0.01
45	have	10658	4.90	19	249	-0.04
46	a	55845	25.66	98	259	-0.07
47	and	67666	31.10	116	258	-0.10
48	as	22813	10.48	38	256	-0.14
49	of	154415	70.96	256	258	-0.15
50	with	20213	9.29	33	255	-0.17
51	at	16566	7.61	27	254	-0.17
52	to	55447	25.48	85	258	-0.26
53	on	20560	9.45	31	258	-0.29
54	are	16741	7.69	25	256	-0.30
55	which	21188	9.74	28	258	-0.48
56	that	24274	11.16	31	251	-0.53
57	on	20560	9.45	23	258	-0.72
58	with	20213	9.29	22	255	-0.76
59	of	154415	70.96	166	258	-0.77
60	and	67666	31.10	50	258	-1.31
