https://example.com/collocation-analysis
There are 2450907 different words in your collocation database for "fact". (Your query returned 4412 matches in 271 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	remarkable	606	0.26	18	147	4.09
2	that	23159	10.11	254	266	2.65
3	this	14062	6.14	141	264	2.52
4	in	63806	27.86	491	270	2.14
5	only	3687	1.61	18	246	1.48
6	is	32122	14.02	155	266	1.47
7	being	5246	2.29	25	256	1.45
8	has	4717	2.06	20	254	1.28
9	is	32122	14.02	123	266	1.13
10	been	5764	2.52	21	258	1.06
11	we	7858	3.43	26	226	0.92
12	no	5539	2.42	18	253	0.90
13	if	5361	2.34	17	244	0.86
14	not	9033	3.94	27	264	0.78
15	which	23091	10.08	68	266	0.75
16	when	6597	2.88	19	248	0.72
17	it	21034	9.18	60	265	0.71
18	but	8435	3.68	24	264	0.70
19	i	11532	5.03	31	257	0.62
20	from	16715	7.30	44	268	0.59
21	by	23394	10.21	61	270	0.58
22	was	12868	5.62	32	251	0.51
23	by	23394	10.21	57	270	0.48
24	may	7021	3.07	17	255	0.47
25	the	244283	106.65	560	271	0.39
26	an	8788	3.84	20	261	0.38
27	these	7493	3.27	17	254	0.38
28	it	21034	9.18	46	265	0.32
29	of	151244	66.03	319	271	0.27
30	have	9617	4.20	20	263	0.25
31	a	48856	21.33	97	267	0.19
32	an	8788	3.84	17	261	0.15
33	the	244283	106.65	450	271	0.08
34	for	12760	5.57	23	269	0.05
35	be	22388	9.77	40	266	0.03
36	to	53079	23.17	94	269	0.02
37	to	53079	23.17	94	269	0.02
38	have	9617	4.20	17	263	0.02
39	and	63614	27.77	111	271	-0.00
40	that	23159	10.11	40	266	-0.02
41	this	14062	6.14	24	264	-0.03
42	be	22388	9.77	38	266	-0.04
43	with	18950	8.27	32	268	-0.05
44	a	48856	21.33	81	267	-0.07
45	are	13890	6.06	23	264	-0.08
46	was	12868	5.62	21	251	-0.10
47	in	63806	27.86	100	270	-0.16
48	i	11532	5.03	18	257	-0.16
49	which	23091	10.08	36	266	-0.16
50	as	20551	8.97	32	265	-0.17
51	at	17443	7.62	26	267	-0.23
52	are	13890	6.06	20	264	-0.28
53	as	20551	8.97	29	265	-0.31
54	with	18950	8.27	25	268	-0.40
55	of	151244	66.03	139	271	-0.93
56	and	63614	27.77	36	271	-1.63
