No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,confirmed,73,0.09,5,32,5.80
2,additional,81,0.10,5,39,5.65
3,explain,83,0.10,5,32,5.62
4,interesting,184,0.23,9,70,5.32
5,remarkable,230,0.28,11,74,5.29
6,attention,180,0.22,8,60,5.18
7,interest,152,0.19,6,49,5.01
8,statement,134,0.16,5,35,4.93
9,proved,171,0.21,6,47,4.84
10,experimental,148,0.18,5,26,4.78
