No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,curious,72,0.09,9,40,6.62
2,stated,173,0.22,11,66,5.64
3,important,188,0.24,11,64,5.52
4,ascertained,122,0.16,6,54,5.27
5,remarkable,236,0.30,11,72,5.20
6,explanation,138,0.18,6,52,5.10
7,known,258,0.33,5,72,3.93
8,new,414,0.53,8,76,3.93
9,described,537,0.68,9,83,3.72
10,chemical,308,0.39,5,37,3.68
