No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,as,8269,0.27,6,502,2.49
2,which,8742,0.28,6,511,2.41
3,of,39257,1.27,11,561,1.12
4,the,66734,2.16,18,560,1.06
