No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
168,level,11403,5.01,6,1170,0.26
169,process,11522,5.06,6,1171,0.25
170,brain,9612,4.22,5,505,0.24
171,however,11640,5.11,6,197,0.23
172,would,9929,4.36,5,1537,0.20
173,study,20188,8.87,10,1473,0.17
174,human,16342,7.18,8,1116,0.16
175,science,10287,4.52,5,1459,0.15
176,cell,29983,13.17,14,742,0.09
177,example,10837,4.76,5,1025,0.07
178,example,10837,4.76,5,1025,0.07
179,new,13158,5.78,6,1753,0.05
180,specie,13327,5.85,6,4,0.04
181,time,18702,8.21,8,1577,-0.04
182,data,16699,7.33,7,1427,-0.07
183,system,22978,10.09,9,1373,-0.17
184,change,20559,9.03,8,1228,-0.17
185,used,12906,5.67,5,1621,-0.18
186,new,13158,5.78,5,1753,-0.21
187,also,21827,9.59,8,1824,-0.26
188,change,20559,9.03,7,1228,-0.37
189,model,30029,13.19,10,1386,-0.40
190,also,21827,9.59,7,1824,-0.45
191,effect,16556,7.27,5,1213,-0.54
192,data,16699,7.33,5,1427,-0.55
193,figure,26118,11.47,7,1373,-0.71
194,cell,29983,13.17,6,742,-1.13
