No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
47,sheet,2441,1.01,21,274,4.38
48,highlighting,583,0.24,5,469,4.37
49,follows,3999,1.66,29,1134,4.13
50,subduction,848,0.35,6,51,4.09
51,come,4319,1.79,30,1343,4.07
52,arise,2227,0.92,15,1191,4.02
53,exploited,750,0.31,5,429,4.01
54,surprising,1055,0.44,7,690,4.00
55,supported,5018,2.08,33,2666,3.99
56,except,1875,0.78,12,1076,3.95
57,advantage,3797,1.57,24,1298,3.93
58,illustrates,1129,0.47,7,760,3.90
59,shall,986,0.41,6,384,3.88
60,obvious,1673,0.69,10,1017,3.85
61,accounting,873,0.36,5,596,3.79
62,quite,2699,1.12,15,1442,3.75
63,none,1118,0.46,6,728,3.70
64,demonstration,949,0.39,5,465,3.67
65,consistent,6930,2.87,36,2285,3.65
66,vast,971,0.40,5,711,3.64
67,proof,3957,1.64,20,417,3.61
68,infinite,996,0.41,5,402,3.60
69,telomerase,1011,0.42,5,53,3.58
70,illustrated,2022,0.84,10,1100,3.58
71,many,22405,9.28,110,3917,3.57
72,evident,1429,0.59,7,842,3.56
73,opinion,1455,0.60,7,468,3.54
74,together,6408,2.65,30,2293,3.50
75,unlike,1503,0.62,7,1014,3.49
76,device,3754,1.56,17,433,3.45
77,harmonic,1351,0.56,6,263,3.42
78,implies,2265,0.94,10,1098,3.41
79,majority,2577,1.07,11,1397,3.36
80,easy,1427,0.59,6,861,3.34
81,apart,1198,0.50,5,711,3.33
82,rely,1447,0.60,6,935,3.32
83,stem,5840,2.42,24,636,3.31
84,something,1217,0.50,5,570,3.31
85,related,10704,4.43,41,3165,3.21
86,consequence,7377,3.06,28,1220,3.20
87,illustrate,1605,0.66,6,973,3.17
88,empirical,4053,1.68,15,1236,3.16
89,certain,4632,1.92,16,2042,3.06
90,attributed,1475,0.61,5,850,3.03
91,scientific,4732,1.96,15,1519,2.94
92,people,5770,2.39,18,970,2.91
93,observe,1925,0.80,6,994,2.91
94,already,4514,1.87,14,2060,2.90
95,find,5531,2.29,17,2009,2.89
96,nevertheless,2288,0.95,7,330,2.88
97,every,3604,1.49,11,1648,2.88
98,double,1657,0.69,5,745,2.86
99,sphere,1670,0.69,5,234,2.85
100,simple,7728,3.20,23,2446,2.84
101,consists,1718,0.71,5,1033,2.81
102,recognition,3123,1.29,9,902,2.80
103,exist,3138,1.30,9,1438,2.79
104,capture,3531,1.46,10,1178,2.77
105,explanation,3242,1.34,9,1046,2.74
106,equivalent,3246,1.34,9,1309,2.74
107,follow,1840,0.76,5,1132,2.71
108,actual,2230,0.92,6,1142,2.70
109,actual,2230,0.92,6,1142,2.70
110,based,19047,7.89,51,3850,2.69
111,latter,3746,1.55,10,1778,2.69
112,turn,4496,1.86,12,1456,2.69
113,half,2677,1.11,7,1296,2.66
114,rest,1918,0.79,5,875,2.65
115,seems,3478,1.44,9,1644,2.64
116,confirmed,1957,0.81,5,1086,2.62
117,basic,4317,1.79,11,1865,2.62
118,even,16546,6.86,42,3690,2.62
119,heating,2411,1.00,6,357,2.59
120,abstract,2842,1.18,7,409,2.57
121,simply,3288,1.36,8,1655,2.55
122,classical,4223,1.75,10,1106,2.51
123,true,3388,1.40,8,1507,2.51
124,existence,3025,1.25,7,1249,2.48
125,exists,2167,0.90,5,999,2.48
126,definition,4450,1.84,10,1140,2.44
127,empirical,4053,1.68,9,1236,2.42
128,infant,3614,1.50,8,240,2.42
129,interesting,3170,1.31,7,1606,2.41
130,market,2303,0.95,5,337,2.39
131,concern,2784,1.15,6,711,2.38
132,latter,3746,1.55,8,1778,2.37
133,widely,2833,1.17,6,1643,2.35
134,crucial,2371,0.98,5,1310,2.35
135,primate,4281,1.77,9,441,2.34
136,understood,2389,0.99,5,1051,2.34
137,appears,4358,1.81,9,1919,2.32
138,view,7347,3.04,15,1960,2.30
139,considering,2954,1.22,6,1571,2.29
140,noted,3041,1.26,6,1408,2.25
141,led,4080,1.69,8,1934,2.24
142,photon,2591,1.07,5,260,2.22
143,often,11289,4.68,21,3011,2.17
144,equivalent,3246,1.34,6,1309,2.16
145,necessary,4948,2.05,9,2141,2.13
146,lattice,2809,1.16,5,375,2.10
147,may,46470,19.25,82,4092,2.09
148,might,13094,5.42,23,2828,2.08
149,several,12628,5.23,22,3449,2.07
150,established,3453,1.43,6,1604,2.07
151,combination,5208,2.16,9,1878,2.06
152,know,2894,1.20,5,1197,2.06
153,operation,2906,1.20,5,565,2.05
154,zero,4069,1.69,7,1135,2.05
155,combined,4099,1.70,7,1938,2.04
156,real,4135,1.71,7,1514,2.03
157,compound,2969,1.23,5,363,2.02
158,demonstrated,4772,1.98,8,2016,2.02
159,remains,5399,2.24,9,2339,2.01
160,given,18721,7.76,31,3643,2.00
161,patient,6078,2.52,10,332,1.99
162,always,3691,1.53,6,1836,1.97
163,moreover,4334,1.80,7,57,1.96
164,conclusion,4961,2.06,8,2419,1.96
165,almost,3721,1.54,6,1926,1.96
166,experimental,13156,5.45,21,2717,1.95
167,recently,6323,2.62,10,2208,1.93
168,caused,3803,1.58,6,1734,1.93
169,use,25566,10.59,40,3827,1.92
170,according,5144,2.13,8,2125,1.91
171,explanation,3242,1.34,5,1046,1.90
172,phenomenon,5221,2.16,8,985,1.89
173,strongly,4578,1.90,7,1986,1.88
174,proof,3957,1.64,6,417,1.87
175,seen,6601,2.73,10,2391,1.87
176,coupled,3975,1.65,6,1444,1.87
177,assumption,5305,2.20,8,1239,1.86
178,far,5306,2.20,8,2197,1.86
179,discussed,5982,2.48,9,2182,1.86
180,attention,5322,2.20,8,1481,1.86
181,probably,4000,1.66,6,1691,1.86
182,difficult,4668,1.93,7,2084,1.86
183,explain,4005,1.66,6,1812,1.85
184,allows,4700,1.95,7,2184,1.85
185,theoretical,6063,2.51,9,1939,1.84
186,situation,4092,1.70,6,1098,1.82
187,main,6843,2.84,10,2468,1.82
188,however,30701,12.72,44,482,1.79
189,living,3497,1.45,5,1130,1.79
190,century,3502,1.45,5,742,1.79
191,minimum,3513,1.46,5,1166,1.78
192,indicated,3518,1.46,5,1555,1.78
193,uncertainty,7059,2.92,10,909,1.77
194,much,12066,5.00,17,3415,1.77
195,limited,6397,2.65,9,2458,1.76
196,recent,12816,5.31,18,3451,1.76
197,hypothesis,7913,3.28,11,1429,1.75
198,basic,4317,1.79,6,1865,1.75
199,previous,6498,2.69,9,2459,1.74
200,occurs,5055,2.09,7,1995,1.74
201,path,3615,1.50,5,861,1.74
202,make,10165,4.21,14,2648,1.73
203,telomere,3681,1.53,5,59,1.71
204,others,5911,2.45,8,1725,1.71
205,usually,3707,1.54,5,1681,1.70
206,course,3710,1.54,5,1216,1.70
207,called,3808,1.58,5,1606,1.66
208,point,18286,7.58,24,2906,1.66
209,little,4619,1.91,6,2069,1.65
210,description,3864,1.60,5,1414,1.64
211,great,3869,1.60,5,1717,1.64
212,highly,8537,3.54,11,2914,1.64
213,difficult,4668,1.93,6,2084,1.63
214,life,12545,5.20,16,1952,1.62
215,final,4738,1.96,6,2175,1.61
216,connection,3951,1.64,5,742,1.61
217,demonstrated,4772,1.98,6,2016,1.60
218,limited,6397,2.65,8,2458,1.59
219,small,16797,6.96,21,3550,1.59
220,good,6430,2.66,8,2095,1.59
221,fully,4032,1.67,5,2017,1.58
222,since,8088,3.35,10,2564,1.58
223,hydrogen,4883,2.02,6,430,1.57
224,indeed,6545,2.71,8,1387,1.56
225,light,12319,5.10,15,2110,1.56
226,relevant,5792,2.40,7,2231,1.54
227,success,4147,1.72,5,1077,1.54
228,practice,4151,1.72,5,726,1.54
229,least,7475,3.10,9,2737,1.54
230,must,8314,3.44,10,2571,1.54
231,problem,15014,6.22,18,2018,1.53
232,still,8415,3.49,10,3017,1.52
233,deep,4221,1.75,5,1115,1.52
234,important,18681,7.74,22,3876,1.51
235,quantum,11128,4.61,13,598,1.50
236,cause,7737,3.21,9,1799,1.49
237,best,4308,1.78,5,1987,1.49
238,require,4315,1.79,5,2122,1.48
239,participant,5195,2.15,6,168,1.48
240,nonlinear,7885,3.27,9,1086,1.46
241,clear,6164,2.55,7,2524,1.45
242,found,18545,7.68,21,3547,1.45
243,typically,5315,2.20,6,1987,1.45
244,world,9794,4.06,11,1736,1.44
245,suggested,4460,1.85,5,2050,1.44
246,suggested,4460,1.85,5,2050,1.44
247,finding,7160,2.97,8,1497,1.43
248,organism,6318,2.62,7,494,1.42
249,suggest,7247,3.00,8,2537,1.41
250,reason,4567,1.89,5,1150,1.40
251,knowledge,6433,2.67,7,1791,1.39
252,technology,8287,3.43,9,1159,1.39
253,interval,4614,1.91,5,736,1.39
254,profile,5537,2.29,6,927,1.39
255,dimension,4642,1.92,5,639,1.38
256,fundamental,4647,1.93,5,1847,1.38
257,place,5595,2.32,6,1768,1.37
258,despite,4679,1.94,5,2219,1.37
259,multiple,11233,4.65,12,2897,1.37
260,known,10302,4.27,11,3178,1.37
261,full,4687,1.94,5,2017,1.36
262,seen,6601,2.73,7,2391,1.36
263,linear,7615,3.15,8,1804,1.34
264,ability,8605,3.57,9,2285,1.34
265,framework,7652,3.17,8,1777,1.34
266,note,8613,3.57,9,2285,1.33
267,relevant,5792,2.40,6,2231,1.32
268,object,6771,2.81,7,637,1.32
269,act,4855,2.01,5,1577,1.31
270,prior,4865,2.02,5,1684,1.31
271,consistent,6930,2.87,7,2285,1.29
272,task,9930,4.11,10,978,1.28
273,experience,5959,2.47,6,1271,1.28
274,proposed,5975,2.48,6,2236,1.28
275,uncertainty,7059,2.92,7,909,1.26
276,defined,8083,3.35,8,2481,1.26
277,include,7075,2.93,7,2770,1.26
278,following,12136,5.03,12,3290,1.25
279,stress,12171,5.04,12,1279,1.25
280,consider,7118,2.95,7,2269,1.25
281,underlying,5086,2.11,5,1979,1.25
282,total,10208,4.23,10,2430,1.24
283,beyond,5108,2.12,5,2191,1.24
284,present,14325,5.93,14,3415,1.24
285,amplitude,5142,2.13,5,760,1.23
286,correlation,7200,2.98,7,1351,1.23
287,known,10302,4.27,10,3178,1.23
288,first,26882,11.14,26,4138,1.22
289,relation,6218,2.58,6,1699,1.22
290,leading,5207,2.16,5,2364,1.21
291,phenomenon,5221,2.16,5,985,1.21
292,child,7332,3.04,7,343,1.20
293,numerical,6297,2.61,6,1144,1.20
294,different,38996,16.16,37,4257,1.20
295,large,21179,8.77,20,3726,1.19
296,iii,5295,2.19,5,336,1.19
297,language,7420,3.07,7,724,1.19
298,assumption,5305,2.20,5,1239,1.19
299,correspondence,5314,2.20,5,562,1.18
300,addition,9573,3.97,9,2210,1.18
301,case,31033,12.86,29,3408,1.17
302,figure,77756,32.21,72,3763,1.16
303,similar,15221,6.31,14,3728,1.15
304,section,7619,3.16,7,1388,1.15
305,shape,7633,3.16,7,1654,1.15
306,basis,6562,2.72,6,2300,1.14
307,hand,5490,2.27,5,615,1.14
308,complexity,5510,2.28,5,1364,1.13
309,scenario,6626,2.75,6,846,1.13
310,theory,20008,8.29,18,2414,1.12
311,capacity,5599,2.32,5,1331,1.11
312,characteristic,6748,2.80,6,1245,1.10
313,object,6771,2.81,6,637,1.10
314,result,37434,15.51,33,3318,1.09
315,involved,6820,2.83,6,2133,1.09
316,state,30813,12.77,27,2868,1.08
317,represent,5709,2.37,5,2353,1.08
318,central,6857,2.84,6,2258,1.08
319,presence,8023,3.32,7,2526,1.07
320,shown,20772,8.61,18,3630,1.06
321,possible,15035,6.23,13,3608,1.06
322,standard,8151,3.38,7,2085,1.05
323,local,12844,5.32,11,2453,1.05
324,event,12901,5.34,11,1008,1.04
325,well,19938,8.26,17,4005,1.04
326,bird,8238,3.41,7,469,1.04
327,equation,21341,8.84,18,1402,1.03
328,consider,7118,2.95,6,2269,1.02
329,case,31033,12.86,26,3408,1.02
330,could,24023,9.95,20,3804,1.01
331,could,24023,9.95,20,3804,1.01
332,yet,6053,2.51,5,2255,1.00
333,key,9696,4.02,8,2898,0.99
334,key,9696,4.02,8,2898,0.99
335,rather,9724,4.03,8,3023,0.99
336,patient,6078,2.52,5,332,0.99
337,core,6087,2.52,5,1414,0.99
338,world,9794,4.06,8,1736,0.98
339,choice,6135,2.54,5,1320,0.98
340,consequence,7377,3.06,6,1220,0.97
341,specific,12344,5.11,10,3122,0.97
342,made,8652,3.58,7,2933,0.97
343,number,30976,12.83,25,3870,0.96
344,genetic,12433,5.15,10,1541,0.96
345,result,37434,15.51,30,3318,0.95
346,equation,21341,8.84,17,1402,0.94
347,due,12604,5.22,10,3063,0.94
348,early,13867,5.75,11,2700,0.94
349,positive,7586,3.14,6,2084,0.93
350,tree,7637,3.16,6,645,0.92
351,loss,8912,3.69,7,1931,0.92
352,learning,11492,4.76,9,939,0.92
353,used,34518,14.30,27,4134,0.92
354,knowledge,6433,2.67,5,1791,0.91
355,give,6495,2.69,5,1810,0.89
356,individual,27281,11.30,21,2752,0.89
357,component,13047,5.41,10,1835,0.89
358,corresponding,6551,2.71,5,2062,0.88
359,occur,6569,2.72,5,2319,0.88
360,directly,6586,2.73,5,2623,0.87
361,fact,7914,3.28,6,2307,0.87
362,interest,11884,4.92,9,1889,0.87
363,strong,7945,3.29,6,2677,0.87
364,origin,9341,3.87,7,1508,0.86
365,respectively,8019,3.32,6,694,0.85
366,evidence,17401,7.21,13,2937,0.85
367,expression,14740,6.11,11,1717,0.85
368,complex,20168,8.36,15,3138,0.84
369,able,6727,2.79,5,2653,0.84
370,chemical,8081,3.35,6,1448,0.84
371,since,8088,3.35,6,2564,0.84
372,animal,17609,7.30,13,1533,0.83
373,based,19047,7.89,14,3850,0.83
374,error,6841,2.83,5,1114,0.82
375,word,6857,2.84,5,368,0.82
376,along,9653,4.00,7,2631,0.81
377,whereas,6896,2.86,5,2434,0.81
378,length,9699,4.02,7,1761,0.80
379,long,8346,3.46,6,2860,0.80
380,novel,7029,2.91,5,2112,0.78
381,need,12679,5.25,9,2839,0.78
382,lower,11420,4.73,8,2847,0.76
383,human,38769,16.06,27,2500,0.75
384,sex,8630,3.58,6,516,0.75
385,correlation,7200,2.98,5,1351,0.75
386,single,13009,5.39,9,3213,0.74
387,representation,7247,3.00,5,1172,0.74
388,line,15953,6.61,11,2155,0.73
389,might,13094,5.42,9,2828,0.73
390,infection,10200,4.23,7,552,0.73
391,constant,8772,3.63,6,1767,0.72
392,position,7320,3.03,5,1688,0.72
393,significant,11777,4.88,8,2995,0.71
394,account,7419,3.07,5,2294,0.70
395,way,13396,5.55,9,2742,0.70
396,lead,11918,4.94,8,2676,0.70
397,power,8949,3.71,6,1681,0.69
398,least,7475,3.10,5,2737,0.69
399,likely,11994,4.97,8,2847,0.69
400,general,10558,4.37,7,2913,0.68
401,general,10558,4.37,7,2913,0.68
402,positive,7586,3.14,5,2084,0.67
403,shape,7633,3.16,5,1654,0.66
404,well,19938,8.26,13,4005,0.65
405,light,12319,5.10,8,2110,0.65
406,although,13860,5.74,9,3364,0.65
407,natural,12324,5.11,8,2777,0.65
408,critical,7725,3.20,5,2442,0.64
409,obtained,9305,3.86,6,2376,0.64
410,cost,9309,3.86,6,1135,0.64
411,cost,9309,3.86,6,1135,0.64
412,important,18681,7.74,12,3876,0.63
413,technique,7785,3.23,5,928,0.63
414,given,18721,7.76,12,3643,0.63
415,variable,11071,4.59,7,1710,0.61
416,hypothesis,7913,3.28,5,1429,0.61
417,concept,7935,3.29,5,1457,0.60
418,strain,7959,3.30,5,645,0.60
419,another,9564,3.96,6,3109,0.60
420,event,12901,5.34,8,1008,0.58
421,performance,8067,3.34,5,1457,0.58
422,memory,8077,3.35,5,832,0.58
423,space,12929,5.36,8,2118,0.58
424,defined,8083,3.35,5,2481,0.58
425,context,9703,4.02,6,2061,0.58
426,second,11353,4.70,7,2885,0.57
427,region,22737,9.42,14,2105,0.57
428,wave,14628,6.06,9,862,0.57
429,mode,9842,4.08,6,1133,0.56
430,energy,26248,10.87,16,2094,0.56
431,parameter,14790,6.13,9,1309,0.55
432,observed,18108,7.50,11,3209,0.55
433,high,23163,9.60,14,3679,0.54
434,less,13284,5.50,8,3406,0.54
435,measurement,13307,5.51,8,1216,0.54
436,term,16651,6.90,10,1839,0.54
437,information,19985,8.28,12,2916,0.54
438,observation,11667,4.83,7,1648,0.53
439,specie,37009,15.33,22,9,0.52
440,function,30372,12.58,18,3327,0.52
441,estimate,10140,4.20,6,1462,0.51
442,interaction,23673,9.81,14,2266,0.51
443,without,10184,4.22,6,3238,0.51
444,larger,8521,3.53,5,2600,0.50
445,system,61489,25.47,36,3507,0.50
446,experiment,18906,7.83,11,1311,0.49
447,set,15573,6.45,9,2994,0.48
448,virus,8680,3.60,5,437,0.48
449,scale,17466,7.24,10,2291,0.47
450,neuron,14046,5.82,8,558,0.46
451,simulation,14109,5.85,8,1130,0.45
452,brain,21396,8.86,12,1125,0.44
453,may,46470,19.25,26,4092,0.43
454,size,21449,8.89,12,2676,0.43
455,life,12545,5.20,7,1952,0.43
456,particle,10764,4.46,6,759,0.43
457,group,25208,10.44,14,2381,0.42
458,biological,9003,3.73,5,2034,0.42
459,u,10852,4.50,6,926,0.42
460,including,14489,6.00,8,3506,0.41
461,see,23633,9.79,13,3194,0.41
462,average,9115,3.78,5,2051,0.40
463,property,14627,6.06,8,951,0.40
464,thus,20170,8.36,11,2987,0.40
465,initial,9210,3.82,5,2469,0.39
466,form,20280,8.40,11,3245,0.39
467,space,12929,5.36,7,2118,0.39
468,term,16651,6.90,9,1839,0.38
469,quantum,11128,4.61,6,598,0.38
470,major,9282,3.85,5,2724,0.38
471,distribution,16763,6.94,9,2593,0.37
472,component,13047,5.41,7,1835,0.37
473,using,39295,16.28,21,4213,0.37
474,required,9361,3.88,5,2654,0.37
475,table,15104,6.26,8,2020,0.35
476,whether,11335,4.70,6,2978,0.35
477,way,13396,5.55,7,2742,0.33
478,addition,9573,3.97,5,2210,0.33
479,also,57816,23.95,30,4452,0.32
480,either,9662,4.00,5,3185,0.32
481,order,15495,6.42,8,3234,0.32
482,relative,11628,4.82,6,2754,0.32
483,show,23292,9.65,12,3407,0.31
484,boundary,9732,4.03,5,1072,0.31
485,mean,19504,8.08,10,2247,0.31
486,particular,11734,4.86,6,2778,0.30
487,value,27538,11.41,14,2618,0.30
488,time,51174,21.20,26,3869,0.29
489,interaction,23673,9.81,12,2266,0.29
490,application,11877,4.92,6,1966,0.29
491,level,27732,11.49,14,2883,0.29
492,would,23906,9.90,12,3766,0.28
493,ii,11990,4.97,6,894,0.27
494,theory,20008,8.29,10,2414,0.27
495,range,18150,7.52,9,3305,0.26
496,right,10085,4.18,5,1455,0.26
497,body,12206,5.06,6,1718,0.25
498,pressure,10175,4.22,5,1351,0.25
499,transmission,10214,4.23,5,1087,0.24
500,among,12272,5.08,6,2857,0.24
501,factor,18497,7.66,9,2208,0.23
502,example,28787,11.93,14,2606,0.23
503,neural,10291,4.26,5,977,0.23
504,visual,10318,4.27,5,917,0.23
505,production,10339,4.28,5,1698,0.22
506,process,31034,12.86,15,2931,0.22
507,study,56022,23.21,27,3800,0.22
508,period,10442,4.33,5,1785,0.21
509,dna,12534,5.19,6,878,0.21
510,measure,10470,4.34,5,1877,0.20
511,experiment,18906,7.83,9,1311,0.20
512,expression,14740,6.11,7,1717,0.20
513,higher,14779,6.12,7,3187,0.19
514,selection,14804,6.13,7,1693,0.19
515,future,12696,5.26,6,2801,0.19
516,development,21189,8.78,10,3022,0.19
517,variation,14839,6.15,7,2039,0.19
518,action,12793,5.30,6,1572,0.18
519,related,10704,4.43,5,3165,0.17
520,particle,10764,4.46,5,759,0.17
521,social,21655,8.97,10,1291,0.16
522,would,23906,9.90,11,3766,0.15
523,change,48541,20.11,22,3144,0.13
524,review,13260,5.49,6,2899,0.13
525,variable,11071,4.59,5,1710,0.12
526,formation,11248,4.66,5,1837,0.10
527,observed,18108,7.50,8,3209,0.09
528,cell,70199,29.08,31,1851,0.09
529,second,11353,4.70,5,2885,0.09
530,solution,13685,5.67,6,1575,0.08
531,sample,15970,6.62,7,1569,0.08
532,point,18286,7.58,8,2906,0.08
533,year,18289,7.58,8,1169,0.08
534,specie,37009,15.33,16,9,0.06
535,model,74084,30.69,32,3636,0.06
536,use,25566,10.59,11,3827,0.05
537,observation,11667,4.83,5,1648,0.05
538,environmental,11705,4.85,5,1899,0.04
539,simulation,14109,5.85,6,1130,0.04
540,pattern,21307,8.83,9,1967,0.03
541,transition,11909,4.93,5,1661,0.02
542,ice,11977,4.96,5,430,0.01
543,condition,24095,9.98,10,1410,0.00
544,following,12136,5.03,5,3290,-0.01
545,evolution,29219,12.11,12,2474,-0.01
546,used,34518,14.30,14,4134,-0.03
547,specific,12344,5.11,5,3122,-0.03
548,increased,12399,5.14,5,2728,-0.04
549,evidence,17401,7.21,7,2937,-0.04
550,dna,12534,5.19,5,878,-0.05
551,temperature,22567,9.35,9,1570,-0.05
552,difference,20194,8.37,8,2356,-0.06
553,form,20280,8.40,8,3245,-0.07
554,population,28064,11.63,11,1878,-0.08
555,field,25658,10.63,10,2808,-0.09
556,process,31034,12.86,12,2931,-0.10
557,frequency,12937,5.36,5,1763,-0.10
558,show,23292,9.65,9,3407,-0.10
559,activity,20792,8.61,8,2036,-0.11
560,control,23480,9.73,9,2874,-0.11
561,method,23492,9.73,9,2197,-0.11
562,method,23492,9.73,9,2197,-0.11
563,density,13128,5.44,5,1883,-0.12
564,signal,15759,6.53,6,1623,-0.12
565,signal,15759,6.53,6,1623,-0.12
566,mechanism,23657,9.80,9,2289,-0.12
567,measurement,13307,5.51,5,1216,-0.14
568,area,26633,11.03,10,2388,-0.14
569,study,56022,23.21,21,3800,-0.14
570,new,32037,13.27,12,4238,-0.15
571,approach,24042,9.96,9,3058,-0.15
572,surface,24471,10.14,9,2073,-0.17
573,source,13603,5.64,5,2527,-0.17
574,growth,16387,6.79,6,1957,-0.18
575,solution,13685,5.67,5,1575,-0.18
576,part,16653,6.90,6,3901,-0.20
577,author,19483,8.07,7,4109,-0.21
578,therefore,13923,5.77,5,2408,-0.21
579,group,25208,10.44,9,2381,-0.21
580,increase,22562,9.35,8,3093,-0.22
581,model,74084,30.69,26,3636,-0.24
582,information,19985,8.28,7,2916,-0.24
583,dynamic,25844,10.71,9,1873,-0.25
584,difference,20194,8.37,7,2356,-0.26
585,current,14439,5.98,5,2911,-0.26
586,data,49128,20.35,17,3912,-0.26
587,analysis,34760,14.40,12,3706,-0.26
588,effect,46672,19.34,16,3303,-0.27
589,property,14627,6.06,5,951,-0.28
590,wave,14628,6.06,5,862,-0.28
591,work,17633,7.31,6,3556,-0.28
592,flow,14697,6.09,5,1484,-0.28
593,problem,15014,6.22,5,2018,-0.32
594,table,15104,6.26,5,2020,-0.32
595,impact,18150,7.52,6,2410,-0.33
596,range,18150,7.52,6,3305,-0.33
597,also,57816,23.95,19,4452,-0.33
598,brain,21396,8.86,7,1125,-0.34
599,surface,24471,10.14,8,2073,-0.34
600,value,27538,11.41,9,2618,-0.34
601,system,61489,25.47,20,3507,-0.35
602,response,30978,12.83,10,2685,-0.36
603,order,15495,6.42,5,3234,-0.36
604,material,27953,11.58,9,2361,-0.36
605,population,28064,11.63,9,1878,-0.37
606,environment,15681,6.50,5,1975,-0.38
607,sample,15970,6.62,5,1569,-0.40
608,time,51174,21.20,16,3869,-0.41
609,global,16153,6.69,5,2218,-0.42
610,rate,29253,12.12,9,2593,-0.43
611,type,19859,8.23,6,2564,-0.46
612,area,26633,11.03,8,2388,-0.46
613,protein,23437,9.71,7,1115,-0.47
614,distribution,16763,6.94,5,2593,-0.47
615,gene,26877,11.14,8,1251,-0.48
616,gene,26877,11.14,8,1251,-0.48
617,complex,20168,8.36,6,3138,-0.48
618,see,23633,9.79,7,3194,-0.48
619,individual,27281,11.30,8,2752,-0.50
620,however,30701,12.72,9,482,-0.50
621,state,30813,12.77,9,2868,-0.50
622,science,24153,10.01,7,3660,-0.52
623,network,20765,8.60,6,1496,-0.52
624,issue,17411,7.21,5,4527,-0.53
625,issue,17411,7.21,5,4527,-0.53
626,data,49128,20.35,14,3912,-0.54
627,associated,17583,7.28,5,3365,-0.54
628,associated,17583,7.28,5,3365,-0.54
629,effect,46672,19.34,13,3303,-0.57
630,nature,17959,7.44,5,3568,-0.57
631,change,48541,20.11,13,3144,-0.63
632,temperature,22567,9.35,6,1570,-0.64
633,behaviour,22743,9.42,6,2494,-0.65
634,analysis,34760,14.40,9,3706,-0.68
635,number,30976,12.83,8,3870,-0.68
636,human,38769,16.06,10,2500,-0.68
637,mean,19504,8.08,5,2247,-0.69
638,structure,31240,12.94,8,3091,-0.69
639,control,23480,9.73,6,2874,-0.70
640,disease,19690,8.16,5,1030,-0.71
641,type,19859,8.23,5,2564,-0.72
642,approach,24042,9.96,6,3058,-0.73
643,example,28787,11.93,7,2606,-0.77
644,shown,20772,8.61,5,3630,-0.78
645,role,20863,8.64,5,3492,-0.79
646,role,20863,8.64,5,3492,-0.79
647,pattern,21307,8.83,5,1967,-0.82
648,function,30372,12.58,7,3327,-0.85
649,water,22152,9.18,5,1605,-0.88
650,structure,31240,12.94,7,3091,-0.89
651,new,32037,13.27,7,4238,-0.92
652,level,27732,11.49,6,2883,-0.94
653,material,27953,11.58,6,2361,-0.95
654,rate,29253,12.12,6,2593,-1.01
655,using,39295,16.28,8,4213,-1.03
656,field,25658,10.63,5,2808,-1.09
657,response,30978,12.83,6,2685,-1.10
658,dynamic,25844,10.71,5,1873,-1.10
659,figure,77756,32.21,15,3763,-1.10
660,first,26882,11.14,5,4138,-1.16
661,evolution,29219,12.11,5,2474,-1.28
662,cell,70199,29.08,11,1851,-1.40
