No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,emphasised,30,0.04,6,18,7.32
2,curious,106,0.13,12,55,6.50
3,spite,128,0.16,14,63,6.45
4,significant,65,0.08,7,29,6.43
5,revealed,58,0.07,5,33,6.11
6,matter,744,0.93,56,136,5.91
7,concerning,106,0.13,6,47,5.50
8,owing,741,0.92,40,165,5.44
9,remarkable,374,0.47,19,120,5.35
10,attention,337,0.42,17,140,5.34
11,accounted,132,0.16,6,78,5.19
12,supported,226,0.28,10,88,5.15
13,explain,181,0.23,8,80,5.15
14,arises,229,0.29,9,79,4.98
15,complicated,130,0.16,5,66,4.95
16,due,2523,3.15,88,211,4.80
17,explained,383,0.48,12,122,4.65
18,harmony,179,0.22,5,16,4.48
19,accordance,195,0.24,5,82,4.36
20,interesting,435,0.54,11,143,4.34
21,brought,496,0.62,12,142,4.28
22,account,1281,1.60,30,179,4.23
23,recorded,513,0.64,11,111,4.10
24,established,248,0.31,5,79,4.01
25,established,248,0.31,5,79,4.01
26,lie,1023,1.28,20,123,3.97
27,support,366,0.46,7,99,3.94
28,view,1472,1.84,28,173,3.93
29,partly,371,0.46,7,104,3.92
30,indicated,589,0.73,11,154,3.90
31,depends,347,0.43,6,120,3.79
32,agreement,529,0.66,9,121,3.77
33,extremely,295,0.37,5,114,3.76
34,pointed,420,0.52,7,147,3.74
35,bearing,326,0.41,5,96,3.62
36,bearing,326,0.41,5,96,3.62
37,experimental,526,0.66,8,105,3.61
38,explanation,468,0.58,7,142,3.58
39,important,794,0.99,11,169,3.47
40,expected,365,0.46,5,107,3.46
41,support,366,0.46,5,99,3.45
42,indicate,460,0.57,6,138,3.39
43,called,388,0.48,5,127,3.37
44,together,889,1.11,10,175,3.17
45,young,547,0.68,6,53,3.14
46,already,1412,1.76,15,201,3.09
47,stated,477,0.60,5,121,3.07
48,seems,1027,1.28,10,167,2.96
49,probable,784,0.98,7,148,2.84
50,drawn,674,0.84,6,161,2.83
51,follows,965,1.20,8,185,2.73
52,regard,1017,1.27,8,138,2.66
53,known,1178,1.47,9,186,2.61
54,actual,679,0.85,5,153,2.56
55,observed,2115,2.64,15,181,2.51
56,many,1570,1.96,11,192,2.49
57,observed,2115,2.64,14,181,2.41
58,hand,786,0.98,5,98,2.35
59,new,1270,1.58,8,174,2.34
60,appears,1273,1.59,8,187,2.33
61,organ,867,1.08,5,34,2.21
62,latter,1578,1.97,9,194,2.19
63,together,889,1.11,5,175,2.17
64,low,906,1.13,5,136,2.14
65,appears,1273,1.59,7,187,2.14
66,considerable,1119,1.40,6,182,2.10
67,true,1127,1.41,6,171,2.09
68,connection,942,1.18,5,150,2.09
69,following,1928,2.41,10,213,2.06
70,however,2909,3.63,15,79,2.05
71,possible,1783,2.22,9,207,2.02
72,shown,3177,3.96,16,215,2.01
73,certain,1565,1.95,7,202,1.84
74,point,4991,6.23,22,210,1.82
75,must,2506,3.13,11,212,1.81
76,negative,1371,1.71,6,113,1.81
77,great,2061,2.57,9,204,1.81
78,maximum,1393,1.74,6,146,1.79
79,velocity,1162,1.45,5,68,1.79
80,almost,1175,1.47,5,191,1.77
81,described,1907,2.38,8,181,1.75
82,upon,1973,2.46,8,165,1.70
83,structure,1810,2.26,7,92,1.63
84,certain,1565,1.95,6,202,1.62
85,hydrogen,1571,1.96,6,61,1.61
86,also,4770,5.95,18,223,1.60
87,though,1351,1.69,5,156,1.57
88,even,1921,2.40,7,197,1.55
89,period,1653,2.06,6,116,1.54
90,first,4692,5.85,17,224,1.54
91,plant,1414,1.76,5,35,1.50
92,shown,3177,3.96,11,215,1.47
93,well,1790,2.23,6,207,1.43
94,rate,1518,1.89,5,142,1.40
95,case,6974,8.70,21,219,1.27
96,may,7363,9.19,21,224,1.19
97,figure,1817,2.27,5,120,1.14
98,stage,1837,2.29,5,100,1.13
99,wire,2258,2.82,6,76,1.09
100,general,2028,2.53,5,198,0.98
101,method,2435,3.04,6,187,0.98
102,number,4098,5.11,10,214,0.97
103,value,8508,10.62,20,160,0.91
104,light,3047,3.80,7,147,0.88
105,much,2636,3.29,6,207,0.87
106,leaf,2257,2.82,5,30,0.83
107,found,4632,5.78,10,222,0.79
108,constant,2794,3.49,6,179,0.78
109,water,3728,4.65,8,138,0.78
110,series,3475,4.34,7,204,0.69
111,large,3067,3.83,6,210,0.65
112,change,3131,3.91,6,180,0.62
113,less,2725,3.40,5,213,0.56
114,point,4991,6.23,9,210,0.53
115,second,2860,3.57,5,209,0.49
116,number,4098,5.11,7,214,0.45
117,curve,3595,4.49,6,124,0.42
118,condition,3034,3.79,5,154,0.40
119,show,3643,4.55,6,211,0.40
120,section,3791,4.73,6,141,0.34
121,seen,3169,3.95,5,213,0.34
122,seen,3169,3.95,5,213,0.34
123,equation,3170,3.96,5,103,0.34
124,would,3991,4.98,6,216,0.27
125,cell,5351,6.68,8,65,0.26
126,may,7363,9.19,11,224,0.26
127,obtained,3461,4.32,5,211,0.21
128,temperature,7651,9.55,11,133,0.20
129,small,4202,5.24,6,212,0.19
130,line,5033,6.28,7,175,0.16
131,made,3663,4.57,5,222,0.13
132,found,4632,5.78,6,222,0.05
133,experiment,5483,6.84,7,119,0.03
134,time,4762,5.94,6,208,0.01
135,also,4770,5.95,6,223,0.01
136,given,4189,5.23,5,220,-0.06
137,line,5033,6.28,6,175,-0.07
138,temperature,7651,9.55,9,133,-0.09
139,part,5331,6.65,6,219,-0.15
140,result,5417,6.76,6,192,-0.17
141,form,4541,5.67,5,208,-0.18
142,case,6974,8.70,7,219,-0.31
143,fig,9460,11.80,9,34,-0.39
144,cell,5351,6.68,5,65,-0.42
145,value,8508,10.62,6,160,-0.82
