No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,12,0.01,5,12,8.52
2,spite,96,0.11,9,46,6.36
3,arrange,55,0.06,5,38,6.32
4,relating,89,0.10,8,35,6.30
5,strengthened,58,0.07,5,25,6.24
6,accounted,138,0.16,9,72,5.84
7,notwithstanding,79,0.09,5,43,5.80
8,attention,457,0.52,27,119,5.70
9,anatomical,120,0.14,7,28,5.68
10,demonstrated,87,0.10,5,36,5.66
11,borne,96,0.11,5,61,5.52
12,explain,180,0.20,9,78,5.46
13,attributed,108,0.12,5,50,5.35
14,complicated,110,0.13,5,51,5.32
15,established,223,0.25,10,80,5.30
16,certainty,112,0.13,5,56,5.29
17,curious,158,0.18,7,62,5.28
18,interpretation,141,0.16,6,50,5.22
19,mere,232,0.26,9,80,5.09
20,interesting,377,0.43,13,128,4.92
21,owing,566,0.64,19,142,4.88
22,remarkable,512,0.58,17,124,4.87
23,important,805,0.92,26,161,4.83
24,came,161,0.18,5,70,4.77
25,mention,194,0.22,6,66,4.76
26,fundamental,167,0.19,5,54,4.72
27,due,2205,2.51,61,184,4.60
28,matter,1487,1.69,41,139,4.60
29,striking,258,0.29,7,93,4.58
30,arises,190,0.22,5,74,4.53
31,discovered,193,0.22,5,73,4.51
32,proved,415,0.47,10,134,4.40
33,explained,298,0.34,7,95,4.37
34,established,223,0.25,5,80,4.30
35,noted,363,0.41,8,88,4.28
36,suggested,283,0.32,6,110,4.22
37,account,916,1.04,19,177,4.19
38,chief,246,0.28,5,91,4.16
39,explanation,448,0.51,9,131,4.14
40,known,956,1.09,19,174,4.13
41,bearing,265,0.30,5,87,4.05
42,experimental,551,0.63,9,85,3.84
43,main,450,0.51,7,100,3.77
44,seem,557,0.63,8,135,3.66
45,consideration,526,0.60,7,107,3.55
46,noticed,526,0.60,7,132,3.55
47,previously,568,0.65,7,138,3.44
48,lie,914,1.04,11,96,3.40
49,broad,506,0.58,6,72,3.38
50,beyond,532,0.61,6,142,3.31
51,already,1380,1.57,15,189,3.26
52,brought,471,0.54,5,138,3.22
53,shown,2346,2.67,24,206,3.17
54,following,1988,2.26,20,199,3.14
55,taking,601,0.68,6,161,3.13
56,mentioned,501,0.57,5,123,3.13
57,stated,523,0.60,5,127,3.07
58,consideration,526,0.60,5,107,3.06
59,new,952,1.08,9,160,3.05
60,indicated,551,0.63,5,135,3.00
61,certain,1469,1.67,12,184,2.84
62,account,916,1.04,7,177,2.75
63,clear,690,0.79,5,133,2.67
64,drawn,725,0.83,5,149,2.60
65,view,1897,2.16,13,159,2.59
66,observed,1929,2.20,12,168,2.45
67,shall,886,1.01,5,149,2.31
68,seems,907,1.03,5,161,2.28
69,connected,910,1.04,5,155,2.27
70,appear,1120,1.27,6,177,2.23
71,appears,1325,1.51,7,186,2.21
72,might,1138,1.30,6,184,2.21
73,evidence,989,1.13,5,124,2.15
74,far,1861,2.12,9,193,2.09
75,many,1253,1.43,6,183,2.07
76,observed,1929,2.20,9,168,2.04
77,regard,1087,1.24,5,149,2.02
78,several,1098,1.25,5,191,2.00
79,although,1338,1.52,6,157,1.98
80,though,1338,1.52,6,161,1.98
81,quite,1119,1.27,5,163,1.97
82,case,5906,6.72,26,199,1.95
83,group,1138,1.30,5,87,1.95
84,even,1440,1.64,6,187,1.87
85,however,2569,2.92,10,86,1.77
86,upon,2860,3.25,11,177,1.76
87,great,1940,2.21,7,201,1.66
88,since,1698,1.93,6,186,1.63
89,gas,1733,1.97,6,76,1.61
90,may,7534,8.57,26,213,1.60
91,another,1503,1.71,5,185,1.55
92,light,1533,1.74,5,146,1.52
93,relation,1571,1.79,5,155,1.48
94,general,1619,1.84,5,189,1.44
95,must,2613,2.97,8,200,1.43
96,found,4041,4.60,12,210,1.38
97,change,3206,3.65,9,167,1.30
98,well,2143,2.44,6,198,1.30
99,upon,2860,3.25,8,177,1.30
100,observation,2534,2.88,7,109,1.28
101,found,4041,4.60,11,210,1.26
102,described,1899,2.16,5,174,1.21
103,animal,1926,2.19,5,73,1.19
104,whole,1995,2.27,5,187,1.14
105,experiment,5969,6.79,14,102,1.04
106,thus,3114,3.54,7,201,0.98
107,taken,2323,2.64,5,201,0.92
108,would,3900,4.44,8,205,0.85
109,observation,2534,2.88,5,109,0.79
110,air,2543,2.89,5,104,0.79
111,however,2569,2.92,5,86,0.77
112,point,4808,5.47,8,201,0.55
113,point,4808,5.47,8,201,0.55
114,fibre,3191,3.63,5,22,0.46
115,first,4697,5.35,7,211,0.39
116,also,4733,5.39,7,214,0.38
117,given,3387,3.85,5,209,0.38
118,small,3387,3.85,5,206,0.38
119,number,4231,4.81,6,195,0.32
120,seen,3531,4.02,5,204,0.32
121,case,5906,6.72,8,199,0.25
122,made,3848,4.38,5,203,0.19
123,also,4733,5.39,6,214,0.16
124,time,4581,5.21,5,201,-0.06
125,surface,5278,6.01,5,179,-0.26
126,part,7551,8.59,7,209,-0.30
127,fig,9984,11.36,7,42,-0.70
128,part,7551,8.59,5,209,-0.78
