No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,25,0.03,7,21,7.77
2,adduced,35,0.04,5,17,6.80
3,recorded,115,0.15,16,39,6.76
4,certainty,62,0.08,8,33,6.66
5,curious,151,0.19,15,57,6.28
6,interesting,280,0.36,21,100,5.87
7,supported,78,0.10,5,44,5.65
8,striking,160,0.20,9,67,5.46
9,foregoing,153,0.20,7,42,5.16
10,accordance,161,0.21,7,69,5.09
11,stated,455,0.58,17,112,4.87
12,additional,199,0.25,7,92,4.78
13,established,148,0.19,5,67,4.72
14,established,148,0.19,5,67,4.72
15,important,434,0.56,13,127,4.55
16,knowledge,181,0.23,5,71,4.43
17,remarkable,447,0.57,12,117,4.39
18,connected,595,0.76,15,108,4.30
19,evidence,221,0.28,5,76,4.14
20,prove,240,0.31,5,91,4.03
21,noticed,298,0.38,6,74,3.98
22,ascertained,269,0.34,5,88,3.86
23,proved,273,0.35,5,89,3.84
24,mentioned,450,0.58,8,87,3.80
25,known,575,0.74,10,126,3.76
26,observed,1407,1.80,23,166,3.68
27,brought,321,0.41,5,117,3.61
28,seem,333,0.43,5,99,3.55
29,seems,526,0.67,7,121,3.38
30,induction,393,0.50,5,17,3.31
31,referred,409,0.52,5,101,3.26
32,class,410,0.52,5,79,3.25
33,preceding,529,0.68,6,120,3.15
34,experimental,441,0.56,5,60,3.15
35,appears,1091,1.40,12,177,3.10
36,shown,733,0.94,8,145,3.09
37,appear,835,1.07,9,152,3.07
38,considerable,522,0.67,5,138,2.90
39,new,829,1.06,7,141,2.72
40,already,813,1.04,6,150,2.53
41,although,681,0.87,5,139,2.52
42,latter,1001,1.28,7,153,2.45
43,well,1051,1.34,7,181,2.38
44,however,1407,1.80,9,88,2.32
45,though,820,1.05,5,131,2.25
46,many,1193,1.53,7,170,2.20
47,observed,1407,1.80,8,166,2.15
48,appears,1091,1.40,6,177,2.10
49,theory,1129,1.44,6,95,2.05
50,would,2411,3.09,12,193,1.96
51,made,2272,2.91,11,194,1.92
52,general,1247,1.60,6,166,1.91
53,many,1193,1.53,5,170,1.71
54,may,5141,6.58,21,220,1.67
55,following,1252,1.60,5,185,1.64
56,whole,1617,2.07,6,197,1.54
57,state,2161,2.77,7,161,1.34
58,given,1623,2.08,5,200,1.27
59,found,2316,2.96,7,194,1.24
60,case,2387,3.05,7,170,1.20
61,observation,2596,3.32,7,110,1.08
62,also,2430,3.11,6,214,0.95
63,first,2699,3.45,6,203,0.80
64,observation,2596,3.32,5,110,0.59
65,acid,2645,3.38,5,72,0.56
66,upon,2721,3.48,5,188,0.52
67,part,4311,5.52,5,209,-0.14
68,fig,4423,5.66,5,18,-0.18
