No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
98,probably,1935,2.08,5,205,1.27
99,case,4751,5.10,12,224,1.23
100,show,4379,4.70,11,239,1.23
101,first,5637,6.05,14,251,1.21
102,ii,2029,2.18,5,147,1.20
103,animal,2078,2.23,5,66,1.16
104,solution,4039,4.34,9,153,1.05
105,body,2281,2.45,5,142,1.03
106,possible,2284,2.45,5,240,1.03
107,must,2767,2.97,6,238,1.01
108,point,5545,5.95,12,233,1.01
109,system,2913,3.13,6,164,0.94
110,would,3423,3.67,7,243,0.93
111,position,2479,2.66,5,208,0.91
112,experiment,2984,3.20,6,92,0.91
113,development,3514,3.77,7,170,0.89
114,shown,3686,3.96,7,244,0.82
115,condition,3848,4.13,7,182,0.76
116,ventral,2810,3.02,5,65,0.73
117,difference,2825,3.03,5,220,0.72
118,give,2952,3.17,5,230,0.66
119,since,3017,3.24,5,239,0.63
120,found,4867,5.22,8,247,0.61
121,however,3082,3.31,5,70,0.60
122,therefore,3120,3.35,5,237,0.58
123,described,3123,3.35,5,219,0.58
124,specimen,3896,4.18,6,104,0.52
125,obtained,3271,3.51,5,239,0.51
126,small,4707,5.05,7,248,0.47
127,form,6888,7.39,10,247,0.44
128,found,4867,5.22,7,247,0.42
129,equation,3543,3.80,5,112,0.39
130,temperature,3592,3.86,5,133,0.38
131,given,4364,4.68,6,246,0.36
132,seen,3660,3.93,5,233,0.35
133,time,3700,3.97,5,219,0.33
134,type,3876,4.16,5,222,0.27
135,large,3953,4.24,5,243,0.24
136,also,5566,5.97,7,253,0.23
137,anterior,4022,4.32,5,75,0.21
138,part,8089,8.68,10,249,0.20
139,surface,4914,5.27,6,189,0.19
140,show,4379,4.70,5,239,0.09
141,region,4574,4.91,5,177,0.03
142,cell,6938,7.45,7,82,-0.09
143,value,7192,7.72,7,184,-0.14
144,form,6888,7.39,5,247,-0.56
145,cell,6938,7.45,5,82,-0.57
146,plate,9012,9.67,5,159,-0.95
147,fig,12740,13.67,7,15,-0.97
