No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,emphasised,28,0.04,7,21,7.60
2,curious,148,0.19,16,71,6.39
3,strengthened,49,0.06,5,29,6.31
4,struck,97,0.12,9,41,6.17
5,notwithstanding,89,0.11,8,43,6.13
6,spite,142,0.18,12,80,6.04
7,significant,116,0.15,9,47,5.92
8,familiar,70,0.09,5,42,5.80
9,matter,1162,1.49,80,192,5.74
10,relating,92,0.12,6,46,5.66
11,accord,113,0.15,7,53,5.59
12,arises,244,0.31,13,96,5.37
13,accounted,156,0.20,8,94,5.32
14,illustrates,111,0.14,5,51,5.13
15,remarkable,428,0.55,19,149,5.11
16,attention,469,0.60,20,186,5.05
17,interesting,548,0.70,23,184,5.03
18,anatomical,121,0.16,5,31,5.01
19,justified,143,0.18,5,81,4.77
20,owing,917,1.18,32,218,4.76
21,explain,201,0.26,7,111,4.76
22,mere,228,0.29,7,111,4.58
23,borne,235,0.30,7,97,4.53
24,lie,1076,1.38,31,167,4.49
25,due,3160,4.06,88,275,4.44
26,explained,473,0.61,13,154,4.42
27,favour,188,0.24,5,82,4.37
28,explanation,609,0.78,15,177,4.26
29,recorded,655,0.84,15,135,4.15
30,agrees,219,0.28,5,105,4.15
31,detailed,230,0.30,5,105,4.08
32,accordance,231,0.30,5,99,4.07
33,illustrate,231,0.30,5,97,4.07
34,depends,466,0.60,10,160,4.06
35,borne,235,0.30,5,97,4.05
36,striking,425,0.55,9,136,4.04
37,account,1575,2.03,33,246,4.03
38,partly,506,0.65,10,148,3.94
39,established,305,0.39,6,109,3.94
40,supported,275,0.35,5,106,3.82
41,view,1816,2.33,33,216,3.82
42,brought,636,0.82,11,195,3.75
43,important,997,1.28,17,223,3.73
44,indicate,519,0.67,8,178,3.58
45,agreement,587,0.75,9,150,3.58
46,noted,598,0.77,9,150,3.55
47,proved,567,0.73,8,177,3.46
48,corresponds,369,0.47,5,159,3.40
49,already,1716,2.21,23,267,3.38
50,statement,449,0.58,6,122,3.38
51,consequence,388,0.50,5,117,3.33
52,stated,576,0.74,7,170,3.24
53,drawn,914,1.18,11,218,3.23
54,indicated,751,0.97,9,195,3.22
55,led,428,0.55,5,194,3.18
56,interest,601,0.77,7,176,3.18
57,support,441,0.57,5,127,3.14
58,suggested,441,0.57,5,170,3.14
59,importance,634,0.82,7,148,3.10
60,called,459,0.59,5,164,3.08
61,mentioned,562,0.72,6,155,3.05
62,evident,566,0.73,6,149,3.04
63,seems,1339,1.72,14,224,3.02
64,follows,1400,1.80,14,253,2.96
65,bearing,512,0.66,5,143,2.93
66,bearing,512,0.66,5,143,2.93
67,remains,835,1.07,8,201,2.90
68,observed,2747,3.53,26,250,2.88
69,proved,567,0.73,5,177,2.78
70,come,737,0.95,6,182,2.66
71,consideration,740,0.95,6,157,2.66
72,shown,3767,4.84,30,287,2.63
73,represent,630,0.81,5,195,2.63
74,known,1587,2.04,12,245,2.56
75,difficult,669,0.86,5,194,2.54
76,new,1472,1.89,11,235,2.54
77,observed,2747,3.53,20,250,2.50
78,together,1114,1.43,8,217,2.48
79,together,1114,1.43,8,217,2.48
80,clearly,893,1.15,6,198,2.39
81,regard,1491,1.92,10,197,2.38
82,young,902,1.16,6,72,2.37
83,note,816,1.05,5,175,2.25
84,certain,2145,2.76,13,264,2.24
85,certain,2145,2.76,13,264,2.24
86,connection,996,1.28,6,199,2.23
87,appears,1514,1.95,9,245,2.21
88,according,1031,1.33,6,232,2.18
89,many,1895,2.44,11,262,2.17
90,low,888,1.14,5,165,2.13
91,almost,1474,1.90,8,249,2.08
92,always,1474,1.90,8,255,2.08
93,difficulty,942,1.21,5,203,2.05
94,appears,1514,1.95,8,245,2.04
95,many,1895,2.44,10,262,2.04
96,question,1147,1.47,6,224,2.02
97,stress,970,1.25,5,62,2.00
98,taking,970,1.25,5,242,2.00
99,actual,982,1.26,5,215,1.99
100,latter,2013,2.59,10,261,1.95
101,considerable,1412,1.82,7,250,1.95
102,body,1429,1.84,7,114,1.93
103,connected,1026,1.32,5,215,1.92
104,organ,1241,1.60,6,51,1.91
105,increased,1063,1.37,5,203,1.87
106,another,1985,2.55,9,273,1.82
107,single,1348,1.73,6,214,1.79
108,evidence,1369,1.76,6,197,1.77
109,every,1141,1.47,5,219,1.77
110,point,6737,8.66,29,283,1.74
111,lead,1165,1.50,5,178,1.74
112,hand,1166,1.50,5,133,1.74
113,following,2799,3.60,12,285,1.74
114,without,1868,2.40,8,273,1.74
115,described,2352,3.02,10,245,1.73
116,theory,2370,3.05,10,177,1.71
117,regard,1491,1.92,6,197,1.65
118,plant,2024,2.60,8,49,1.62
119,velocity,1778,2.29,7,87,1.61
120,type,2300,2.96,9,161,1.61
121,rate,1816,2.33,7,185,1.58
122,great,2599,3.34,10,269,1.58
123,however,3674,4.72,14,128,1.57
124,although,1345,1.73,5,227,1.53
125,maximum,1667,2.14,6,188,1.49
126,group,2251,2.89,8,133,1.47
127,probable,1451,1.87,5,203,1.42
128,may,9892,12.72,34,298,1.42
129,theory,2370,3.05,8,177,1.39
130,also,6094,7.84,20,298,1.35
131,first,6104,7.85,20,295,1.35
132,though,1834,2.36,6,211,1.35
133,though,1834,2.36,6,211,1.35
134,even,2458,3.16,8,264,1.34
135,place,2808,3.61,9,260,1.32
136,might,1568,2.02,5,255,1.31
137,might,1568,2.02,5,255,1.31
138,u,1958,2.52,6,136,1.25
139,case,9848,12.66,30,294,1.24
140,light,4311,5.54,13,207,1.23
141,plant,2024,2.60,6,49,1.21
142,necessary,1703,2.19,5,257,1.19
143,well,2390,3.07,7,277,1.19
144,shown,3767,4.84,11,287,1.18
145,metal,1750,2.25,5,99,1.15
146,sporangium,2135,2.75,6,15,1.13
147,structure,2139,2.75,6,110,1.13
148,stage,1922,2.47,5,147,1.02
149,wire,2310,2.97,6,94,1.01
150,possible,2329,2.99,6,277,1.00
151,must,3503,4.50,9,282,1.00
152,upon,2788,3.58,7,222,0.97
153,leaf,2805,3.61,7,37,0.96
154,leaf,2805,3.61,7,37,0.96
155,found,6013,7.73,15,295,0.96
156,period,2027,2.61,5,151,0.94
157,large,3743,4.81,9,280,0.90
158,change,3799,4.88,9,254,0.88
159,sporangium,2135,2.75,5,15,0.87
160,curve,4287,5.51,10,161,0.86
161,far,2174,2.80,5,272,0.84
162,would,5324,6.85,12,286,0.81
163,difference,4012,5.16,9,261,0.80
164,paper,2362,3.04,5,257,0.72
165,well,2390,3.07,5,277,0.70
166,point,6737,8.66,14,283,0.69
167,value,9841,12.65,20,222,0.66
168,whole,2470,3.18,5,268,0.65
169,may,9892,12.72,20,298,0.65
170,much,3474,4.47,7,282,0.65
171,position,2486,3.20,5,248,0.65
172,taken,3530,4.54,7,287,0.63
173,also,6094,7.84,12,298,0.61
174,show,4580,5.89,9,276,0.61
175,series,4288,5.51,8,273,0.54
176,method,3232,4.16,6,251,0.53
177,temperature,8735,11.23,16,165,0.51
178,constant,3513,4.52,6,232,0.41
179,found,6013,7.73,10,295,0.37
180,experiment,7344,9.44,12,164,0.35
181,effect,4349,5.59,7,235,0.32
182,equation,4382,5.63,7,131,0.31
183,time,6270,8.06,10,272,0.31
184,condition,3815,4.91,6,213,0.29
185,seen,3981,5.12,6,283,0.23
186,given,5480,7.05,8,292,0.18
187,current,3437,4.42,5,137,0.18
188,must,3503,4.50,5,282,0.15
189,case,9848,12.66,14,294,0.14
190,second,4242,5.45,6,279,0.14
191,effect,4349,5.59,6,235,0.10
192,form,5831,7.50,8,278,0.09
193,form,5831,7.50,8,278,0.09
194,function,4376,5.63,6,158,0.09
195,however,3674,4.72,5,128,0.08
196,thus,4461,5.74,6,284,0.06
197,cell,5262,6.77,7,91,0.05
198,number,5459,7.02,7,282,-0.00
199,obtained,4717,6.07,6,280,-0.02
200,line,5648,7.26,7,227,-0.05
201,series,4288,5.51,5,273,-0.14
202,made,5255,6.76,6,292,-0.17
203,pressure,5291,6.80,6,162,-0.18
204,solution,5300,6.81,6,197,-0.18
205,number,5459,7.02,6,282,-0.23
206,obtained,4717,6.07,5,280,-0.28
207,section,4842,6.23,5,192,-0.32
208,temperature,8735,11.23,9,165,-0.32
209,fig,11136,14.32,11,57,-0.38
210,part,6287,8.08,6,286,-0.43
211,mean,6315,8.12,6,200,-0.44
212,result,7491,9.63,7,263,-0.46
213,given,5480,7.05,5,292,-0.49
214,surface,5992,7.70,5,232,-0.62
215,value,9841,12.65,8,222,-0.66
216,result,7491,9.63,6,263,-0.68
