No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,25,0.03,5,19,7.32
2,penetration,50,0.06,8,11,7.00
3,anatomical,72,0.09,8,25,6.47
4,adduced,56,0.07,6,25,6.42
5,curious,144,0.18,14,63,6.28
6,certainty,104,0.13,6,54,5.53
7,struck,94,0.12,5,37,5.41
8,founded,134,0.17,6,61,5.16
9,interesting,321,0.40,12,132,4.90
10,attention,422,0.53,15,140,4.83
11,important,531,0.66,18,166,4.76
12,demonstrated,150,0.19,5,56,4.73
13,established,270,0.34,9,100,4.73
14,illustration,156,0.20,5,51,4.68
15,striking,197,0.25,6,78,4.60
16,express,303,0.38,9,86,4.57
17,established,270,0.34,7,100,4.37
18,accordance,203,0.25,5,100,4.30
19,foregoing,302,0.38,7,112,4.21
20,mere,267,0.33,6,114,4.17
21,explanation,343,0.43,7,123,4.03
22,ascertained,297,0.37,6,95,4.01
23,remarkable,638,0.80,12,161,3.91
24,already,1006,1.26,18,215,3.84
25,easy,296,0.37,5,130,3.75
26,ascertained,297,0.37,5,95,3.75
27,evidence,480,0.60,8,117,3.73
28,presented,387,0.48,6,128,3.63
29,mentioned,532,0.67,8,117,3.59
30,seems,564,0.71,8,130,3.50
31,brought,524,0.66,7,148,3.42
32,proved,454,0.57,6,144,3.40
33,existence,438,0.55,5,147,3.19
34,stated,501,0.63,5,138,3.00
35,consider,502,0.63,5,148,2.99
36,evident,506,0.63,5,141,2.98
37,account,927,1.16,9,194,2.96
38,conclusion,682,0.85,6,121,2.81
39,observed,2171,2.72,19,230,2.81
40,regard,801,1.00,7,158,2.80
41,quantic,691,0.87,6,9,2.79
42,drawn,693,0.87,6,150,2.79
43,doubt,606,0.76,5,153,2.72
44,probable,633,0.79,5,150,2.66
45,complete,771,0.97,6,196,2.64
46,connected,717,0.90,5,177,2.48
47,principal,730,0.91,5,131,2.45
48,appears,1319,1.65,9,224,2.45
49,appear,1183,1.48,8,203,2.43
50,class,744,0.93,5,108,2.42
51,far,1212,1.52,8,222,2.40
52,far,1212,1.52,8,222,2.40
53,take,1228,1.54,8,218,2.38
54,however,2312,2.89,15,145,2.37
55,new,1320,1.65,8,199,2.28
56,equation,4265,5.34,25,120,2.23
57,shown,1243,1.56,7,219,2.17
58,although,911,1.14,5,193,2.13
59,known,946,1.18,5,194,2.08
60,function,2296,2.87,12,117,2.06
61,always,1168,1.46,6,204,2.04
62,observed,2171,2.72,11,230,2.02
63,many,1391,1.74,7,210,2.01
64,almost,995,1.25,5,187,2.01
65,tion,996,1.25,5,223,2.00
66,system,2104,2.63,10,141,1.92
67,latter,1691,2.12,8,210,1.92
68,since,1069,1.34,5,213,1.90
69,well,1361,1.70,6,243,1.82
70,many,1391,1.74,6,210,1.78
71,shown,1243,1.56,5,219,1.68
72,equal,1896,2.37,7,220,1.56
73,value,3087,3.86,11,177,1.51
74,general,1995,2.50,7,243,1.49
75,animal,1571,1.97,5,70,1.35
76,similar,1584,1.98,5,243,1.33
77,show,1603,2.01,5,229,1.32
78,must,2257,2.83,7,251,1.31
79,great,2275,2.85,7,239,1.30
80,made,3318,4.15,10,261,1.27
81,amount,1996,2.50,6,160,1.26
82,coefficient,1671,2.09,5,71,1.26
83,case,4376,5.48,13,256,1.25
84,following,2731,3.42,8,271,1.23
85,order,2055,2.57,6,258,1.22
86,give,2096,2.62,6,234,1.19
87,body,2561,3.21,7,147,1.13
88,first,4397,5.50,12,285,1.12
89,point,4166,5.22,11,232,1.08
90,may,7672,9.60,20,290,1.06
91,however,2312,2.89,6,145,1.05
92,equation,4265,5.34,11,120,1.04
93,time,3944,4.94,9,221,0.87
94,would,3545,4.44,8,260,0.85
95,side,2785,3.49,6,184,0.78
96,form,5628,7.05,12,261,0.77
97,observation,2510,3.14,5,118,0.67
98,air,2574,3.22,5,106,0.63
99,substance,2588,3.24,5,135,0.63
100,tube,2629,3.29,5,97,0.60
101,upon,3818,4.78,7,250,0.55
102,line,4065,5.09,7,194,0.46
103,also,3545,4.44,6,282,0.44
104,also,3545,4.44,6,282,0.44
105,case,4376,5.48,7,256,0.35
106,upon,3818,4.78,6,250,0.33
107,made,3318,4.15,5,261,0.27
108,result,3730,4.67,5,215,0.10
109,time,3944,4.94,5,221,0.02
110,number,4093,5.12,5,249,-0.04
111,point,4166,5.22,5,232,-0.06
112,may,7672,9.60,9,290,-0.09
113,experiment,5083,6.36,5,121,-0.35
114,part,6424,8.04,5,257,-0.69
