No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
89,implies,3071,1.18,12,1487,3.35
90,speaker,1572,0.60,6,120,3.32
91,related,14585,5.58,54,4251,3.27
92,illustrated,2469,0.94,9,1337,3.25
93,proposition,1396,0.53,5,217,3.23
94,smooth,2549,0.98,9,686,3.21
95,reflection,2045,0.78,7,528,3.16
96,proved,1461,0.56,5,797,3.16
97,consists,2350,0.90,8,1411,3.15
98,unlike,2059,0.79,7,1376,3.15
99,never,2084,0.80,7,1272,3.13
100,neither,1791,0.69,6,1217,3.13
101,remark,1804,0.69,6,305,3.12
102,harmonic,1807,0.69,6,358,3.12
103,majority,3314,1.27,11,1765,3.12
104,infinite,1527,0.58,5,560,3.10
105,readily,1857,0.71,6,1142,3.08
106,former,1871,0.72,6,1139,3.07
107,noted,3837,1.47,12,1809,3.03
108,empirical,6107,2.34,19,1850,3.02
109,awareness,1618,0.62,5,437,3.01
110,rely,2294,0.88,7,1372,3.00
111,express,2310,0.88,7,1001,2.99
112,express,2310,0.88,7,1001,2.99
113,asymptotic,2021,0.77,6,471,2.96
114,consequence,9457,3.62,28,1461,2.95
115,precisely,1703,0.65,5,850,2.94
116,observe,3077,1.18,9,1463,2.93
117,decreasing,2076,0.79,6,1204,2.92
118,nevertheless,3122,1.19,9,450,2.91
119,abstract,4215,1.61,12,556,2.90
120,rich,2150,0.82,6,1198,2.87
121,illustrate,2185,0.84,6,1307,2.84
122,regardless,1833,0.70,5,1124,2.83
123,seems,4133,1.58,11,1977,2.80
124,exist,4143,1.59,11,1848,2.79
125,basic,5294,2.03,14,2346,2.79
126,already,5686,2.18,15,2612,2.79
127,sometimes,3056,1.17,8,1567,2.77
128,claim,1926,0.74,5,535,2.76
129,every,5008,1.92,13,2176,2.76
130,established,4240,1.62,11,2021,2.76
131,caused,4692,1.80,12,2173,2.74
132,capture,5196,1.99,13,1723,2.71
133,largest,2807,1.07,7,1415,2.70
134,based,27309,10.45,68,5167,2.70
135,rest,2831,1.08,7,1188,2.69
136,simple,9838,3.76,24,3179,2.67
137,recognized,2059,0.79,5,1181,2.67
138,know,3801,1.45,9,1579,2.63
139,argue,2577,0.99,6,1242,2.61
140,half,3443,1.32,8,1668,2.60
141,even,21799,8.34,50,4833,2.58
142,together,8744,3.35,20,2988,2.58
143,interesting,3942,1.51,9,2037,2.58
144,turn,6196,2.37,14,1924,2.56
145,assumption,7611,2.91,17,1702,2.55
146,attention,6731,2.58,15,1991,2.54
147,connected,3595,1.38,8,1489,2.54
148,eigenvalue,2250,0.86,5,233,2.54
149,scientific,5908,2.26,13,1879,2.52
150,rely,2294,0.88,5,1372,2.51
151,viscosity,2303,0.88,5,382,2.50
152,outer,2818,1.08,6,761,2.48
153,explanation,4697,1.80,10,1418,2.48
154,explain,5653,2.16,12,2468,2.47
155,causal,4396,1.68,9,850,2.42
156,people,8807,3.37,18,1281,2.42
157,namely,2953,1.13,6,1133,2.41
158,true,5011,1.92,10,1989,2.38
159,several,15549,5.95,31,4446,2.38
160,actual,3012,1.15,6,1487,2.38
161,coupled,5034,1.93,10,1819,2.38
162,classical,6050,2.32,12,1474,2.37
163,almost,4572,1.75,9,2441,2.36
164,numerous,2577,0.99,5,1532,2.34
165,agreement,4137,1.58,8,1627,2.34
166,necessary,6278,2.40,12,2772,2.32
167,refer,2627,1.01,5,1482,2.31
168,view,9493,3.63,18,2487,2.31
169,created,2644,1.01,5,1408,2.31
170,actually,2657,1.02,5,1394,2.30
171,allows,6448,2.47,12,2925,2.28
172,definition,6458,2.47,12,1528,2.28
173,picture,2722,1.04,5,973,2.26
174,may,63430,24.27,116,5388,2.26
175,combined,5552,2.12,10,2569,2.23
176,given,26150,10.01,47,4902,2.23
177,real,5574,2.13,10,1938,2.23
178,certain,6168,2.36,11,2664,2.22
179,existence,3928,1.50,7,1586,2.22
180,often,15792,6.04,28,4025,2.21
181,combination,7426,2.84,13,2500,2.19
182,look,2858,1.09,5,1360,2.19
183,argument,3447,1.32,6,826,2.19
184,latter,5187,1.98,9,2332,2.18
185,much,14607,5.59,25,4321,2.16
186,recent,15359,5.88,26,4384,2.15
187,equivalent,4136,1.58,7,1759,2.14
188,equivalent,4136,1.58,7,1759,2.14
189,arise,2966,1.13,5,1539,2.14
190,isolation,2977,1.14,5,783,2.13
191,interpretation,5408,2.07,9,1683,2.12
192,actual,3012,1.15,5,1487,2.12
193,assuming,3017,1.15,5,1562,2.11
194,characterized,4828,1.85,8,2247,2.11
195,exists,3058,1.17,5,1286,2.10
196,concern,3062,1.17,5,786,2.09
197,suggested,5530,2.12,9,2568,2.09
198,widely,3697,1.41,6,2124,2.08
199,apparent,3142,1.20,5,1593,2.06
200,address,4406,1.69,7,1956,2.05
201,strongly,6310,2.41,10,2669,2.05
202,expect,3196,1.22,5,1656,2.03
203,generalized,3197,1.22,5,1333,2.03
204,easily,3206,1.23,5,1847,2.03
205,weak,4545,1.74,7,1473,2.01
206,others,8615,3.30,13,2282,1.98
207,find,7958,3.05,12,2808,1.98
208,main,9286,3.55,14,3387,1.98
209,problem,20026,7.66,30,2523,1.97
210,periodic,4007,1.53,6,858,1.97
211,crucial,3344,1.28,5,1784,1.97
212,conclusion,6717,2.57,10,3390,1.96
213,category,4721,1.81,7,588,1.95
214,limited,8831,3.38,13,3334,1.94
215,simply,4136,1.58,6,2101,1.92
216,physical,12417,4.75,18,3150,1.92
217,assumption,7611,2.91,11,1702,1.92
218,mathematical,6963,2.66,10,1664,1.91
219,known,13291,5.09,19,4149,1.90
220,one,3510,1.34,5,5892,1.90
221,theorem,5616,2.15,8,500,1.90
222,infant,4958,1.90,7,354,1.88
223,telomere,3552,1.36,5,62,1.88
224,according,7107,2.72,10,2842,1.88
225,reward,3571,1.37,5,380,1.87
226,emotion,3602,1.38,5,295,1.86
227,despite,6569,2.51,9,3106,1.84
228,considering,4427,1.69,6,2264,1.82
229,principle,8230,3.15,11,1243,1.80
230,recognition,5259,2.01,7,1130,1.80
231,use,34248,13.11,45,5135,1.78
232,primate,7643,2.92,10,608,1.77
233,monkey,4645,1.78,6,302,1.76
234,culture,6978,2.67,9,892,1.75
235,remains,6982,2.67,9,3078,1.75
236,difficult,5506,2.11,7,2591,1.73
237,hand,7086,2.71,9,802,1.73
238,reflect,3937,1.51,5,1985,1.73
239,make,13468,5.15,17,3401,1.72
240,consistent,9514,3.64,12,3110,1.72
241,language,11965,4.58,15,1186,1.71
242,limited,8831,3.38,11,3334,1.70
243,researcher,4037,1.54,5,162,1.69
244,occurs,6468,2.48,8,2598,1.69
245,light,15374,5.88,19,2791,1.69
246,led,5681,2.17,7,2463,1.69
247,great,4872,1.86,6,2137,1.69
248,define,4065,1.56,5,1845,1.68
249,still,10730,4.11,13,3925,1.66
250,map,9114,3.49,11,1547,1.66
251,known,13291,5.09,16,4149,1.65
252,currently,4157,1.59,5,1970,1.65
253,divergence,4185,1.60,5,848,1.64
254,might,16744,6.41,20,3637,1.64
255,taking,4193,1.60,5,2190,1.64
256,important,23542,9.01,28,5061,1.64
257,always,5059,1.94,6,2505,1.63
258,owing,6823,2.61,8,2296,1.62
259,linked,5173,1.98,6,2184,1.60
260,demonstrated,6055,2.32,7,2614,1.60
261,become,7791,2.98,9,3390,1.59
262,chimpanzee,5215,2.00,6,237,1.59
263,mind,4361,1.67,5,865,1.58
264,agent,7928,3.03,9,570,1.57
265,basic,5294,2.03,6,2346,1.57
266,however,40657,15.56,46,653,1.56
267,note,12399,4.74,14,3133,1.56
268,good,7999,3.06,9,2619,1.56
269,useful,5340,2.04,6,2541,1.55
270,able,8901,3.41,10,3458,1.55
271,participant,9912,3.79,11,311,1.54
272,small,21662,8.29,24,4640,1.53
273,typical,4530,1.73,5,2132,1.53
274,extinction,4535,1.74,5,558,1.53
275,possible,19213,7.35,21,4671,1.51
276,hydrogen,5567,2.13,6,522,1.49
277,ground,4640,1.78,5,1168,1.49
278,discussed,7425,2.84,8,2745,1.49
279,relevant,7432,2.84,8,2979,1.49
280,limit,11176,4.28,12,2178,1.49
281,indicated,4664,1.78,5,2062,1.49
282,law,6585,2.52,7,1029,1.47
283,typically,7529,2.88,8,2730,1.47
284,suggest,9452,3.62,10,3339,1.47
285,member,6620,2.53,7,688,1.47
286,practice,5708,2.18,6,1002,1.46
287,point,24883,9.52,26,3799,1.45
288,operator,5768,2.21,6,499,1.44
289,fundamental,5795,2.22,6,2317,1.44
290,phenomenon,7754,2.97,8,1279,1.43
291,full,6801,2.60,7,2739,1.43
292,object,8764,3.35,9,840,1.42
293,connection,4869,1.86,5,1006,1.42
294,equation,34219,13.09,35,1991,1.42
295,stress,17627,6.75,18,1836,1.42
296,scaling,4902,1.88,5,1040,1.41
297,life,15702,6.01,16,2606,1.41
298,require,5894,2.26,6,2795,1.41
299,proof,4987,1.91,5,564,1.39
300,least,10007,3.83,10,3658,1.38
301,block,5010,1.92,5,859,1.38
302,true,5011,1.92,5,1989,1.38
303,smaller,7022,2.69,7,2739,1.38
304,linear,11072,4.24,11,2603,1.38
305,patient,6041,2.31,6,358,1.38
306,relatively,9103,3.48,9,3379,1.37
307,close,7143,2.73,7,2955,1.36
308,though,6129,2.35,6,2345,1.36
309,mechanic,5127,1.96,5,7,1.35
310,changing,5139,1.97,5,2170,1.35
311,clearly,5145,1.97,5,2357,1.34
312,fusion,5151,1.97,5,554,1.34
313,pair,8261,3.16,8,1299,1.34
314,general,14471,5.54,14,3847,1.34
315,suggests,8304,3.18,8,3223,1.33
316,experimental,17832,6.82,17,3591,1.32
317,quantum,14686,5.62,14,685,1.32
318,space,18951,7.25,18,2887,1.31
319,moreover,6319,2.42,6,87,1.31
320,seen,8440,3.23,8,3063,1.31
321,early,17960,6.87,17,3434,1.31
322,section,10579,4.05,10,1856,1.30
323,although,17012,6.51,16,4368,1.30
324,representation,9594,3.67,9,1612,1.29
325,technology,9624,3.68,9,1400,1.29
326,bound,5359,2.05,5,1018,1.29
327,effective,8594,3.29,8,2632,1.28
328,occurs,6468,2.48,6,2598,1.28
329,indeed,8631,3.30,8,1720,1.28
330,interpretation,5408,2.07,5,1683,1.27
331,likely,17310,6.62,16,3847,1.27
332,result,52037,19.91,48,4382,1.27
333,let,5423,2.08,5,1177,1.27
334,using,57494,22.00,53,5578,1.27
335,multiple,16304,6.24,15,3998,1.27
336,obtain,5452,2.09,5,2118,1.26
337,far,6555,2.51,6,2738,1.26
338,human,52500,20.09,48,3272,1.26
339,well,26286,10.06,24,5223,1.25
340,last,6578,2.52,6,2619,1.25
341,since,13163,5.04,12,3659,1.25
342,presence,10993,4.21,10,3379,1.25
343,addition,12117,4.64,11,2927,1.25
344,clear,7727,2.96,7,3185,1.24
345,suggested,5530,2.12,5,2568,1.24
346,situation,5554,2.13,5,1316,1.23
347,modern,5564,2.13,5,1706,1.23
348,might,16744,6.41,15,3637,1.23
349,regime,6699,2.56,6,861,1.23
350,possibility,5615,2.15,5,2122,1.22
351,event,16939,6.48,15,1255,1.21
352,lead,15823,6.05,14,3529,1.21
353,little,5671,2.17,5,2652,1.20
354,side,6868,2.63,6,1931,1.19
355,equal,5788,2.21,5,2112,1.17
356,allow,6946,2.66,6,3144,1.17
357,different,54559,20.88,47,5617,1.17
358,individual,44113,16.88,38,3785,1.17
359,offspring,5835,2.23,5,660,1.16
360,present,19875,7.61,17,4543,1.16
361,local,17592,6.73,15,3271,1.16
362,scientific,5908,2.26,5,1879,1.15
363,underlying,7102,2.72,6,2734,1.14
364,world,10722,4.10,9,2212,1.13
365,long,10747,4.11,9,3704,1.13
366,reason,5971,2.28,5,1510,1.13
367,near,6003,2.30,5,2274,1.12
368,capacity,8430,3.23,7,1866,1.12
369,corresponding,9668,3.70,8,2861,1.11
370,recently,7275,2.78,6,2671,1.11
371,derived,7297,2.79,6,2739,1.10
372,proposed,8547,3.27,7,2853,1.10
373,empirical,6107,2.34,5,1850,1.10
374,equation,34219,13.09,28,1991,1.10
375,follows,6130,2.35,5,1576,1.09
376,shown,27034,10.35,22,4785,1.09
377,simple,9838,3.76,8,3179,1.09
378,beyond,7397,2.83,6,3007,1.08
379,discussed,7425,2.84,6,2745,1.08
380,act,6192,2.37,5,1958,1.08
381,relevant,7432,2.84,6,2979,1.08
382,best,6228,2.38,5,2687,1.07
383,prior,7478,2.86,6,2318,1.07
384,rather,12479,4.78,10,3937,1.07
385,needed,6332,2.42,5,2586,1.05
386,including,20353,7.79,16,4722,1.04
387,either,12806,4.90,10,4159,1.03
388,observed,24349,9.32,19,4311,1.03
389,provides,7723,2.96,6,3456,1.02
390,profile,7733,2.96,6,1137,1.02
391,figure,112307,42.98,87,5095,1.02
392,nature,21960,8.40,17,4643,1.02
393,characteristic,9082,3.48,7,1602,1.01
394,state,37804,14.47,29,3726,1.00
395,particle,14345,5.49,11,973,1.00
396,important,23542,9.01,18,5061,1.00
397,general,14471,5.54,11,3847,0.99
398,positive,11883,4.55,9,2930,0.98
399,first,35666,13.65,27,5426,0.98
400,may,63430,24.27,48,5388,0.98
401,member,6620,2.53,5,688,0.98
402,relation,9274,3.55,7,2330,0.98
403,similar,21222,8.12,16,4951,0.98
404,scenario,9298,3.56,7,1114,0.98
405,language,11965,4.58,9,1186,0.98
406,ing,10637,4.07,8,3060,0.97
407,result,52037,19.91,39,4382,0.97
408,large,26690,10.21,20,4839,0.97
409,yet,8028,3.07,6,2946,0.97
410,respectively,12056,4.61,9,986,0.96
411,world,10722,4.10,8,2212,0.96
412,previously,6721,2.57,5,2814,0.96
413,considered,12142,4.65,9,3792,0.95
414,shift,8135,3.11,6,1788,0.95
415,larger,12308,4.71,9,3604,0.93
416,technique,9573,3.66,7,1142,0.93
417,theoretical,8245,3.16,6,2674,0.93
418,account,9624,3.68,7,2971,0.93
419,iii,6901,2.64,5,442,0.92
420,case,43074,16.48,31,4518,0.91
421,could,32012,12.25,23,4989,0.91
422,mathematical,6963,2.66,5,1664,0.91
423,strong,11150,4.27,8,3581,0.91
424,culture,6978,2.67,5,892,0.90
425,deep,6983,2.67,5,1596,0.90
426,showed,9781,3.74,7,2938,0.90
427,solution,21052,8.06,15,2162,0.90
428,ion,7021,2.69,5,773,0.90
429,matrix,11244,4.30,8,1472,0.89
430,seen,8440,3.23,6,3063,0.89
431,dimension,7036,2.69,5,907,0.89
432,highly,11296,4.32,8,3834,0.89
433,task,12721,4.87,9,1271,0.89
434,cultural,9964,3.81,7,891,0.88
435,subject,14241,5.45,10,5862,0.88
436,strength,8561,3.28,6,1821,0.87
437,defined,11433,4.38,8,3349,0.87
438,least,10007,3.83,7,3658,0.87
439,se,7168,2.74,5,1699,0.87
440,generation,10054,3.85,7,2157,0.86
441,previous,10082,3.86,7,3485,0.86
442,core,7205,2.76,5,1902,0.86
443,constant,11544,4.42,8,2386,0.86
444,found,26014,9.95,18,4782,0.85
445,single,17414,6.66,12,4258,0.85
446,along,13063,5.00,9,3544,0.85
447,hypothesis,11612,4.44,8,1965,0.85
448,must,10278,3.93,7,3212,0.83
449,total,14806,5.67,10,3393,0.82
450,consider,10395,3.98,7,3122,0.82
451,consider,10395,3.98,7,3122,0.82
452,amount,7435,2.85,5,2385,0.81
453,expression,20831,7.97,14,2213,0.81
454,final,7466,2.86,5,3435,0.81
455,mode,13452,5.15,9,1510,0.81
456,due,17951,6.87,12,4048,0.80
457,need,16473,6.30,11,3768,0.80
458,independent,7507,2.87,5,2983,0.80
459,independent,7507,2.87,5,2983,0.80
460,complexity,7514,2.88,5,1873,0.80
461,behavioural,9017,3.45,6,1585,0.80
462,particular,15112,5.78,10,3584,0.79
463,could,32012,12.25,21,4989,0.78
464,high,32019,12.25,21,4862,0.78
465,better,9182,3.51,6,3381,0.77
466,standard,10738,4.11,7,2800,0.77
467,ii,15394,5.89,10,1128,0.76
468,term,24633,9.43,16,2550,0.76
469,word,7705,2.95,5,456,0.76
470,bird,12371,4.73,8,717,0.76
471,curve,7772,2.97,5,1068,0.75
472,used,48208,18.45,31,5477,0.75
473,rather,12479,4.78,8,3937,0.74
474,higher,21877,8.37,14,4409,0.74
475,observation,15813,6.05,10,2097,0.72
476,experience,9536,3.65,6,1778,0.72
477,theory,28650,10.96,18,3332,0.72
478,key,12796,4.90,8,3810,0.71
479,key,12796,4.90,8,3810,0.71
480,increasing,11232,4.30,7,3573,0.70
481,yet,8028,3.07,5,2946,0.70
482,noise,8145,3.12,5,1023,0.68
483,framework,11480,4.39,7,2536,0.67
484,complex,24659,9.44,15,4203,0.67
485,principle,8230,3.15,5,1243,0.67
486,origin,11538,4.42,7,2028,0.66
487,constant,11544,4.42,7,2386,0.66
488,biological,11570,4.43,7,2738,0.66
489,line,21583,8.26,13,2963,0.65
490,suggests,8304,3.18,5,3223,0.65
491,question,13309,5.09,8,2443,0.65
492,help,8328,3.19,5,2855,0.65
493,lower,16678,6.38,10,3962,0.65
494,error,10022,3.84,6,1617,0.65
495,fact,10041,3.84,6,2893,0.64
496,pathogen,8369,3.20,5,488,0.64
497,estimate,15082,5.77,9,2056,0.64
498,finding,10076,3.86,6,1984,0.64
499,see,35321,13.52,21,4413,0.64
500,organism,8419,3.22,5,642,0.63
501,random,8426,3.22,5,2045,0.63
502,made,10124,3.87,6,3666,0.63
503,correlation,10157,3.89,6,1875,0.63
504,context,15237,5.83,9,2938,0.63
505,occur,8470,3.24,5,3024,0.63
506,right,13566,5.19,8,2008,0.62
507,group,40895,15.65,24,3157,0.62
508,based,27309,10.45,16,5167,0.61
509,family,8581,3.28,5,1505,0.61
510,family,8581,3.28,5,1505,0.61
511,female,18976,7.26,11,1025,0.60
512,aspect,8644,3.31,5,1285,0.60
513,composition,8660,3.31,5,1626,0.59
514,detail,8662,3.31,5,1534,0.59
515,directly,8665,3.32,5,3480,0.59
516,directly,8665,3.32,5,3480,0.59
517,system,81480,31.18,47,4529,0.59
518,thermal,8712,3.33,5,1282,0.58
519,central,8725,3.34,5,2835,0.58
520,scale,22693,8.68,13,3021,0.58
521,chromosome,8737,3.34,5,355,0.58
522,together,8744,3.35,5,2988,0.58
523,ability,12249,4.69,7,3085,0.58
524,condition,35040,13.41,20,2038,0.58
525,object,8764,3.35,5,840,0.58
526,people,8807,3.37,5,1281,0.57
527,initial,12337,4.72,7,3249,0.57
528,strain,10604,4.06,6,822,0.56
529,evidence,22982,8.79,13,3863,0.56
530,degree,8847,3.39,5,2424,0.56
531,major,10625,4.07,6,3287,0.56
532,uncertainty,8858,3.39,5,1216,0.56
533,current,17775,6.80,10,3737,0.56
534,length,12484,4.78,7,2322,0.55
535,communication,8925,3.42,5,1138,0.55
536,another,12508,4.79,7,4032,0.55
537,sample,23301,8.92,13,2228,0.54
538,case,43074,16.48,24,4518,0.54
539,genetic,17993,6.89,10,2044,0.54
540,thus,27050,10.35,15,3939,0.54
541,characteristic,9082,3.48,5,1602,0.52
542,specific,16379,6.27,9,4194,0.52
543,required,10931,4.18,6,3370,0.52
544,related,14585,5.58,8,4251,0.52
545,brain,23734,9.08,13,1495,0.52
546,reduced,11063,4.23,6,3268,0.50
547,tree,11212,4.29,6,1003,0.48
548,also,78550,30.06,42,5829,0.48
549,study,78644,30.09,42,5162,0.48
550,event,16939,6.48,9,1255,0.47
551,presented,9413,3.60,5,3050,0.47
552,include,9419,3.60,5,3633,0.47
553,parasite,9435,3.61,5,339,0.47
554,following,16984,6.50,9,4482,0.47
555,particular,15112,5.78,8,3584,0.47
556,domain,13225,5.06,7,1553,0.47
557,suggest,9452,3.62,5,3339,0.47
558,component,17086,6.54,9,2389,0.46
559,question,13309,5.09,7,2443,0.46
560,step,11436,4.38,6,2332,0.46
561,cost,13344,5.11,7,1588,0.46
562,knowledge,9534,3.65,5,2426,0.45
563,knowledge,9534,3.65,5,2426,0.45
564,distance,11452,4.38,6,2036,0.45
565,would,30621,11.72,16,4951,0.45
566,would,30621,11.72,16,4951,0.45
567,solution,21052,8.06,11,2162,0.45
568,measure,15324,5.86,8,2517,0.45
569,light,15374,5.88,8,2791,0.44
570,example,38482,14.73,20,3345,0.44
571,variable,17344,6.64,9,2489,0.44
572,biological,11570,4.43,6,2738,0.44
573,hypothesis,11612,4.44,6,1965,0.43
574,cortex,9697,3.71,5,663,0.43
575,region,29178,11.17,15,2670,0.43
576,spectrum,9732,3.72,5,1290,0.43
577,position,9758,3.73,5,2193,0.42
578,element,13663,5.23,7,1308,0.42
579,stimulus,9764,3.74,5,628,0.42
580,way,17599,6.73,9,3502,0.42
581,global,19569,7.49,10,2928,0.42
582,see,35321,13.52,18,4413,0.41
583,concept,11785,4.51,6,1840,0.41
584,concept,11785,4.51,6,1840,0.41
585,information,27522,10.53,14,3867,0.41
586,information,27522,10.53,14,3867,0.41
587,take,9833,3.76,5,2989,0.41
588,reference,13797,5.28,7,2065,0.41
589,property,19710,7.54,10,1269,0.41
590,support,15789,6.04,8,3863,0.40
591,observation,15813,6.05,8,2097,0.40
592,chemical,9884,3.78,5,1762,0.40
593,increase,29760,11.39,15,4146,0.40
594,transmission,13955,5.34,7,1488,0.39
595,density,18044,6.90,9,2555,0.38
596,whether,16045,6.14,8,3938,0.38
597,less,18236,6.98,9,4513,0.37
598,input,10132,3.88,5,1592,0.37
599,correlation,10157,3.89,5,1875,0.36
600,energy,36736,14.06,18,2771,0.36
601,interaction,36880,14.11,18,3034,0.35
602,period,14366,5.50,7,2292,0.35
603,emission,10288,3.94,5,686,0.34
604,child,12398,4.74,6,511,0.34
605,physical,12417,4.75,6,3150,0.34
606,common,14521,5.56,7,3702,0.33
607,interest,18726,7.17,9,2940,0.33
608,memory,10418,3.99,5,1087,0.33
609,evidence,22982,8.79,11,3863,0.32
610,movement,10491,4.01,5,1357,0.32
611,function,44296,16.95,21,4478,0.31
612,u,14807,5.67,7,1540,0.30
613,sample,23301,8.92,11,2228,0.30
614,part,25440,9.74,12,5652,0.30
615,following,16984,6.50,8,4482,0.30
616,obtained,12749,4.88,6,3135,0.30
617,possible,19213,7.35,9,4671,0.29
618,magnetic,10687,4.09,5,969,0.29
619,associated,23614,9.04,11,4433,0.28
620,value,40800,15.61,19,3655,0.28
621,average,12945,4.95,6,2782,0.28
622,boundary,13127,5.02,6,1492,0.26
623,measure,15324,5.86,7,2517,0.26
624,behaviour,35034,13.41,16,3468,0.26
625,since,13163,5.04,6,3659,0.25
626,described,13170,5.04,6,4065,0.25
627,protein,26372,10.09,12,1289,0.25
628,way,17599,6.73,8,3502,0.25
629,expected,11031,4.22,5,3240,0.24
630,measured,11033,4.22,5,2805,0.24
631,specie,59683,22.84,27,10,0.24
632,soil,11061,4.23,5,614,0.24
633,observed,24349,9.32,11,4311,0.24
634,shape,11085,4.24,5,2361,0.24
635,reported,11105,4.25,5,3028,0.23
636,cost,13344,5.11,6,1588,0.23
637,social,44681,17.10,20,2019,0.23
638,temperature,29138,11.15,13,2065,0.22
639,direct,11210,4.29,5,3645,0.22
640,number,42611,16.31,19,5049,0.22
641,matrix,11244,4.30,5,1472,0.22
642,type,27058,10.35,12,3391,0.21
643,flow,22578,8.64,10,2005,0.21
644,cell,70045,26.80,31,2330,0.21
645,mean,27127,10.38,12,3120,0.21
646,point,24883,9.52,11,3799,0.21
647,fitness,11317,4.33,5,1062,0.21
648,change,63488,24.29,28,4215,0.20
649,field,31760,12.15,14,3629,0.20
650,specie,59683,22.84,26,10,0.19
651,loss,11535,4.41,5,2495,0.18
652,factor,23200,8.88,10,2818,0.17
653,probability,13923,5.33,6,1878,0.17
654,probability,13923,5.33,6,1878,0.17
655,action,16290,6.23,7,2038,0.17
656,learning,20983,8.03,9,1502,0.16
657,show,32657,12.50,14,4571,0.16
658,show,32657,12.50,14,4571,0.16
659,affect,11667,4.46,5,2866,0.16
660,target,11691,4.47,5,1885,0.16
661,similar,21222,8.12,9,4951,0.15
662,prediction,11802,4.52,5,1549,0.15
663,measurement,16541,6.33,7,1590,0.15
664,brain,23734,9.08,10,1495,0.14
665,concentration,11875,4.54,5,1313,0.14
666,positive,11883,4.55,5,2930,0.14
667,theory,28650,10.96,12,3332,0.13
