No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,penetration,53,0.07,9,8,7.08
2,propriety,30,0.04,5,25,7.05
3,curious,157,0.20,15,69,6.25
4,adduced,63,0.08,5,31,5.98
5,certainty,90,0.11,7,52,5.95
6,anatomical,73,0.09,5,29,5.77
7,detailed,115,0.14,5,57,5.11
8,explain,124,0.16,5,71,5.00
9,interesting,298,0.37,12,126,5.00
10,supported,125,0.16,5,61,4.99
11,mention,165,0.21,6,69,4.85
12,established,265,0.33,9,93,4.76
13,important,585,0.74,19,172,4.69
14,proved,429,0.54,13,133,4.59
15,remarkable,669,0.84,20,161,4.57
16,stated,524,0.66,15,151,4.51
17,accordance,212,0.27,6,108,4.49
18,regarding,185,0.23,5,74,4.43
19,ascertained,272,0.34,7,104,4.36
20,attention,368,0.46,9,137,4.28
21,explanation,330,0.41,8,123,4.27
22,mere,290,0.36,7,112,4.26
23,express,300,0.38,7,85,4.21
24,ascertained,272,0.34,6,104,4.13
25,mentioned,518,0.65,11,115,4.08
26,additional,284,0.36,6,113,4.07
27,pointed,288,0.36,6,103,4.05
28,already,958,1.20,19,195,3.98
29,established,265,0.33,5,93,3.91
30,capable,307,0.39,5,110,3.70
31,brought,476,0.60,7,144,3.55
32,existence,478,0.60,7,138,3.54
33,think,508,0.64,7,109,3.45
34,proved,429,0.54,5,133,3.21
35,new,1253,1.57,13,184,3.05
36,evident,495,0.62,5,142,3.01
37,quantic,595,0.75,6,4,3.00
38,known,873,1.10,8,175,2.87
39,observed,1990,2.50,18,223,2.85
40,connected,604,0.76,5,163,2.72
41,many,1245,1.56,10,207,2.68
42,drawn,628,0.79,5,151,2.66
43,however,2151,2.70,17,170,2.65
44,chemical,655,0.82,5,88,2.60
45,spermatozoon,669,0.84,5,6,2.57
46,regard,811,1.02,6,147,2.56
47,shown,1225,1.54,8,204,2.38
48,shown,1225,1.54,8,204,2.38
49,due,803,1.01,5,167,2.31
50,animal,1295,1.63,8,86,2.30
51,regard,811,1.02,5,147,2.29
52,well,1312,1.65,8,239,2.28
53,observed,1990,2.50,12,223,2.26
54,general,1722,2.16,10,227,2.21
55,appear,1208,1.52,7,196,2.20
56,although,866,1.09,5,179,2.20
57,become,1054,1.32,6,184,2.18
58,always,1076,1.35,6,206,2.15
59,described,1429,1.80,7,193,1.96
60,since,1024,1.29,5,199,1.96
61,almost,1034,1.30,5,192,1.94
62,many,1245,1.56,6,207,1.94
63,latter,1737,2.18,8,206,1.87
64,equal,1833,2.30,8,208,1.80
65,following,2408,3.03,10,255,1.72
66,equation,3169,3.98,13,89,1.71
67,far,1219,1.53,5,216,1.71
68,certain,1233,1.55,5,210,1.69
69,long,1481,1.86,6,199,1.69
70,system,1753,2.20,7,138,1.67
71,show,1329,1.67,5,204,1.58
72,function,2146,2.70,8,109,1.57
73,similar,1635,2.06,6,234,1.55
74,similar,1635,2.06,6,234,1.55
75,also,3279,4.12,12,265,1.54
76,great,2206,2.77,8,237,1.53
77,another,1415,1.78,5,216,1.49
78,substance,2284,2.87,8,136,1.48
79,appears,1434,1.80,5,224,1.47
80,would,3286,4.13,11,250,1.41
81,first,4284,5.38,14,267,1.38
82,made,3217,4.04,10,253,1.31
83,nearly,1880,2.36,5,224,1.08
84,may,7732,9.72,20,274,1.04
85,must,2055,2.58,5,239,0.95
86,value,2879,3.62,7,153,0.95
87,however,2151,2.70,5,170,0.89
88,place,2376,2.99,5,217,0.74
89,observation,3082,3.87,6,119,0.63
90,thus,2585,3.25,5,252,0.62
91,form,4850,6.10,9,246,0.56
92,cell,2756,3.46,5,48,0.53
93,case,3863,4.86,7,228,0.53
94,body,3015,3.79,5,152,0.40
95,upon,3678,4.62,6,239,0.38
96,number,3162,3.97,5,230,0.33
97,equation,3169,3.98,5,89,0.33
98,found,3305,4.15,5,258,0.27
99,time,4111,5.17,6,227,0.22
100,result,3469,4.36,5,202,0.20
101,upon,3678,4.62,5,239,0.11
102,point,3698,4.65,5,222,0.11
103,experiment,4651,5.85,6,115,0.04
104,acid,4736,5.95,6,90,0.01
105,may,7732,9.72,6,274,-0.70
