No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,28,0.04,6,22,7.38
2,adduced,41,0.05,6,22,6.83
3,recorded,125,0.16,17,40,6.73
4,certainty,68,0.09,7,34,6.32
5,curious,181,0.23,15,61,6.01
6,interesting,296,0.38,21,102,5.79
7,establish,78,0.10,5,43,5.64
8,supported,97,0.12,6,52,5.59
9,foregoing,174,0.22,8,54,5.16
10,accordance,159,0.20,7,71,5.10
11,striking,165,0.21,7,71,5.05
12,stated,505,0.65,19,123,4.87
13,knowledge,202,0.26,7,82,4.75
14,established,148,0.19,5,67,4.72
15,established,148,0.19,5,67,4.72
16,important,449,0.58,13,132,4.49
17,additional,210,0.27,6,99,4.48
18,remarkable,483,0.62,13,126,4.39
19,statement,186,0.24,5,48,4.39
20,proved,296,0.38,7,96,4.20
21,prove,265,0.34,6,101,4.14
22,noticed,319,0.41,7,79,4.09
23,ascertained,274,0.35,6,96,4.09
24,evidence,238,0.31,5,82,4.03
25,principal,240,0.31,5,97,4.02
26,connected,703,0.90,14,119,3.95
27,mentioned,473,0.61,9,94,3.89
28,observed,1525,1.96,24,181,3.61
29,known,637,0.82,10,137,3.61
30,preceding,617,0.79,9,131,3.51
31,class,480,0.62,6,89,3.28
32,induction,430,0.55,5,19,3.18
33,referred,446,0.57,5,110,3.13
34,appears,1252,1.61,14,190,3.12
35,seems,541,0.69,6,126,3.11
36,experimental,524,0.67,5,65,2.89
37,shown,752,0.97,7,152,2.86
38,considerable,573,0.74,5,145,2.76
39,observed,1525,1.96,13,181,2.73
40,general,1330,1.71,10,177,2.55
41,appear,937,1.20,7,163,2.54
42,single,672,0.86,5,131,2.53
43,though,870,1.12,6,141,2.42
44,well,1161,1.49,8,193,2.42
45,many,1346,1.73,9,184,2.38
46,new,921,1.18,6,153,2.34
47,appears,1252,1.61,8,190,2.31
48,theory,1150,1.48,7,100,2.24
49,already,849,1.09,5,162,2.20
50,however,1529,1.96,9,94,2.20
51,subject,865,1.11,5,161,2.17
52,would,2679,3.44,13,207,1.92
53,made,2506,3.22,12,207,1.90
54,whole,1689,2.17,8,210,1.88
55,may,5619,7.22,26,234,1.85
56,might,1107,1.42,5,187,1.81
57,many,1346,1.73,6,184,1.80
58,latter,1126,1.45,5,162,1.79
59,following,1403,1.80,6,201,1.74
60,another,1261,1.62,5,174,1.63
61,however,1529,1.96,6,94,1.61
62,series,1352,1.74,5,149,1.53
63,given,1662,2.13,6,210,1.49
64,state,2302,2.96,8,171,1.44
65,case,2688,3.45,8,184,1.21
66,found,2565,3.29,7,210,1.09
67,observation,2675,3.44,7,120,1.03
68,observation,2675,3.44,6,120,0.80
69,first,2965,3.81,6,214,0.66
70,also,2552,3.28,5,224,0.61
71,acid,2905,3.73,5,75,0.42
72,upon,2955,3.80,5,200,0.40
73,point,2990,3.84,5,178,0.38
74,may,5619,7.22,5,234,-0.53
