No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,14,0.02,7,14,8.68
2,adduced,31,0.04,5,15,7.04
3,revealed,42,0.05,5,22,6.60
4,interpretation,113,0.14,11,48,6.31
5,accounted,126,0.15,11,64,6.16
6,attention,387,0.47,32,122,6.08
7,consistent,66,0.08,5,36,5.95
8,certainty,109,0.13,8,61,5.91
9,relating,137,0.17,9,38,5.75
10,explain,188,0.23,12,78,5.71
11,confirmed,130,0.16,7,64,5.46
12,curious,167,0.20,8,59,5.29
13,established,211,0.26,10,77,5.28
14,mind,165,0.20,7,69,5.12
15,arises,208,0.25,8,72,4.97
16,supported,142,0.17,5,72,4.85
17,explained,300,0.37,10,100,4.77
18,mere,276,0.34,9,84,4.74
19,mention,154,0.19,5,63,4.73
20,accordance,155,0.19,5,78,4.72
21,due,1903,2.33,61,191,4.71
22,interesting,364,0.45,11,127,4.63
23,discovered,174,0.21,5,76,4.55
24,owing,499,0.61,14,142,4.52
25,important,759,0.93,21,155,4.50
26,proved,428,0.52,11,131,4.39
27,teleostei,199,0.24,5,6,4.36
28,remarkable,605,0.74,15,138,4.34
29,matter,1319,1.61,31,145,4.26
30,striking,268,0.33,6,91,4.19
31,polyp,278,0.34,6,2,4.14
32,explanation,434,0.53,9,123,4.08
33,known,897,1.10,15,183,3.77
34,indicated,449,0.55,7,147,3.67
35,account,882,1.08,13,178,3.59
36,main,559,0.68,8,99,3.55
37,consideration,484,0.59,6,108,3.34
38,owing,499,0.61,6,142,3.30
39,doubt,603,0.74,7,127,3.25
40,new,897,1.10,10,175,3.19
41,noticed,471,0.58,5,127,3.12
42,already,1419,1.74,15,190,3.11
43,experimental,504,0.62,5,81,3.02
44,following,1921,2.35,19,213,3.02
45,stated,510,0.62,5,122,3.00
46,beyond,627,0.77,6,146,2.97
47,called,548,0.67,5,141,2.90
48,clear,698,0.85,6,136,2.81
49,probable,599,0.73,5,147,2.77
50,considerable,1129,1.38,9,159,2.70
51,regard,1006,1.23,8,154,2.70
52,lie,892,1.09,7,103,2.68
53,observed,1855,2.27,14,166,2.63
54,appears,1327,1.62,10,182,2.62
55,broad,688,0.84,5,76,2.57
56,account,882,1.08,6,178,2.48
57,percentage,757,0.93,5,35,2.43
58,seems,778,0.95,5,158,2.39
59,together,938,1.15,6,170,2.39
60,observed,1855,2.27,11,166,2.28
61,film,1025,1.25,6,28,2.26
62,although,1220,1.49,7,160,2.23
63,far,1930,2.36,11,195,2.22
64,however,2742,3.35,15,98,2.16
65,many,1313,1.61,7,189,2.12
66,increased,1138,1.39,6,132,2.11
67,true,966,1.18,5,172,2.08
68,whilst,967,1.18,5,86,2.08
69,view,2524,3.09,13,175,2.07
70,shown,2394,2.93,12,218,2.03
71,great,2288,2.80,11,206,1.97
72,growth,1074,1.31,5,55,1.93
73,several,1136,1.39,5,196,1.85
74,case,5553,6.79,24,208,1.82
75,even,1628,1.99,7,193,1.81
76,tt,1433,1.75,6,189,1.78
77,function,1692,2.07,7,90,1.76
78,similar,2046,2.50,8,209,1.68
79,nerve,1630,1.99,6,42,1.59
80,almost,1385,1.69,5,181,1.56
81,though,1395,1.71,5,167,1.55
82,general,1694,2.07,6,188,1.53
83,latter,1767,2.16,6,190,1.47
84,change,2981,3.65,10,164,1.46
85,found,3891,4.76,12,219,1.33
86,upon,2923,3.58,9,193,1.33
87,light,1631,1.99,5,146,1.33
88,another,1651,2.02,5,193,1.31
89,function,1692,2.07,5,90,1.27
90,may,6882,8.42,20,223,1.25
91,described,1765,2.16,5,178,1.21
92,must,2196,2.69,6,210,1.16
93,point,4156,5.08,11,197,1.11
94,whole,2297,2.81,6,192,1.09
95,given,3084,3.77,8,219,1.08
96,taken,2381,2.91,6,201,1.04
97,would,4014,4.91,10,213,1.03
98,point,4156,5.08,10,197,0.98
99,upon,2923,3.58,7,193,0.97
100,experiment,5445,6.66,13,91,0.96
101,air,2096,2.56,5,95,0.96
102,found,3891,4.76,9,219,0.92
103,less,3107,3.80,7,203,0.88
104,observation,2247,2.75,5,105,0.86
105,great,2288,2.80,5,206,0.84
106,seen,3267,4.00,7,201,0.81
107,much,3776,4.62,8,209,0.79
108,made,3462,4.23,7,213,0.73
109,thus,3155,3.86,6,210,0.64
110,show,3244,3.97,6,198,0.60
111,seen,3267,4.00,6,201,0.59
112,difference,2723,3.33,5,189,0.59
113,region,2743,3.36,5,86,0.58
114,number,3541,4.33,6,201,0.47
115,first,4805,5.88,8,222,0.44
116,show,3244,3.97,5,198,0.33
117,value,4111,5.03,6,146,0.25
118,surface,3828,4.68,5,177,0.09
119,also,4702,5.75,6,224,0.06
120,also,4702,5.75,5,224,-0.20
121,experiment,5445,6.66,5,91,-0.41
122,case,5553,6.79,5,208,-0.44
123,fig,12339,15.09,9,42,-0.75
