No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,penetration,54,0.07,9,8,7.04
2,adduced,59,0.07,6,27,6.33
3,curious,144,0.18,14,63,6.27
4,anatomical,66,0.08,6,24,6.17
5,certainty,99,0.13,6,52,5.58
6,interesting,289,0.37,14,128,5.26
7,explain,126,0.16,5,73,4.97
8,mention,156,0.20,6,67,4.93
9,established,264,0.33,10,95,4.91
10,founded,143,0.18,5,63,4.79
11,important,559,0.71,17,164,4.59
12,accordance,211,0.27,6,103,4.49
13,proved,436,0.55,12,128,4.44
14,striking,224,0.28,6,83,4.41
15,established,264,0.33,7,95,4.39
16,attention,390,0.49,10,135,4.34
17,remarkable,683,0.86,17,161,4.30
18,mere,292,0.37,7,112,4.25
19,ascertained,268,0.34,6,97,4.15
20,foregoing,237,0.30,5,94,4.06
21,already,998,1.26,20,200,3.99
22,capable,314,0.40,6,114,3.92
23,ascertained,268,0.34,5,97,3.88
24,pointed,273,0.34,5,103,3.86
25,explanation,329,0.42,6,118,3.85
26,existence,466,0.59,8,145,3.76
27,mentioned,543,0.69,9,111,3.71
28,express,320,0.40,5,83,3.63
29,stated,508,0.64,7,139,3.45
30,brought,513,0.65,7,146,3.43
31,presented,374,0.47,5,123,3.40
32,evident,485,0.61,6,139,3.29
33,think,496,0.63,6,108,3.26
34,connected,613,0.77,6,168,2.95
35,seems,619,0.78,6,131,2.94
36,quantic,647,0.82,6,6,2.88
37,observed,2071,2.62,19,225,2.86
38,regard,823,1.04,7,149,2.75
39,account,865,1.09,7,181,2.68
40,principal,632,0.80,5,129,2.65
41,new,1286,1.63,10,189,2.62
42,spermatozoon,648,0.82,5,6,2.61
43,however,2189,2.77,16,147,2.53
44,appear,1136,1.44,8,198,2.48
45,although,858,1.08,6,186,2.47
46,always,1066,1.35,7,202,2.38
47,class,769,0.97,5,115,2.36
48,shown,1257,1.59,8,205,2.33
49,appears,1305,1.65,8,223,2.28
50,regard,823,1.04,5,149,2.27
51,almost,1002,1.27,6,180,2.24
52,known,881,1.11,5,182,2.17
53,known,881,1.11,5,182,2.17
54,many,1246,1.57,7,202,2.15
55,take,1257,1.59,7,203,2.14
56,shown,1257,1.59,7,205,2.14
57,system,1803,2.28,10,138,2.13
58,general,1860,2.35,10,231,2.09
59,observed,2071,2.62,11,225,2.07
60,equation,3716,4.70,19,109,2.02
61,far,1231,1.56,6,214,1.95
62,become,1030,1.30,5,188,1.94
63,since,1038,1.31,5,208,1.93
64,many,1246,1.57,6,202,1.93
65,latter,1687,2.13,8,200,1.91
66,well,1289,1.63,6,232,1.88
67,certain,1197,1.51,5,212,1.72
68,equal,1810,2.29,7,208,1.61
69,animal,1575,1.99,6,71,1.59
70,paper,1355,1.71,5,182,1.55
71,function,2189,2.77,8,112,1.53
72,made,3010,3.80,11,248,1.53
73,another,1431,1.81,5,214,1.47
74,great,2137,2.70,7,233,1.37
75,following,2501,3.16,8,258,1.34
76,first,4233,5.35,13,264,1.28
77,however,2189,2.77,6,147,1.12
78,order,1915,2.42,5,237,1.05
79,point,4276,5.40,11,223,1.03
80,case,3937,4.98,10,242,1.01
81,give,2001,2.53,5,223,0.98
82,body,2865,3.62,7,151,0.95
83,would,3292,4.16,8,253,0.94
84,may,7715,9.75,18,275,0.88
85,cell,2198,2.78,5,45,0.85
86,value,3079,3.89,7,165,0.85
87,tube,2206,2.79,5,97,0.84
88,equation,3716,4.70,8,109,0.77
89,also,3262,4.12,7,267,0.76
90,side,2875,3.63,6,181,0.72
91,result,3552,4.49,7,202,0.64
92,substance,2615,3.30,5,134,0.60
93,upon,3718,4.70,7,247,0.58
94,observation,2686,3.39,5,115,0.56
95,form,5105,6.45,9,247,0.48
96,time,3696,4.67,6,218,0.36
97,also,3262,4.12,5,267,0.28
98,case,3937,4.98,6,242,0.27
99,line,4120,5.21,6,188,0.20
100,number,3558,4.50,5,237,0.15
101,may,7715,9.75,6,275,-0.70
