No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,despite,48,0.05,9,23,7.58
2,spite,133,0.13,16,66,6.94
3,emerges,42,0.04,5,22,6.92
4,curious,73,0.07,8,40,6.80
5,supported,254,0.25,18,80,6.17
6,complicated,187,0.18,12,82,6.03
7,owing,633,0.62,35,133,5.82
8,emphasized,94,0.09,5,48,5.76
9,attention,248,0.24,11,111,5.50
10,remarkable,212,0.21,9,75,5.44
11,regarding,169,0.17,6,65,5.18
12,due,1842,1.81,62,180,5.10
13,striking,269,0.26,9,82,5.09
14,confirmed,196,0.19,5,83,4.70
15,explanation,354,0.35,8,111,4.53
16,interesting,466,0.46,10,123,4.45
17,view,1673,1.64,34,170,4.37
18,significant,299,0.29,6,80,4.35
19,matter,400,0.39,8,105,4.35
20,apart,404,0.40,8,106,4.33
21,arises,347,0.34,6,86,4.14
22,account,1288,1.26,21,178,4.05
23,established,317,0.31,5,83,4.01
24,important,690,0.68,10,147,3.88
25,experimental,793,0.78,9,111,3.53
26,expected,508,0.50,5,121,3.33
27,mentioned,514,0.50,5,125,3.31
28,lie,1744,1.71,16,132,3.22
29,following,1239,1.22,11,183,3.18
30,remains,823,0.81,7,140,3.12
31,already,1109,1.09,9,164,3.05
32,chromosome,649,0.64,5,6,2.97
33,almost,1187,1.16,9,155,2.95
34,together,952,0.93,7,160,2.91
35,seems,1095,1.07,8,141,2.90
36,far,1245,1.22,8,167,2.71
37,make,936,0.92,6,160,2.71
38,many,1654,1.62,10,166,2.62
39,known,1392,1.37,8,175,2.55
40,observed,1683,1.65,9,153,2.45
41,upon,959,0.94,5,133,2.41
42,appears,1363,1.34,7,170,2.39
43,shown,3163,3.10,16,185,2.37
44,observed,1683,1.65,8,153,2.28
45,made,2653,2.60,11,188,2.08
46,however,2618,2.57,10,57,1.96
47,although,1324,1.30,5,152,1.94
48,whole,1595,1.57,6,169,1.94
49,known,1392,1.37,5,175,1.87
50,must,2318,2.27,8,182,1.81
51,probably,1474,1.45,5,151,1.79
52,certain,1491,1.46,5,177,1.77
53,certain,1491,1.46,5,177,1.77
54,evidence,1559,1.53,5,138,1.71
55,taken,1616,1.59,5,186,1.66
56,may,6974,6.84,19,187,1.47
57,case,3336,3.27,9,166,1.46
58,show,3708,3.64,10,179,1.46
59,would,2612,2.56,7,183,1.45
60,found,4105,4.03,11,187,1.45
61,first,4627,4.54,12,190,1.40
62,must,2318,2.27,6,182,1.40
63,possible,2029,1.99,5,184,1.33
64,point,3892,3.82,9,173,1.24
65,large,3141,3.08,7,185,1.18
66,structure,2728,2.68,6,136,1.16
67,give,2344,2.30,5,175,1.12
68,sulcus,2944,2.89,6,9,1.05
69,function,2484,2.44,5,114,1.04
70,obtained,2568,2.52,5,178,0.99
71,case,3336,3.27,6,166,0.87
72,condition,3069,3.01,5,149,0.73
73,also,4308,4.23,7,189,0.73
74,type,3081,3.02,5,167,0.73
75,surface,4060,3.98,6,147,0.59
76,given,3502,3.44,5,186,0.54
77,result,3807,3.74,5,170,0.42
78,small,3941,3.87,5,184,0.37
79,first,4627,4.54,5,190,0.14
80,value,6764,6.64,7,149,0.08
81,cell,6669,6.54,5,72,-0.39
82,value,6764,6.64,5,149,-0.41
83,fig,9783,9.60,6,16,-0.68
