No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,despite,47,0.05,9,26,7.50
2,notwithstanding,31,0.03,5,15,7.25
3,spite,176,0.19,26,86,7.12
4,supported,325,0.34,33,107,6.58
5,curious,99,0.10,10,51,6.58
6,emerges,55,0.06,5,28,6.42
7,relating,81,0.09,5,45,5.86
8,complicated,214,0.23,13,95,5.84
9,attention,336,0.36,20,142,5.81
10,owing,802,0.85,44,168,5.69
11,inferred,111,0.12,5,54,5.41
12,remarkable,303,0.32,13,99,5.34
13,confirmed,259,0.27,10,111,5.19
14,matter,550,0.58,21,152,5.17
15,due,2319,2.46,81,235,5.04
16,regarding,227,0.24,7,81,4.86
17,significant,357,0.38,10,101,4.72
18,explanation,520,0.55,14,147,4.67
19,accounted,224,0.24,6,79,4.66
20,interesting,640,0.68,17,165,4.65
21,view,2093,2.22,53,226,4.58
22,concerning,243,0.26,6,98,4.54
23,correlated,219,0.23,5,66,4.43
24,striking,356,0.38,8,104,4.41
25,explained,326,0.35,7,115,4.34
26,mere,294,0.31,6,64,4.27
27,apart,498,0.53,10,135,4.24
28,arises,424,0.45,8,108,4.15
29,established,427,0.45,8,106,4.14
30,none,424,0.45,7,138,3.96
31,arising,307,0.33,5,106,3.94
32,account,1650,1.75,25,228,3.84
33,depends,338,0.36,5,122,3.80
34,important,881,0.93,13,186,3.80
35,lie,1953,2.07,28,169,3.76
36,beyond,492,0.52,6,145,3.53
37,following,1690,1.79,20,237,3.48
38,brought,429,0.45,5,137,3.46
39,indicated,797,0.84,9,182,3.41
40,evident,484,0.51,5,131,3.29
41,experimental,1045,1.11,10,153,3.18
42,suggested,656,0.69,6,175,3.11
43,mentioned,673,0.71,6,157,3.07
44,already,1494,1.58,13,211,3.04
45,seem,578,0.61,5,147,3.03
46,consideration,582,0.62,5,138,3.02
47,many,1797,1.90,15,210,2.98
48,related,643,0.68,5,150,2.88
49,expected,650,0.69,5,156,2.86
50,chromosome,652,0.69,5,6,2.86
51,remains,1045,1.11,8,182,2.85
52,recorded,658,0.70,5,132,2.84
53,known,1734,1.84,13,230,2.82
54,together,1210,1.28,9,212,2.81
55,mentioned,673,0.71,5,157,2.81
56,drawn,678,0.72,5,190,2.80
57,represent,682,0.72,5,172,2.79
58,seems,1389,1.47,10,191,2.76
59,interest,700,0.74,5,171,2.75
60,observed,2025,2.15,14,197,2.71
61,almost,1520,1.61,10,207,2.63
62,considerable,1083,1.15,7,201,2.61
63,colour,816,0.86,5,77,2.53
64,although,1600,1.69,9,196,2.41
65,far,1625,1.72,9,222,2.39
66,presence,1088,1.15,6,175,2.38
67,observed,2025,2.15,11,197,2.36
68,appears,1690,1.79,9,221,2.33
69,shown,4137,4.38,22,242,2.33
70,ridge,950,1.01,5,39,2.31
71,make,1190,1.26,6,204,2.25
72,associated,1009,1.07,5,168,2.23
73,primary,1025,1.09,5,110,2.20
74,known,1734,1.84,8,230,2.12
75,made,3720,3.94,16,248,2.02
76,adult,1178,1.25,5,67,2.00
77,must,2836,3.00,12,234,2.00
78,great,1444,1.53,6,217,1.97
79,upon,1242,1.32,5,184,1.93
80,could,1751,1.85,7,213,1.92
81,whole,2065,2.19,8,223,1.87
82,follows,1319,1.40,5,223,1.84
83,new,1588,1.68,6,212,1.83
84,wave,1331,1.41,5,58,1.83
85,centre,1345,1.42,5,146,1.81
86,probably,1952,2.07,7,202,1.76
87,maximum,1483,1.57,5,172,1.67
88,however,3265,3.46,11,68,1.67
89,strain,1509,1.60,5,69,1.65
90,strain,1509,1.60,5,69,1.65
91,another,1527,1.62,5,219,1.63
92,certain,1858,1.97,6,225,1.61
93,certain,1858,1.97,6,225,1.61
94,group,3143,3.33,10,173,1.59
95,give,2984,3.16,9,229,1.51
96,appears,1690,1.79,5,221,1.48
97,way,1702,1.80,5,212,1.47
98,observation,2060,2.18,6,120,1.46
99,appear,1731,1.83,5,221,1.45
100,taken,2102,2.23,6,238,1.43
101,found,5028,5.33,14,243,1.39
102,may,8499,9.00,23,246,1.35
103,evidence,1852,1.96,5,178,1.35
104,case,4448,4.71,12,221,1.35
105,would,3488,3.69,9,238,1.28
106,show,4552,4.82,11,234,1.19
107,general,2526,2.68,6,231,1.17
108,solution,3377,3.58,8,146,1.16
109,possible,2562,2.71,6,235,1.14
110,sulcus,2996,3.17,7,10,1.14
111,animal,2167,2.30,5,65,1.12
112,first,5751,6.09,13,248,1.09
113,well,2230,2.36,5,228,1.08
114,see,2793,2.96,6,208,1.02
115,system,2487,2.63,5,170,0.92
116,ventral,2533,2.68,5,60,0.90
117,position,2646,2.80,5,207,0.84
118,function,2653,2.81,5,134,0.83
119,also,5429,5.75,10,249,0.80
120,much,2759,2.92,5,230,0.77
121,large,3863,4.09,7,243,0.77
122,type,3908,4.14,7,218,0.76
123,must,2836,3.00,5,234,0.74
124,obtained,3460,3.67,6,236,0.71
125,point,4850,5.14,8,230,0.64
126,since,3046,3.23,5,241,0.63
127,development,3072,3.25,5,159,0.62
128,given,4370,4.63,7,241,0.60
129,therefore,3175,3.36,5,232,0.57
130,however,3265,3.46,5,68,0.53
131,specimen,3926,4.16,6,99,0.53
132,described,3332,3.53,5,219,0.50
133,structure,3333,3.53,5,177,0.50
134,time,4135,4.38,6,210,0.45
135,small,4919,5.21,7,243,0.43
136,seen,3707,3.93,5,224,0.35
137,surface,5272,5.58,7,189,0.33
138,also,5429,5.75,7,249,0.28
139,value,8023,8.50,10,191,0.23
140,condition,4047,4.29,5,181,0.22
141,condition,4047,4.29,5,181,0.22
142,small,4919,5.21,6,243,0.20
143,found,5028,5.33,6,243,0.17
144,result,5080,5.38,6,217,0.16
145,result,5080,5.38,6,217,0.16
146,case,4448,4.71,5,221,0.09
147,first,5751,6.09,6,248,-0.02
148,region,4919,5.21,5,180,-0.06
149,part,8072,8.55,8,245,-0.10
150,surface,5272,5.58,5,189,-0.16
151,value,8023,8.50,7,191,-0.28
152,cell,7543,7.99,6,84,-0.41
153,form,6329,6.70,5,242,-0.42
154,fig,12849,13.61,8,19,-0.77
