No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,significant,43,0.05,6,21,6.86
2,strengthened,63,0.08,7,26,6.53
3,relating,128,0.15,12,47,6.28
4,spite,133,0.16,12,65,6.23
5,arrange,72,0.09,6,47,6.11
6,explains,63,0.08,5,44,6.04
7,curious,144,0.17,11,71,5.99
8,accounted,154,0.19,11,84,5.89
9,establish,85,0.10,6,52,5.88
10,attention,552,0.66,36,149,5.76
11,notwithstanding,94,0.11,5,49,5.47
12,demonstrated,145,0.17,7,52,5.33
13,anatomical,167,0.20,8,37,5.32
14,explain,235,0.28,10,105,5.14
15,established,292,0.35,12,95,5.09
16,mere,229,0.28,9,98,5.03
17,harmony,130,0.16,5,46,5.00
18,accordance,221,0.27,8,89,4.91
19,interpretation,200,0.24,7,68,4.86
20,proved,494,0.59,17,161,4.84
21,matter,1796,2.16,60,167,4.80
22,borne,157,0.19,5,79,4.73
23,important,940,1.13,29,203,4.68
24,confirmed,196,0.24,6,92,4.67
25,mention,232,0.28,7,77,4.65
26,due,2747,3.30,80,228,4.60
27,summary,172,0.21,5,66,4.60
28,remarkable,516,0.62,15,147,4.60
29,owing,808,0.97,23,177,4.56
30,illustration,176,0.21,5,49,4.56
31,striking,353,0.42,10,113,4.56
32,supported,249,0.30,7,92,4.55
33,interesting,465,0.56,13,154,4.54
34,explanation,552,0.66,15,159,4.50
35,came,192,0.23,5,91,4.44
36,fundamental,239,0.29,6,67,4.38
37,explained,365,0.44,8,113,4.19
38,related,254,0.31,5,79,4.03
39,main,521,0.63,9,126,3.84
40,noted,527,0.63,9,107,3.83
41,consequence,423,0.51,7,112,3.78
42,brought,617,0.74,10,167,3.75
43,previously,699,0.84,11,178,3.71
44,chief,318,0.38,5,123,3.71
45,suggested,389,0.47,6,145,3.68
46,lie,1178,1.42,18,138,3.67
47,broad,422,0.51,6,89,3.56
48,account,1210,1.46,17,218,3.55
49,beyond,599,0.72,8,177,3.47
50,known,1286,1.55,17,215,3.46
51,bearing,454,0.55,6,111,3.46
52,seem,715,0.86,9,163,3.39
53,already,1765,2.12,22,230,3.37
54,experimental,730,0.88,8,108,3.19
55,stated,736,0.89,8,159,3.18
56,mentioned,652,0.78,7,147,3.16
57,consideration,665,0.80,7,132,3.13
58,noticed,607,0.73,6,163,3.04
59,evident,714,0.86,7,151,3.03
60,led,515,0.62,5,159,3.01
61,view,1767,2.13,17,189,3.00
62,drawn,844,1.02,8,182,2.98
63,clearly,657,0.79,6,174,2.92
64,represent,664,0.80,6,163,2.91
65,consideration,665,0.80,6,132,2.91
66,new,1143,1.37,10,192,2.86
67,shown,3032,3.65,26,252,2.83
68,taking,843,1.01,7,193,2.79
69,remains,912,1.10,7,184,2.67
70,think,667,0.80,5,132,2.64
71,following,2575,3.10,19,238,2.62
72,rotation,687,0.83,5,64,2.60
73,rapidly,699,0.84,5,162,2.57
74,certain,1967,2.37,14,227,2.57
75,actual,739,0.89,5,166,2.49
76,indicated,748,0.90,5,168,2.47
77,observed,2579,3.10,17,207,2.45
78,considerable,1136,1.37,7,203,2.36
79,doubt,815,0.98,5,161,2.35
80,evidence,1492,1.79,9,164,2.33
81,seems,1162,1.40,7,196,2.32
82,shall,1027,1.24,6,176,2.28
83,appear,1567,1.88,9,219,2.26
84,many,1625,1.95,9,224,2.20
85,connected,1135,1.37,6,188,2.14
86,referred,950,1.14,5,198,2.13
87,although,1601,1.93,8,194,2.05
88,electric,1264,1.52,6,71,1.98
89,observed,2579,3.10,12,207,1.95
90,always,1322,1.59,6,219,1.92
91,bundle,1343,1.62,6,35,1.89
92,upon,3649,4.39,16,206,1.87
93,quite,1396,1.68,6,206,1.84
94,true,1216,1.46,5,207,1.77
95,might,1463,1.76,6,227,1.77
96,far,2286,2.75,9,239,1.71
97,case,7971,9.59,31,245,1.69
98,even,1831,2.20,7,224,1.67
99,several,1343,1.62,5,235,1.63
100,find,1911,2.30,7,222,1.61
101,appears,1963,2.36,7,231,1.57
102,since,1967,2.37,7,222,1.57
103,may,9850,11.85,35,262,1.56
104,regard,1435,1.73,5,180,1.53
105,however,3507,4.22,12,110,1.51
106,light,2075,2.50,7,176,1.49
107,almost,1489,1.79,5,209,1.48
108,another,1878,2.26,6,232,1.41
109,great,2199,2.64,7,236,1.40
110,described,2541,3.06,8,218,1.39
111,still,1911,2.30,6,230,1.38
112,certain,1967,2.37,6,227,1.34
113,taken,2982,3.59,9,247,1.33
114,well,2424,2.92,7,249,1.26
115,general,2092,2.52,6,227,1.25
116,general,2092,2.52,6,227,1.25
117,whole,2458,2.96,7,232,1.24
118,would,4919,5.92,14,250,1.24
119,group,1793,2.16,5,121,1.21
120,present,3236,3.89,9,241,1.21
121,observation,3622,4.36,10,137,1.20
122,theory,1862,2.24,5,113,1.16
123,though,1870,2.25,5,197,1.15
124,though,1870,2.25,5,197,1.15
125,shown,3032,3.65,8,252,1.13
126,order,2320,2.79,6,221,1.10
127,gas,2332,2.80,6,100,1.10
128,latter,1989,2.39,5,224,1.06
129,found,5191,6.24,13,258,1.06
130,observation,3622,4.36,9,137,1.05
131,relation,2021,2.43,5,186,1.04
132,upon,3649,4.39,9,206,1.04
133,change,3764,4.53,9,203,0.99
134,structure,2107,2.53,5,107,0.98
135,found,5191,6.24,12,258,0.94
136,animal,2199,2.64,5,96,0.92
137,gas,2332,2.80,5,100,0.83
138,movement,2373,2.85,5,82,0.81
139,give,3346,4.02,7,235,0.80
140,also,5790,6.96,12,262,0.79
141,body,2443,2.94,5,135,0.77
