No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,spite,148,0.17,26,72,7.28
2,recognition,39,0.04,6,25,7.09
3,despite,40,0.05,6,21,7.05
4,supported,208,0.24,19,92,6.34
5,reveals,78,0.09,6,45,6.09
6,matter,520,0.59,29,143,5.62
7,curious,115,0.13,6,52,5.53
8,owing,685,0.77,35,154,5.50
9,attention,354,0.40,18,126,5.49
10,significant,247,0.28,12,72,5.43
11,confirmed,240,0.27,11,102,5.34
12,secondly,132,0.15,6,17,5.33
13,explain,162,0.18,7,74,5.26
14,revealed,118,0.13,5,58,5.23
15,due,1775,2.01,70,207,5.12
16,injection,181,0.20,7,9,5.10
17,correlated,197,0.22,7,50,4.97
18,interesting,577,0.65,20,155,4.94
19,remarkable,327,0.37,11,100,4.89
20,explanation,467,0.53,15,129,4.83
21,view,1864,2.11,56,193,4.73
22,regarding,168,0.19,5,73,4.72
23,complicated,179,0.20,5,79,4.63
24,apart,406,0.46,11,125,4.58
25,accounted,194,0.22,5,68,4.51
26,explained,280,0.32,7,96,4.47
27,concerning,213,0.24,5,81,4.38
28,fit,228,0.26,5,57,4.28
29,suggest,327,0.37,7,101,4.24
30,none,360,0.41,7,115,4.10
31,brought,382,0.43,7,116,4.02
32,arises,423,0.48,7,89,3.87
33,striking,315,0.36,5,87,3.81
34,lie,1844,2.09,26,156,3.64
35,seem,588,0.66,8,142,3.59
36,important,824,0.93,11,167,3.56
37,account,1410,1.59,18,198,3.50
38,recorded,554,0.63,7,117,3.48
39,indicated,742,0.84,9,158,3.42
40,observed,1727,1.95,20,177,3.36
41,known,1514,1.71,17,195,3.31
42,expected,452,0.51,5,124,3.29
43,following,1504,1.70,16,203,3.23
44,already,1415,1.60,15,191,3.23
45,produce,474,0.54,5,111,3.22
46,interest,579,0.65,6,151,3.20
47,using,676,0.76,7,142,3.20
48,considerable,939,1.06,9,185,3.08
49,experimental,836,0.95,8,129,3.08
50,based,524,0.59,5,142,3.08
51,importance,524,0.59,5,137,3.08
52,drawn,660,0.75,6,150,3.01
53,suggested,552,0.62,5,155,3.00
54,mentioned,584,0.66,5,136,2.92
55,presence,842,0.95,6,154,2.66
56,ridge,704,0.80,5,39,2.65
57,follows,1222,1.38,8,192,2.53
58,conclusion,766,0.87,5,133,2.53
59,together,1095,1.24,7,186,2.50
60,many,1464,1.66,9,181,2.44
61,great,1168,1.32,7,190,2.41
62,although,1347,1.52,8,181,2.39
63,clearly,1018,1.15,6,155,2.38
64,remains,858,0.97,5,164,2.37
65,true,955,1.08,5,169,2.21
66,almost,1352,1.53,7,181,2.20
67,shown,3299,3.73,17,211,2.19
68,appears,1614,1.82,8,193,2.13
69,certain,1724,1.95,8,205,2.04
70,observed,1727,1.95,8,177,2.03
71,known,1514,1.71,7,195,2.03
72,high,1123,1.27,5,147,1.98
73,could,1373,1.55,6,191,1.95
74,seems,1224,1.38,5,173,1.85
75,must,2449,2.77,10,205,1.85
76,observation,1730,1.96,7,93,1.84
77,primary,1249,1.41,5,95,1.82
78,complete,1257,1.42,5,191,1.81
79,error,1280,1.45,5,94,1.79
80,error,1280,1.45,5,94,1.79
81,made,3076,3.48,12,218,1.79
82,group,2585,2.92,10,143,1.77
83,though,1296,1.47,5,163,1.77
84,general,2361,2.67,9,206,1.75
85,appears,1614,1.82,6,193,1.72
86,however,2771,3.13,10,60,1.67
87,certain,1724,1.95,6,205,1.62
88,set,1449,1.64,5,163,1.61
89,another,1465,1.66,5,197,1.59
90,also,5009,5.66,17,220,1.59
91,far,1520,1.72,5,201,1.54
92,new,1523,1.72,5,190,1.54
93,must,2449,2.77,8,205,1.53
94,corresponding,1659,1.88,5,196,1.41
95,may,7309,8.26,22,217,1.41
96,appear,1708,1.93,5,199,1.37
97,case,4537,5.13,13,199,1.34
98,first,5076,5.74,14,217,1.29
99,taken,1829,2.07,5,207,1.27
100,ii,1843,2.08,5,121,1.26
101,latter,1845,2.09,5,197,1.26
102,would,3111,3.52,8,210,1.19
103,position,2359,2.67,6,183,1.17
104,point,5216,5.90,13,203,1.14
105,well,2021,2.29,5,206,1.13
106,difference,2443,2.76,6,192,1.12
107,effect,2044,2.31,5,164,1.11
108,body,2080,2.35,5,123,1.09
109,show,3983,4.50,9,209,1.00
110,development,3200,3.62,7,154,0.95
111,however,2771,3.13,6,60,0.94
112,ventral,2400,2.71,5,57,0.88
113,condition,3606,4.08,7,159,0.78
114,solution,3613,4.09,7,138,0.78
115,give,2592,2.93,5,201,0.77
116,since,2643,2.99,5,206,0.74
117,found,4314,4.88,8,213,0.71
118,therefore,2706,3.06,5,204,0.71
119,shown,3299,3.73,6,211,0.69
120,system,2772,3.13,5,140,0.67
121,line,4035,4.56,7,164,0.62
122,described,2884,3.26,5,195,0.62
123,equation,3079,3.48,5,99,0.52
124,equation,3079,3.48,5,99,0.52
125,temperature,3099,3.50,5,115,0.51
126,form,6296,7.12,10,213,0.49
127,part,7376,8.34,11,216,0.40
128,seen,3371,3.81,5,203,0.39
129,type,3526,3.99,5,195,0.33
130,found,4314,4.88,6,213,0.30
131,condition,3606,4.08,5,159,0.29
132,specimen,3786,4.28,5,96,0.22
133,given,3907,4.42,5,215,0.18
134,anterior,3960,4.48,5,64,0.16
135,series,4893,5.53,6,208,0.12
136,also,5009,5.66,6,220,0.08
137,small,4178,4.72,5,215,0.08
138,region,4346,4.91,5,155,0.03
139,cell,5796,6.55,6,68,-0.13
140,series,4893,5.53,5,208,-0.15
141,value,6162,6.97,6,160,-0.22
142,point,5216,5.90,5,203,-0.24
143,plate,8394,9.49,5,136,-0.92
144,fig,11592,13.11,5,12,-1.39
