No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,reveals,34,0.04,5,26,6.93
2,struck,64,0.08,7,43,6.50
3,familiar,88,0.11,9,50,6.40
4,curious,148,0.18,13,72,6.18
5,spite,164,0.20,14,94,6.14
6,relating,124,0.15,9,60,5.91
7,notwithstanding,101,0.12,7,46,5.84
8,significant,129,0.16,8,48,5.68
9,accounted,150,0.18,9,92,5.63
10,matter,1557,1.88,86,213,5.51
11,noteworthy,111,0.13,6,50,5.48
12,anatomical,158,0.19,8,39,5.39
13,explain,228,0.28,11,126,5.32
14,establish,108,0.13,5,65,5.26
15,attention,584,0.71,27,184,5.26
16,accord,131,0.16,6,56,5.24
17,arises,266,0.32,12,99,5.22
18,interesting,616,0.74,23,191,4.95
19,explanation,622,0.75,23,178,4.93
20,justified,167,0.20,6,88,4.89
21,mere,253,0.31,9,115,4.88
22,proved,600,0.73,20,193,4.79
23,remarkable,512,0.62,16,154,4.69
24,complicated,161,0.19,5,78,4.68
25,striking,460,0.56,13,141,4.55
26,confirmed,259,0.31,7,117,4.48
27,due,3304,3.99,84,281,4.39
28,interpretation,202,0.24,5,79,4.36
29,owing,1048,1.27,25,218,4.30
30,important,1098,1.33,26,243,4.29
31,express,384,0.46,9,134,4.28
32,lie,1384,1.67,32,185,4.26
33,established,355,0.43,8,116,4.22
34,borne,231,0.28,5,101,4.16
35,accordance,239,0.29,5,105,4.11
36,consequence,445,0.54,9,131,4.06
37,fundamental,353,0.43,7,86,4.04
38,confirmed,259,0.31,5,117,4.00
39,detailed,326,0.39,6,128,3.93
40,noted,673,0.81,12,146,3.88
41,supported,337,0.41,6,113,3.88
42,already,2039,2.47,33,273,3.74
43,explained,438,0.53,7,143,3.72
44,view,2100,2.54,33,223,3.70
45,led,514,0.62,8,205,3.69
46,brought,740,0.89,11,207,3.62
47,evident,750,0.91,11,165,3.60
48,previously,852,1.03,12,212,3.54
49,depends,519,0.63,7,158,3.48
50,account,1561,1.89,20,261,3.41
51,drawn,1049,1.27,13,226,3.36
52,suggested,493,0.60,6,182,3.33
53,interest,597,0.72,7,173,3.28
54,mentioned,695,0.84,8,163,3.25
55,consideration,788,0.95,9,170,3.24
56,importance,668,0.81,7,170,3.12
57,statement,494,0.60,5,134,3.07
58,obvious,607,0.73,6,170,3.03
59,note,722,0.87,7,170,3.00
60,indicate,626,0.76,6,193,2.99
61,agreement,654,0.79,6,141,2.92
62,stated,767,0.93,7,190,2.92
63,represent,778,0.94,7,210,2.90
64,remains,1037,1.25,9,210,2.84
65,recorded,702,0.85,6,139,2.82
66,seem,822,0.99,7,182,2.82
67,evidence,1552,1.88,13,209,2.79
68,observed,2986,3.61,25,261,2.79
69,proved,600,0.73,5,193,2.79
70,beyond,737,0.89,6,205,2.75
71,support,617,0.75,5,138,2.74
72,always,1704,2.06,13,269,2.66
73,never,658,0.80,5,190,2.65
74,partly,668,0.81,5,172,2.63
75,come,812,0.98,6,183,2.61
76,shown,3929,4.75,29,304,2.61
77,early,685,0.83,5,150,2.59
78,clearly,960,1.16,7,214,2.59
79,noticed,689,0.83,5,204,2.59
80,doubt,970,1.17,7,192,2.58
81,mentioned,695,0.84,5,163,2.57
82,certain,2521,3.05,18,281,2.56
83,follows,1577,1.91,11,263,2.53
84,indicated,884,1.07,6,210,2.49
85,mechanical,745,0.90,5,100,2.47
86,new,1495,1.81,10,234,2.47
87,consists,778,0.94,5,197,2.41
88,derived,783,0.95,5,156,2.40
89,known,1742,2.11,11,264,2.38
90,seems,1453,1.76,9,231,2.36
91,often,1143,1.38,7,185,2.34
92,shall,1309,1.58,8,193,2.34
93,generally,1008,1.22,6,211,2.30
94,main,843,1.02,5,161,2.29
95,addition,881,1.07,5,212,2.23
96,many,2129,2.57,12,273,2.22
97,sufficient,1093,1.32,6,239,2.18
98,observed,2986,3.61,16,261,2.15
99,easily,975,1.18,5,248,2.08
100,appear,1885,2.28,9,254,1.98
101,certain,2521,3.05,12,281,1.98
102,plant,1689,2.04,8,42,1.97
103,although,1693,2.05,8,243,1.97
104,clear,1059,1.28,5,224,1.97
105,many,2129,2.57,10,273,1.96
106,connected,1278,1.55,6,231,1.96
107,considered,1084,1.31,5,227,1.93
108,specie,1773,2.14,8,3,1.90
109,every,1113,1.35,5,236,1.89
110,almost,1795,2.17,8,257,1.88
111,according,1136,1.37,5,251,1.86
112,electric,1616,1.95,7,97,1.84
113,bundle,1399,1.69,6,40,1.83
114,conclusion,1404,1.70,6,216,1.82
115,following,3175,3.84,13,295,1.76
116,rather,1239,1.50,5,232,1.74
117,considerable,1500,1.81,6,258,1.73
118,regard,1768,2.14,7,215,1.71
119,last,1529,1.85,6,275,1.70
120,theory,2813,3.40,11,165,1.69
121,another,2323,2.81,9,286,1.68
122,individual,1298,1.57,5,134,1.67
123,might,1883,2.28,7,277,1.62
124,become,1346,1.63,5,253,1.62
125,together,1380,1.67,5,235,1.58
126,lead,1383,1.67,5,179,1.58
127,medium,1383,1.67,5,70,1.58
128,find,2799,3.38,10,253,1.56
129,latter,2523,3.05,9,270,1.56
130,theory,2813,3.40,10,165,1.56
131,velocity,2252,2.72,8,80,1.56
132,question,1445,1.75,5,242,1.52
133,upon,3762,4.55,13,233,1.52
134,septum,1753,2.12,6,23,1.50
135,may,11772,14.23,40,314,1.49
136,regard,1768,2.14,6,215,1.49
137,appears,2065,2.50,7,262,1.49
138,point,6841,8.27,23,300,1.48
139,though,2100,2.54,7,226,1.46
140,light,3603,4.36,12,218,1.46
141,group,2799,3.38,9,155,1.41
142,however,4396,5.31,14,157,1.40
143,described,2831,3.42,9,261,1.39
144,substance,1592,1.92,5,142,1.38
145,single,1595,1.93,5,227,1.37
146,use,1599,1.93,5,257,1.37
147,without,2280,2.76,7,287,1.34
148,also,6983,8.44,21,314,1.31
149,would,6039,7.30,18,302,1.30
150,must,4047,4.89,12,294,1.29
151,character,2031,2.46,6,176,1.29
152,great,2760,3.34,8,284,1.26
153,distribution,1739,2.10,5,149,1.25
154,whole,2854,3.45,8,283,1.21
155,shown,3929,4.75,11,304,1.21
156,taken,3929,4.75,11,305,1.21
157,case,11029,13.33,30,301,1.17
158,far,2581,3.12,7,289,1.17
159,normal,3012,3.64,8,196,1.14
160,body,2282,2.76,6,137,1.12
161,rate,2306,2.79,6,189,1.11
162,field,1974,2.39,5,110,1.07
163,since,2370,2.87,6,268,1.07
164,type,2784,3.37,7,148,1.06
165,period,2064,2.50,5,164,1.00
166,general,3022,3.65,7,281,0.94
167,still,2161,2.61,5,271,0.94
168,much,3904,4.72,9,300,0.93
169,difference,4368,5.28,10,280,0.92
170,found,6652,8.04,15,309,0.90
171,u,2218,2.68,5,162,0.90
172,u,2218,2.68,5,162,0.90
173,present,4018,4.86,9,288,0.89
174,possible,2699,3.26,6,292,0.88
175,also,6983,8.44,15,314,0.83
176,show,5140,6.21,11,292,0.82
177,large,4223,5.11,9,287,0.82
178,may,11772,14.23,25,314,0.81
179,relation,2397,2.90,5,227,0.79
180,well,2909,3.52,6,292,0.77
181,however,4396,5.31,9,157,0.76
182,place,3001,3.63,6,272,0.73
183,general,3022,3.65,6,281,0.72
184,first,7203,8.71,14,309,0.68
185,paper,2579,3.12,5,263,0.68
186,structure,3137,3.79,6,122,0.66
187,point,6841,8.27,13,300,0.65
188,term,2718,3.29,5,172,0.61
189,used,3362,4.06,6,280,0.56
190,constant,3408,4.12,6,230,0.54
191,change,4044,4.89,7,265,0.52
192,curve,4641,5.61,8,171,0.51
193,wall,2936,3.55,5,87,0.49
194,structure,3137,3.79,5,122,0.40
195,experiment,7804,9.43,12,174,0.35
196,taken,3929,4.75,6,305,0.34
197,temperature,7913,9.57,12,164,0.33
198,fibre,3301,3.99,5,29,0.33
199,series,4646,5.62,7,285,0.32
200,gas,4147,5.01,6,144,0.26
