No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,25,0.00,9,19,10.09
2,curious,132,0.02,10,72,7.84
3,respecting,185,0.03,10,93,7.35
4,many,653,0.11,12,207,5.80
5,new,608,0.10,11,142,5.77
6,following,825,0.14,10,203,5.20
7,these,3214,0.53,33,273,4.96
8,some,1885,0.31,12,268,4.27
9,have,5498,0.91,19,292,3.39
10,which,10863,1.80,28,296,2.96
11,i,8290,1.37,18,295,2.71
12,or,5356,0.89,11,287,2.63
13,from,8768,1.45,14,303,2.27
14,that,12636,2.09,11,293,1.40
15,the,118289,19.56,92,316,1.23
16,of,71531,11.83,39,314,0.72
17,in,28534,4.72,15,311,0.67
18,to,28074,4.64,14,305,0.59
19,and,31499,5.21,10,315,-0.06
20,the,118289,19.56,19,316,-1.04
21,of,71531,11.83,9,314,-1.39
