author,date,identifier,keywords,language,og_url,pdf_download_link,pdf_link,publisher,subjects,title
E. Charbon,2014-3-28,10.1098/rsta.2013.0100,"['single-photon avalanche diode', 'avalanche photodiode', 'complementary metal oxide semiconductor']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0100,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0100?download=true,/doi/epdf/10.1098/rsta.2013.0100,The Royal Society Publishing,"['single-photon avalanche diode', 'avalanche photodiode', 'complementary metal oxide semiconductor', 'biophysics', 'image processing', 'photochemistry']",Single-photon imaging in complementary metal oxide semiconductor processes
Giovanna Tinetti,2014-4-28,10.1098/rsta.2013.0077,"['exoplanets', 'atmospheric models', 'space missions']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0077,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0077?download=true,/doi/epdf/10.1098/rsta.2013.0077,The Royal Society Publishing,"['exoplanets', 'atmospheric models', 'space missions', 'extrasolar planets']",Galactic planetary science
Reiner Jedermann and Mike Nicometo and Ismail Uysal and Walter Lang,2014-6-13,10.1098/rsta.2013.0302,"['first-expired-first-out', 'food losses', 'food chain management', 'intelligent container', 'cold chain']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0302,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0302?download=true,/doi/epdf/10.1098/rsta.2013.0302,The Royal Society Publishing,"['first-expired-first-out', 'food losses', 'food chain management', 'intelligent container', 'cold chain', 'biochemistry', 'electrical engineering']",Reducing food losses by intelligent food logistics
S. Janssen and I. Pankoke and K. Klus and K. Schmitt and U. Stephan and J. Wöllenstein,2014-6-13,10.1098/rsta.2013.0312,"['mould sensor', 'fungus detection', 'acceleration', 'turbidity', 'beer logistic', 'shelf life modelling']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0312,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0312?download=true,/doi/epdf/10.1098/rsta.2013.0312,The Royal Society Publishing,"['mould sensor', 'fungus detection', 'acceleration', 'turbidity', 'beer logistic', 'shelf life modelling', 'chemical biology', 'chemical engineering', 'environmental engineering', 'materials science', 'microsystems', 'physical chemistry']",Two underestimated threats in food transportation mould and acceleration
Antje Weisheimer and Susanna Corti and Tim Palmer and Frederic Vitart,2014-6-28,10.1098/rsta.2013.0290,"['atmospheric science', 'meteorology', 'complexity']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0290,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0290?download=true,/doi/epdf/10.1098/rsta.2013.0290,The Royal Society Publishing,"['atmospheric science', 'meteorology', 'complexity', 'atmospheric science', 'climatology', 'geophysics', 'meteorology']",Addressing model error through atmospheric stochastic physical parametrizations impact on the coupled ECMWF seasonal forecasting system
Stephan Juricke and Thomas Jung,2014-6-28,10.1098/rsta.2013.0283,"['stochastic parametrizations', 'sea ice models', 'sea ice strength', 'model uncertainty', 'atmospheric feedbacks']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0283,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0283?download=true,/doi/epdf/10.1098/rsta.2013.0283,The Royal Society Publishing,"['stochastic parametrizations', 'sea ice models', 'sea ice strength', 'model uncertainty', 'atmospheric feedbacks', 'oceanography']",Influence of stochastic sea ice parametrization on climate and the role of atmosphere–sea ice–ocean interaction
Vijay S. Mahadevan and Elia Merzari and Timothy Tautges and Rajeev Jain and Aleksandr Obabko and Michael Smith and Paul Fischer,2014-8-6,10.1098/rsta.2013.0381,"['multi-physics', 'reactor analysis', 'code coupling']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0381,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0381?download=true,/doi/epdf/10.1098/rsta.2013.0381,The Royal Society Publishing,"['multi-physics', 'reactor analysis', 'code coupling', 'computational physics', 'computer modelling and simulation', 'differential equations', 'software']",High-resolution coupled physics solvers for analysing fine-scale nuclear reactor design problems
Itta Ohmura and Gentaro Morimoto and Yousuke Ohno and Aki Hasegawa and Makoto Taiji,2014-8-6,10.1098/rsta.2013.0387,"['molecular dynamics simulation', 'high performance computing', 'multiscale simulation', 'scalable parallel system', 'hardware accelerator']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0387,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0387?download=true,/doi/epdf/10.1098/rsta.2013.0387,The Royal Society Publishing,"['molecular dynamics simulation', 'high performance computing', 'multiscale simulation', 'scalable parallel system', 'hardware accelerator', 'computational biology', 'computational chemistry', 'computer modelling and simulation', 'e-science', 'electrical engineering']",MDGRAPE-4 a special-purpose computer system for molecular dynamics simulations
J. Borgdorff and M. Ben Belgacem and C. Bona-Casas and L. Fazendeiro and D. Groen and O. Hoenen and A. Mizeranschi and J. L. Suter and D. Coster and P. V. Coveney and W. Dubitzky and A. G. Hoekstra and P. Strand and B. Chopard,2014-8-6,10.1098/rsta.2013.0407,"['distributed multiscale computing', 'performance', 'multiscale simulation']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0407,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0407?download=true,/doi/epdf/10.1098/rsta.2013.0407,The Royal Society Publishing,"['distributed multiscale computing', 'performance', 'multiscale simulation', 'computer modelling and simulation']",Performance of distributed multiscale simulations
Clare F. Postlethwaite and Anna E. Hickman and Abigail McQuatters-Gollop and Harry Bryden and Philip Woodworth,2014-9-28,10.1098/rsta.2013.0341,"['marine science', 'sustained observations', 'long-term observations', 'ocean', 'monitoring', 'time series']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0341,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0341?download=true,/doi/epdf/10.1098/rsta.2013.0341,The Royal Society Publishing,"['marine science', 'sustained observations', 'long-term observations', 'ocean', 'monitoring', 'time series', 'biogeochemistry', 'climatology', 'oceanography']",A prospectus for UK marine sustained observations
Linda T. Elkins-Tanton and David Bercovici,2014-9-13,10.1098/rsta.2013.0240,"['lunar crust', 'magma ocean', 'lithospheric deformation']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0240,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0240?download=true,/doi/epdf/10.1098/rsta.2013.0240,The Royal Society Publishing,"['lunar crust', 'magma ocean', 'lithospheric deformation', 'solar system']",Contraction or expansion of the Moon's crust during magma ocean freezing
S. Schlamminger and R. E. Pixley and F. Nolting and J. Schurr and U. Straumann,2014-10-13,10.1098/rsta.2014.0027,"['gravitational constant', 'mass comparator', 'mercury']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0027,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0027?download=true,/doi/epdf/10.1098/rsta.2014.0027,The Royal Society Publishing,"['gravitational constant', 'mass comparator', 'mercury', 'mechanics']",Reflections on a measurement of the gravitational constant using a beam balance and 13 tons of mercury
Terry Quinn and Clive Speake,2014-10-13,10.1098/rsta.2014.0253,"['gravity', 'experimental gravitational physics', 'metrology']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0253,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0253?download=true,/doi/epdf/10.1098/rsta.2014.0253,The Royal Society Publishing,"['gravity', 'experimental gravitational physics', 'metrology', 'astrophysics', 'mechanics']",The Newtonian constant of gravitation—a constant too difficult to measure An introduction
Nick J. Dunstone,2014-9-28,10.1098/rsta.2013.0340,"['climate modelling', 'oceanography', 'strategy']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0340,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0340?download=true,/doi/epdf/10.1098/rsta.2013.0340,The Royal Society Publishing,"['climate modelling', 'oceanography', 'strategy', 'climatology', 'meteorology', 'oceanography']",A perspective on sustained marine observations for climate modelling and prediction
James E. Faller,2014-10-13,10.1098/rsta.2014.0023,"['Newtonian constant', 'big G', 'precision measurement', 'scientific personalities', 'errors', 'systematic errors']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0023,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0023?download=true,/doi/epdf/10.1098/rsta.2014.0023,The Royal Society Publishing,"['Newtonian constant', 'big G', 'precision measurement', 'scientific personalities', 'errors', 'systematic errors', 'mechanics']","Precision measurement, scientific personalities and error budgets the sine quibus non for big G determinations"
Terry Quinn,2014-10-13,10.1098/rsta.2014.0286,"['gravitational constant', 'gravity', 'experimental gravitational physics', 'metrology']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0286,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0286?download=true,/doi/epdf/10.1098/rsta.2014.0286,The Royal Society Publishing,"['gravitational constant', 'gravity', 'experimental gravitational physics', 'metrology', 'mechanics']","Outcome of the Royal Society meeting on G held at Chicheley Hall on 27 and 28 February 2014 to discuss ‘The Newtonian constant of gravitation, a constant too difficult to measure’"
Barry M. Wood,2014-10-13,10.1098/rsta.2014.0029,"['fundamental constants', 'Newtonian gravitational constant', 'least-squares adjustment']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0029,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0029?download=true,/doi/epdf/10.1098/rsta.2014.0029,The Royal Society Publishing,"['fundamental constants', 'Newtonian gravitational constant', 'least-squares adjustment', 'atomic and molecular physics']",Recommending a value for the Newtonian gravitational constant
R. Barboza and U. Bortolozzo and M. G. Clerc and S. Residori and E. Vidal-Henriquez,2014-10-28,10.1098/rsta.2014.0019,"['phase singularities', 'localized structures', 'optical vortexes']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0019,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0019?download=true,/doi/epdf/10.1098/rsta.2014.0019,The Royal Society Publishing,"['phase singularities', 'localized structures', 'optical vortexes', 'complexity', 'mathematical physics', 'optics']",Light–matter interaction induces a single positive vortex with swirling arms
Ricardo Martínez-García and Justin M. Calabrese and Emilio Hernández-García and Cristóbal López,2014-10-28,10.1098/rsta.2014.0068,"['vegetation patterns', 'non-local interactions', 'competitive interactions']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0068,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0068?download=true,/doi/epdf/10.1098/rsta.2014.0068,The Royal Society Publishing,"['vegetation patterns', 'non-local interactions', 'competitive interactions', 'geophysics', 'statistical physics']",Minimal mechanisms for vegetation patterns in semiarid regions
C. Fernandez-Oto and M. Tlidi and D. Escaff and M. G. Clerc,2014-10-28,10.1098/rsta.2014.0009,"['fairy circles', 'localized structures', 'population dynamics']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0009,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0009?download=true,/doi/epdf/10.1098/rsta.2014.0009,The Royal Society Publishing,"['fairy circles', 'localized structures', 'population dynamics', 'biophysics', 'complexity', 'mathematical modelling']",Strong interaction between plants induces circular barren patches fairy circles
Yves Achdou and Francisco J. Buera and Jean-Michel Lasry and Pierre-Louis Lions and Benjamin Moll,2014-11-13,10.1098/rsta.2013.0397,"['heterogeneous agents', 'mean field games', 'income and wealth distribution', 'firm size distribution']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0397,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0397?download=true,/doi/epdf/10.1098/rsta.2013.0397,The Royal Society Publishing,"['heterogeneous agents', 'mean field games', 'income and wealth distribution', 'firm size distribution', 'applied mathematics']",Partial differential equation models in macroeconomics
J. T. Woodworth and G. O. Mohler and A. L. Bertozzi and P. J. Brantingham,2014-11-13,10.1098/rsta.2013.0403,"['crime hotspots', 'density estimation', 'graph Laplacian', 'maximum penalized likelihood estimation', 'non-local means', ""Nyström's extension""]",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0403,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0403?download=true,/doi/epdf/10.1098/rsta.2013.0403,The Royal Society Publishing,"['crime hotspots', 'density estimation', 'graph Laplacian', 'maximum penalized likelihood estimation', 'non-local means', ""Nyström's extension"", 'applied mathematics', 'computational mathematics', 'differential equations', 'graph theory', 'mathematical modelling', 'statistics']",Non-local crime density estimation incorporating housing information
L. Pareschi and G. Toscani,2014-11-13,10.1098/rsta.2013.0396,"['multi-agent systems', 'Boltzmann equation', 'wealth distribution', 'collective knowledge']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0396,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0396?download=true,/doi/epdf/10.1098/rsta.2013.0396,The Royal Society Publishing,"['multi-agent systems', 'Boltzmann equation', 'wealth distribution', 'collective knowledge', 'applied mathematics', 'differential equations', 'mathematical physics', 'statistical physics']",Wealth distribution and collective knowledge a Boltzmann approach
Epifanio G. Virga,2014-11-28,10.1098/rsta.2013.0360,"['gliding bacteria', 'dissipative shocks', 'one-dimensional continua']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0360,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0360?download=true,/doi/epdf/10.1098/rsta.2013.0360,The Royal Society Publishing,"['gliding bacteria', 'dissipative shocks', 'one-dimensional continua', 'applied mathematics', 'biomathematics', 'mathematical physics', 'mechanics']",Dissipative shocks behind bacteria gliding
E. E. Herrera-Valencia and Alejandro D. Rey,2014-11-28,10.1098/rsta.2013.0369,"['flexoelectric membrane actuation', 'flexoelectric-driven viscoelastic capillary flow', 'rheological transfer function in outer hair cells']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0369,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0369?download=true,/doi/epdf/10.1098/rsta.2013.0369,The Royal Society Publishing,"['flexoelectric membrane actuation', 'flexoelectric-driven viscoelastic capillary flow', 'rheological transfer function in outer hair cells', 'biomechanics', 'biophysics', 'chemical engineering', 'fluid mechanics', 'materials science', 'mechanics']",Actuation of flexoelectric membranes in viscoelastic fluids with applications to outer hair cells
Gil Henkin and Stephen J. DeCamp and Daniel T. N. Chen and Tim Sanchez and Zvonimir Dogic,2014-11-28,10.1098/rsta.2014.0142,"['active matter', 'gels', 'bundled microtubules', 'molecular motors', 'spontaneous flow']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0142,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0142?download=true,/doi/epdf/10.1098/rsta.2014.0142,The Royal Society Publishing,"['active matter', 'gels', 'bundled microtubules', 'molecular motors', 'spontaneous flow', 'biophysics', 'fluid mechanics', 'light microscopy', 'mechanics']",Tunable dynamics of microtubule-based active isotropic gels
Howell G. M. Edwards,2014-12-13,10.1098/rsta.2014.0206,"[""Will-o'-the-Wisp"", 'extremophiles', 'stressed environments', 'analytical data', 'in-field\ninstrumentation']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0206,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0206?download=true,/doi/epdf/10.1098/rsta.2014.0206,The Royal Society Publishing,"[""Will-o'-the-Wisp"", 'extremophiles', 'stressed environments', 'analytical data', 'in-field\ninstrumentation', 'biogeochemistry']",Will-o'-the-Wisp an ancient mystery with extremophile origins
Janice L. Bishop and Peter A. J. Englert and Shital Patel and Daniela Tirsch and Alex J. Roy and Christian Koeberl and Ute Böttger and Franziska Hanke and Ralf Jaumann,2014-12-13,10.1098/rsta.2014.0198,"['Antarctic Dry Valleys', 'sediments', 'Raman spectra', 'reflectance spectra', 'chemistry']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0198,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0198?download=true,/doi/epdf/10.1098/rsta.2014.0198,The Royal Society Publishing,"['Antarctic Dry Valleys', 'sediments', 'Raman spectra', 'reflectance spectra', 'chemistry', 'astrobiology', 'biogeochemistry', 'geochemistry', 'geology', 'solar system']","Mineralogical analyses of surface sediments in the Antarctic Dry Valleys coordinated analyses of Raman spectra, reflectance spectra and elemental abundances"
T. W. B. Kibble,2015-1-13,10.1098/rsta.2014.0033,"['symmetry breaking', 'gauge theory', 'electroweak theory']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0033,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0033?download=true,/doi/epdf/10.1098/rsta.2014.0033,The Royal Society Publishing,"['symmetry breaking', 'gauge theory', 'electroweak theory', 'high-energy physics', 'particle physics']",Spontaneous symmetry breaking in gauge theories
John Ellis,2015-1-13,10.1098/rsta.2014.0049,[''],EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0049,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0049?download=true,/doi/epdf/10.1098/rsta.2014.0049,The Royal Society Publishing,"['high-energy physics', 'particle physics']","Before, behind and beyond the discovery of the Higgs boson"
Pippa S. Wells,2015-1-13,10.1098/rsta.2014.0046,"['CERN', 'LHC', 'ATLAS', 'CMS', 'Higgs']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0046,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0046?download=true,/doi/epdf/10.1098/rsta.2014.0046,The Royal Society Publishing,"['CERN', 'LHC', 'ATLAS', 'CMS', 'Higgs', 'high-energy physics', 'particle physics']",The upgraded ATLAS and CMS detectors and their physics capabilities
G. Colicchio and M. Greco and M. Brocchini and O. M. Faltinsen,2015-1-28,10.1098/rsta.2014.0103,"['underwater explosion', 'compressible two-phase flow', 'hydroelastic fluid–structure coupling', 'domain decomposition']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0103,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0103?download=true,/doi/epdf/10.1098/rsta.2014.0103,The Royal Society Publishing,"['underwater explosion', 'compressible two-phase flow', 'hydroelastic fluid–structure coupling', 'domain decomposition', 'computational mechanics', 'computer modelling and simulation', 'mathematical modelling', 'mechanical engineering', 'ocean engineering']",Hydroelastic behaviour of a structure exposed to an underwater explosion
P. Blondeaux and E. Foti and G. Vittori,2015-1-28,10.1098/rsta.2014.0112,"['coastal bedforms', 'sediment transport', 'sedimentary structures']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0112,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0112?download=true,/doi/epdf/10.1098/rsta.2014.0112,The Royal Society Publishing,"['coastal bedforms', 'sediment transport', 'sedimentary structures', 'ocean engineering']",A theoretical model of asymmetric wave ripples
C. Swan and R. Sheikh,2015-1-28,10.1098/rsta.2014.0114,"['wave–structure interactions', 'wave–column interactions', 'wave scattering and wave–wave interactions']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0114,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0114?download=true,/doi/epdf/10.1098/rsta.2014.0114,The Royal Society Publishing,"['wave–structure interactions', 'wave–column interactions', 'wave scattering and wave–wave interactions', 'civil engineering', 'ocean engineering']",The interaction between steep waves and a surface-piercing column
J. R. Grice and P. H. Taylor and R. Eatock Taylor,2015-1-28,10.1098/rsta.2014.0113,"['diffraction', 'hydrodynamics', 'designer wave', 'second order']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0113,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0113?download=true,/doi/epdf/10.1098/rsta.2014.0113,The Royal Society Publishing,"['diffraction', 'hydrodynamics', 'designer wave', 'second order', 'fluid mechanics', 'ocean engineering']",Second-order statistics and ‘designer’ waves for violent free-surface motion around multi-column structures
M. Drago and M. Mattioli and R. Bruschi and L. Vitali,2015-1-28,10.1098/rsta.2014.0111,"['pipeline', 'free span', 'bottom roughness', 'scouring', 'load regimes', 'vortex shedding-induced vibration']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0111,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0111?download=true,/doi/epdf/10.1098/rsta.2014.0111,The Royal Society Publishing,"['pipeline', 'free span', 'bottom roughness', 'scouring', 'load regimes', 'vortex shedding-induced vibration', 'ocean engineering', 'structural engineering']",Insights on the design of free-spanning pipelines
M. Greco and C. Lugni and O. M. Faltinsen,2015-1-28,10.1098/rsta.2014.0110,"['parametric roll', 'motion coupling', 'three-dimensional domain-decomposition', 'stability analysis']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0110,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0110?download=true,/doi/epdf/10.1098/rsta.2014.0110,The Royal Society Publishing,"['parametric roll', 'motion coupling', 'three-dimensional domain-decomposition', 'stability analysis', 'fluid mechanics', 'mechanical engineering', 'ocean engineering']",Influence of motion coupling and nonlinear effects on parametric roll for a floating production storage and offloading platform
Klaus Lehnertz and Henning Dickten,2015-2-13,10.1098/rsta.2014.0094,"['symbolic transfer entropy', 'epileptic network', 'epilepsy', 'EEG']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0094,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0094?download=true,/doi/epdf/10.1098/rsta.2014.0094,The Royal Society Publishing,"['symbolic transfer entropy', 'epileptic network', 'epilepsy', 'EEG', 'chaos theory', 'statistical physics']",Assessing directionality and strength of coupling through symbolic analysis an application to epilepsy patients
Alberto Porta and Andrea Marchi and Vlasta Bari and Karsten Heusser and Jens Tank and Jens Jordan and Franca Barbic and Raffaello Furlan,2015-2-13,10.1098/rsta.2014.0096,"['heart rate variability', 'muscle sympathetic nerve activity', 'baroreflex', 'head-up tilt', 'postural syncope', 'autonomic nervous system']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0096,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0096?download=true,/doi/epdf/10.1098/rsta.2014.0096,The Royal Society Publishing,"['heart rate variability', 'muscle sympathetic nerve activity', 'baroreflex', 'head-up tilt', 'postural syncope', 'autonomic nervous system', 'biomedical engineering', 'biophysics', 'complexity', 'mathematical physics', 'medical computing', 'medical physics']",Conditional symbolic analysis detects nonlinear influences of respiration on cardiovascular control in humans
UnCheol Lee and Stefanie Blain-Moraes and George A. Mashour,2015-2-13,10.1098/rsta.2014.0117,"['consciousness', 'intraoperative awareness', 'unresponsive wakefulness syndrome', 'electroencephalography', 'symbolic analysis', 'symbolic transfer entropy']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0117,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0117?download=true,/doi/epdf/10.1098/rsta.2014.0117,The Royal Society Publishing,"['consciousness', 'intraoperative awareness', 'unresponsive wakefulness syndrome', 'electroencephalography', 'symbolic analysis', 'symbolic transfer entropy', 'applied mathematics', 'complexity']",Assessing levels of consciousness with symbolic analysis
Steffen Schulz and Jens Haueisen and Karl-Jürgen Bär and Voss Andreas,2015-2-13,10.1098/rsta.2014.0098,"['joint symbolic dynamics', 'cardiorespiratory coupling', 'autonomic nervous system', 'respiration', 'heart rate variability', 'schizophrenia']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0098,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0098?download=true,/doi/epdf/10.1098/rsta.2014.0098,The Royal Society Publishing,"['joint symbolic dynamics', 'cardiorespiratory coupling', 'autonomic nervous system', 'respiration', 'heart rate variability', 'schizophrenia', 'biomedical engineering', 'medical computing', 'pattern recognition']",High-resolution joint symbolic analysis to enhance classification of the cardiorespiratory system in patients with schizophrenia and their relatives
C. S. Daw and C. E. A. Finney and B. C. Kaul and K. D. Edwards and R. M. Wagner,2015-2-13,10.1098/rsta.2014.0088,"['engine', 'combustion', 'symbolic analysis', 'time series']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0088,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0088?download=true,/doi/epdf/10.1098/rsta.2014.0088,The Royal Society Publishing,"['engine', 'combustion', 'symbolic analysis', 'time series', 'chemical engineering', 'mechanical engineering']",Characterizing dilute combustion instabilities in a multi-cylinder spark-ignited engine using symbolic analysis
B. F. Xu and T. G. Wang and Y. Yuan and J. F. Cao,2015-2-28,10.1098/rsta.2014.0080,"['offshore floating wind turbine', 'free-vortex wake', 'time-marching algorithm', 'unsteady aerodynamics']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0080,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0080?download=true,/doi/epdf/10.1098/rsta.2014.0080,The Royal Society Publishing,"['offshore floating wind turbine', 'free-vortex wake', 'time-marching algorithm', 'unsteady aerodynamics', 'computational mechanics', 'energy']",Unsteady aerodynamic analysis for offshore floating wind turbines under different wind conditions
I. Antoniadou and N. Dervilis and E. Papatheou and A. E. Maguire and K. Worden,2015-2-28,10.1098/rsta.2014.0075,"['structural health monitoring', 'condition monitoring', 'offshore wind turbines', 'data analysis']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0075,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0075?download=true,/doi/epdf/10.1098/rsta.2014.0075,The Royal Society Publishing,"['structural health monitoring', 'condition monitoring', 'offshore wind turbines', 'data analysis', 'mechanical engineering']",Aspects of structural health and condition monitoring of offshore wind turbines
J. D. Tippmann and X. Zhu and F. Lanza di Scalea,2015-2-28,10.1098/rsta.2014.0070,"['damage detection', 'ambient noise', 'passive sensors', 'reciprocity', 'beamforming']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0070,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0070?download=true,/doi/epdf/10.1098/rsta.2014.0070,The Royal Society Publishing,"['damage detection', 'ambient noise', 'passive sensors', 'reciprocity', 'beamforming', 'statistics', 'structural engineering']",Application of damage detection methods using passive reconstruction of impulse response functions
Noah Myrent and Douglas E. Adams and D. Todd Griffith,2015-2-28,10.1098/rsta.2014.0345,"['wind energy', 'blade damage', 'condition monitoring', 'shear web', 'disbond', 'sensitivity analysis']",EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0345,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0345?download=true,/doi/epdf/10.1098/rsta.2014.0345,The Royal Society Publishing,"['wind energy', 'blade damage', 'condition monitoring', 'shear web', 'disbond', 'sensitivity analysis', 'civil engineering', 'computer modelling and simulation', 'energy', 'environmental engineering', 'mechanical engineering', 'pattern recognition']",Wind turbine blade shear web disbond detection using rotor blade operational sensing and data analysis
David Rugg,2015-3-6,10.1098/rsta.2013.0160,['synchrotron'],EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2013.0160,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2013.0160?download=true,/doi/epdf/10.1098/rsta.2013.0160,The Royal Society Publishing,"['synchrotron', 'materials science']",Synchrotron use for materials science and engineering—the next decade
Peter P. Edwards and Bernt Krebs and Nicholas J. Long and Paul R. Raithby,2015-3-13,10.1098/rsta.2014.0475,[''],EN,https://royalsocietypublishing.org/doi/10.1098/rsta.2014.0475,https://royalsocietypublishing.org/doi/pdf/10.1098/rsta.2014.0475?download=true,/doi/epdf/10.1098/rsta.2014.0475,The Royal Society Publishing,['inorganic chemistry'],Dedication to Lord Lewis the new chemistry of the elements
