No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,that,431265,97.40,5689,6926,5.87
2,in,1263127,285.27,4371,6992,3.94
3,the,2911464,657.53,5608,7016,3.09
4,the,2911464,657.53,756,7016,0.20
