No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,that,18301,4.21,208,495,5.63
2,in,46103,10.60,155,520,3.87
3,the,109050,25.07,210,524,3.07
4,the,109050,25.07,42,524,0.74
