No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,that,340777,78.61,4535,5552,5.85
2,in,980993,226.30,3438,5611,3.93
3,the,2280363,526.04,4476,5628,3.09
4,the,2280363,526.04,610,5628,0.21
