No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,that,251358,59.88,3389,4151,5.82
2,in,710947,169.37,2553,4199,3.91
3,the,1657506,394.87,3348,4213,3.08
4,the,1657506,394.87,461,4213,0.22
