No.,Word,Total no. in whole corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,reflect,19,0.01,2,13,7.61
2,So,54,0.03,2,12,6.11
3,In,245,0.13,3,51,4.51
4,issue,212,0.11,2,36,4.13
5,The,770,0.41,4,65,3.27
