No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,13,0.02,5,12,8.24
2,recorded,62,0.08,15,14,7.57
3,certainty,38,0.05,6,20,6.96
4,foregoing,70,0.09,7,19,6.30
5,striking,77,0.10,5,30,5.67
6,additional,94,0.12,5,39,5.39
7,interesting,144,0.18,7,46,5.26
8,important,174,0.22,6,54,4.76
9,remarkable,239,0.30,8,50,4.72
10,observed,691,0.88,15,70,4.09
