No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,undermined,18,0.01,5,16,9.83
2,fiction,54,0.02,9,9,9.09
3,complicated,198,0.06,9,120,7.21
4,despite,1710,0.52,45,725,6.43
5,aware,204,0.06,5,138,6.32
6,reflects,518,0.16,12,315,6.24
7,explained,883,0.27,16,415,5.89
8,due,2174,0.67,31,599,5.54
9,matter,924,0.28,13,227,5.52
10,lie,479,0.15,6,108,5.36
