No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,established,100,0.12,5,42,5.40
2,explained,106,0.13,5,45,5.32
3,remarkable,266,0.32,12,61,5.25
4,attention,223,0.26,9,69,5.09
5,interesting,164,0.19,6,60,4.95
6,interest,152,0.18,5,50,4.80
7,mentioned,224,0.27,7,59,4.72
8,partly,171,0.20,5,48,4.63
9,important,309,0.37,9,70,4.62
10,account,358,0.42,10,83,4.56
