No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,14,0.01,5,12,8.45
2,curious,70,0.07,10,29,7.13
3,certainty,63,0.06,5,27,6.28
4,interesting,187,0.19,10,71,5.71
5,attention,181,0.19,9,67,5.60
6,express,147,0.15,6,50,5.32
7,established,126,0.13,5,47,5.28
8,probable,240,0.25,9,66,5.20
9,important,270,0.28,9,82,5.03
10,explanation,181,0.19,6,64,5.02
