No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,12,0.01,5,9,8.73
2,curious,76,0.07,17,42,7.83
3,certainty,26,0.03,5,16,7.61
4,singular,53,0.05,5,24,6.59
5,respecting,86,0.08,8,44,6.57
6,stated,115,0.11,6,43,5.73
7,new,256,0.25,11,74,5.45
8,following,412,0.40,9,104,4.48
9,however,415,0.41,5,75,3.62
10,observed,579,0.57,6,93,3.40
