No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,these,8236,0.84,65,191,4.28
2,may,7134,0.73,18,190,2.63
3,have,9781,1.00,16,191,2.01
4,that,27949,2.85,44,192,1.95
5,are,21592,2.20,33,191,1.91
6,which,19448,1.98,25,191,1.66
7,from,18999,1.93,22,192,1.51
8,be,23704,2.41,24,192,1.31
9,to,59099,6.02,54,192,1.17
10,it,21034,2.14,15,192,0.81
11,the,289054,29.43,198,192,0.75
12,by,24406,2.49,16,192,0.69
13,to,59099,6.02,38,192,0.66
14,of,156068,15.89,82,192,0.37
15,in,79462,8.09,37,192,0.19
16,the,289054,29.43,106,192,-0.15
17,a,67078,6.83,23,192,-0.25
18,of,156068,15.89,43,192,-0.56
19,in,79462,8.09,21,192,-0.62
20,and,70842,7.21,17,192,-0.76
21,and,70842,7.21,15,192,-0.94
