No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,these,8252,1.00,56,231,3.80
2,i,9711,1.18,22,232,2.22
3,two,7501,0.91,14,232,1.94
4,have,10365,1.26,19,238,1.91
5,which,23268,2.83,40,239,1.82
6,from,18577,2.26,22,243,1.28
7,that,23235,2.82,27,238,1.26
8,as,22806,2.77,25,242,1.17
9,with,21259,2.58,22,242,1.09
10,are,16608,2.02,17,238,1.07
11,are,16608,2.02,16,238,0.99
12,with,21259,2.58,20,242,0.95
13,to,53765,6.54,48,242,0.88
14,to,53765,6.54,47,242,0.85
15,the,282634,34.36,216,244,0.65
16,it,21398,2.60,16,239,0.62
17,by,25591,3.11,18,243,0.53
18,in,71871,8.74,48,244,0.46
19,by,25591,3.11,15,243,0.27
20,of,167252,20.33,82,243,0.01
21,the,282634,34.36,123,244,-0.16
22,and,72783,8.85,31,243,-0.19
23,of,167252,20.33,64,243,-0.35
24,and,72783,8.85,27,243,-0.39
25,in,71871,8.74,17,244,-1.04
