No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,29,0.01,5,22,7.75
2,certainty,43,0.01,5,21,7.18
3,stated,183,0.04,10,61,6.09
4,explain,126,0.03,5,68,5.63
5,respecting,202,0.04,6,103,5.21
6,ascertained,254,0.05,6,92,4.88
7,few,341,0.07,7,154,4.68
8,many,623,0.13,9,188,4.17
9,new,846,0.17,12,140,4.14
10,these,2709,0.54,35,237,4.01
11,appear,502,0.10,6,162,3.90
12,me,749,0.15,6,181,3.32
13,observed,684,0.14,5,129,3.19
14,state,713,0.14,5,164,3.13
15,number,942,0.19,6,139,2.99
16,some,1814,0.36,11,238,2.92
17,have,5215,1.05,26,252,2.63
18,been,3019,0.61,15,247,2.63
19,which,10632,2.13,46,255,2.43
20,all,1970,0.40,8,221,2.34
21,can,1318,0.26,5,178,2.24
22,upon,1604,0.32,5,186,1.96
23,other,2402,0.48,7,237,1.86
24,from,7381,1.48,18,259,1.60
25,that,11526,2.31,28,252,1.60
26,i,7604,1.53,17,257,1.48
27,were,2692,0.54,6,227,1.47
28,are,4866,0.98,10,244,1.36
29,are,4866,0.98,8,244,1.03
30,or,4559,0.92,7,255,0.94
31,to,24031,4.82,35,265,0.86
32,with,7321,1.47,10,257,0.77
33,it,11166,2.24,13,254,0.54
34,of,61917,12.43,72,270,0.53
35,not,4394,0.88,5,244,0.50
36,the,97053,19.48,110,272,0.50
37,as,7946,1.60,9,256,0.50
38,this,7455,1.50,8,255,0.42
39,in,24258,4.87,23,267,0.24
40,by,11341,2.28,10,266,0.14
41,that,11526,2.31,10,252,0.11
42,with,7321,1.47,6,257,0.03
43,and,25792,5.18,21,270,0.02
44,a,22014,4.42,17,272,-0.06
45,be,10548,2.12,8,258,-0.08
46,and,25792,5.18,19,270,-0.12
47,to,24031,4.82,17,265,-0.18
48,by,11341,2.28,8,266,-0.19
49,the,97053,19.48,56,272,-0.48
50,of,61917,12.43,35,270,-0.51
51,is,13420,2.69,7,262,-0.62
52,in,24258,4.87,9,267,-1.11
53,a,22014,4.42,8,272,-1.14
