No.,Word,Total no. in window corpus,Expected collocate frequency,Observed collocate frequency,In no. of texts,Mutual Information value
1,propriety,31,0.01,5,23,7.23
2,certainty,32,0.01,5,19,7.18
3,related,74,0.02,5,26,5.98
4,stated,181,0.05,8,58,5.36
5,important,127,0.03,5,81,5.20
6,ascertained,259,0.07,9,96,5.02
7,respecting,173,0.05,6,95,5.01
8,seem,150,0.04,5,72,4.96
9,chemical,394,0.11,8,80,4.24
10,new,848,0.23,17,149,4.22
11,few,357,0.10,7,153,4.19
12,am,329,0.09,6,125,4.09
13,preceding,389,0.10,7,104,4.07
14,general,698,0.19,10,141,3.74
15,many,639,0.17,9,172,3.71
16,series,499,0.13,7,88,3.71
17,appear,505,0.14,7,164,3.69
18,these,2752,0.74,38,223,3.68
19,observed,528,0.14,6,120,3.40
20,number,728,0.20,8,142,3.35
21,me,680,0.18,6,169,3.04
22,following,714,0.19,6,165,2.97
23,been,3188,0.86,24,236,2.81
24,observations,856,0.23,6,123,2.71
25,have,5026,1.35,34,241,2.65
26,all,1897,0.51,12,208,2.56
27,state,830,0.22,5,159,2.49
28,some,1890,0.51,11,230,2.44
29,such,1143,0.31,6,202,2.29
30,other,2470,0.66,12,230,2.18
31,which,10831,2.91,44,244,1.92
32,can,1286,0.35,5,177,1.86
33,that,11804,3.17,45,242,1.83
34,are,5011,1.35,19,234,1.82
35,from,7200,1.93,25,248,1.69
36,i,7468,2.01,20,247,1.32
37,may,2991,0.80,8,227,1.32
38,upon,2010,0.54,5,181,1.21
39,were,2849,0.77,7,219,1.19
40,two,2515,0.68,6,213,1.15
41,not,4582,1.23,10,234,1.02
42,to,24038,6.45,49,257,0.92
43,other,2470,0.66,5,230,0.91
44,with,7789,2.09,15,244,0.84
45,same,2753,0.74,5,229,0.76
46,are,5011,1.35,9,234,0.74
47,or,4499,1.21,8,244,0.73
48,by,11283,3.03,20,255,0.72
49,it,11683,3.14,20,244,0.67
50,the,96386,25.88,156,260,0.59
51,will,3106,0.83,5,206,0.58
52,of,62502,16.78,91,259,0.44
53,be,10672,2.87,15,249,0.39
54,in,24302,6.53,33,258,0.34
55,but,4471,1.20,6,243,0.32
56,as,7972,2.14,10,246,0.22
57,to,24038,6.45,30,257,0.22
58,this,7323,1.97,9,246,0.19
59,and,27060,7.27,33,259,0.18
60,and,27060,7.27,28,259,-0.05
61,with,7789,2.09,8,244,-0.06
62,a,22107,5.94,20,260,-0.25
63,by,11283,3.03,10,255,-0.28
64,the,96386,25.88,80,260,-0.37
65,is,13487,3.62,11,250,-0.40
66,that,11804,3.17,9,242,-0.49
67,from,7200,1.93,5,248,-0.63
68,of,62502,16.78,42,259,-0.68
69,be,10672,2.87,7,249,-0.71
70,a,22107,5.94,11,260,-1.11
71,it,11683,3.14,5,244,-1.33
72,is,13487,3.62,5,250,-1.53
73,in,24302,6.53,9,258,-1.54
