Context,Word,File,Directory
"the other, on which the facts that have been detailed have",detailed,rstl_1820_0012.txt,txt_rstl
"As it appears from the facts here detailed that bitumen, or",detailed,rstl_1823_0032.txt,txt_rstl
"48. In reasoning upon the facts detailed in this Paper, we",detailed,rstl_1824_0011.txt,txt_rstl
I not observed several curious facts which 1 thought might prove,curious,rstl_1820_0020.txt,txt_rstl
one of the most curious facts respecting muscular motion that has,curious,rstl_1823_0001.txt,txt_rstl
"PHILOSOPHICAL TRANSACTIONS. XI. Some curious facts respecting the Walrus and Seal,",curious,rstl_1824_0014.txt,txt_rstl
"a quarto page. 5ome curious facts respecting the walrus and seal,",curious,rstl_1824_0014.txt,txt_rstl
"I shall con- some curious facts respecting the walrus and seal,",curious,rstl_1824_0014.txt,txt_rstl
"MDCCCXXIV.Z72.VINL. pr. 238. Some curious facts respecting the walrus and seal,",curious,rstl_1824_0014.txt,txt_rstl
"is also shown. Some curious facts respecting the walrus and seal,",curious,rstl_1824_0014.txt,txt_rstl
hopes of eliciting some new facts illustrative of 80 curious and,curious,rstl_1825_0015.txt,txt_rstl
"hitherto been recorded; many curious facts corroborative of that conviction, and",curious,rstl_1825_0015.txt,txt_rstl
"The two preliminary and curious facts just detailed, con- nected with",curious,rstl_1825_0015.txt,txt_rstl
Co 24 ] I. Additional facts respecting the fossil remains of,respecting,rstl_1818_0005.txt,txt_rstl
one of the most curious facts respecting muscular motion that has,respecting,rstl_1823_0001.txt,txt_rstl
"does not offer any new facts respecting these worms, except that",respecting,rstl_1823_0001.txt,txt_rstl
"opportunity of ascertaining some other facts respecting steel, which had not",respecting,rstl_1824_0021.txt,txt_rstl
"PHILOSOPHICAL TRANSACTIONS. XI. Some curious facts respecting the Walrus and Seal,",respecting,rstl_1824_0014.txt,txt_rstl
"a quarto page. 5ome curious facts respecting the walrus and seal,",respecting,rstl_1824_0014.txt,txt_rstl
"I shall con- some curious facts respecting the walrus and seal,",respecting,rstl_1824_0014.txt,txt_rstl
"MDCCCXXIV.Z72.VINL. pr. 238. Some curious facts respecting the walrus and seal,",respecting,rstl_1824_0014.txt,txt_rstl
"is also shown. Some curious facts respecting the walrus and seal,",respecting,rstl_1824_0014.txt,txt_rstl
have also added many useful facts to this part of natural,useful,rstl_1819_0014.txt,txt_rstl
"H. Davy's-researches on flame, The facts stated in Section II, explain",stated,rstl_1817_0008.txt,txt_rstl
a pure supporting medium. The facts stated in Section I. show,stated,rstl_1817_0008.txt,txt_rstl
any one to bring the facts which I have stated under,stated,rstl_1819_0002.txt,txt_rstl
oxide into carbonic acid. The facts which have been stated sulficiently,stated,rstl_1821_0014.txt,txt_rstl
the male or not. These facts explain the error which physiologists,explain,rstl_1817_0019.txt,txt_rstl
"H. Davy's-researches on flame, The facts stated in Section II, explain",explain,rstl_1817_0008.txt,txt_rstl
matters entering into inflammation. These facts likewise explain the methods by,explain,rstl_1817_0008.txt,txt_rstl
vicinity of that station.* These facts appear sufficient to explain the,explain,rstl_1819_0024.txt,txt_rstl
"its intricacy, and finding the facts which he had to explain",explain,rstl_1821_0029.txt,txt_rstl
"that arise from it. The facts I have collected, seem calculated",seem,rstl_1822_0017.txt,txt_rstl
"supported by the analogies and facts of physio- logy, which seem",seem,rstl_1823_0031.txt,txt_rstl
"in air, as the following facts seem to prove. Steel wires",seem,rstl_1823_0015.txt,txt_rstl
