https://example.com/collocation-analysis
There are 5179421 different words in your collocation database for "fact". (Your query returned 10771 matches in 326 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	matter	1713	0.88	86	217	4.61
2	that	48454	24.88	1441	323	3.86
3	due	3416	1.75	86	287	3.62
4	they	7888	4.05	72	319	2.15
5	this	30530	15.67	246	323	1.97
6	in	124484	63.91	859	325	1.75
7	there	9105	4.67	56	321	1.58
8	by	44529	22.86	213	326	1.22
9	we	20435	10.49	92	308	1.13
10	is	78366	40.23	351	325	1.13
11	from	30600	15.71	135	324	1.10
12	not	19549	10.04	75	323	0.90
13	the	497373	255.34	1780	324	0.80
14	it	36761	18.87	131	324	0.80
15	have	17974	9.23	64	323	0.79
16	is	78366	40.23	266	325	0.73
17	to	102817	52.78	316	324	0.58
18	as	42896	22.02	125	324	0.50
19	which	36350	18.66	103	323	0.46
20	are	32310	16.59	88	323	0.41
21	we	20435	10.49	55	308	0.39
22	it	36761	18.87	93	324	0.30
23	be	41957	21.54	98	325	0.19
24	the	497373	255.34	1146	324	0.17
25	a	118331	60.75	264	326	0.12
26	by	44529	22.86	96	326	0.07
27	be	41957	21.54	88	325	0.03
28	are	32310	16.59	66	323	-0.01
29	with	36835	18.91	75	325	-0.01
30	was	28610	14.69	58	322	-0.02
31	as	42896	22.02	86	324	-0.03
32	in	124484	63.91	249	325	-0.04
33	this	30530	15.67	60	323	-0.06
34	for	28143	14.45	51	324	-0.18
35	was	28610	14.69	51	322	-0.20
36	at	29719	15.26	52	325	-0.23
37	and	121183	62.21	212	326	-0.23
38	of	283570	145.58	483	326	-0.27
39	a	118331	60.75	201	326	-0.27
40	with	36835	18.91	59	325	-0.36
41	to	102817	52.78	162	324	-0.38
42	of	283570	145.58	419	326	-0.47
43	and	121183	62.21	62	326	-2.00
