https://example.com/collocation-analysis
There are 1557150 different words in your collocation database for "fact". (Your query returned 2263 matches in 214 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	that	15642	6.06	188	199	2.96
2	this	9669	3.74	95	200	2.67
3	in	41078	15.91	207	214	1.70
4	may	4048	1.57	17	192	1.44
5	is	17826	6.90	72	213	1.38
6	not	6113	2.37	22	199	1.22
7	not	6113	2.37	19	199	1.00
8	i	8763	3.39	27	198	0.99
9	from	10987	4.25	33	201	0.96
10	is	17826	6.90	50	213	0.86
11	be	12917	5.00	36	209	0.85
12	but	5388	2.09	15	197	0.85
13	a	29268	11.33	79	213	0.80
14	which	14970	5.80	38	205	0.71
15	it	14074	5.45	33	206	0.60
16	be	12917	5.00	30	209	0.58
17	have	6584	2.55	15	196	0.56
18	as	13514	5.23	29	211	0.47
19	it	14074	5.45	29	206	0.41
20	by	17672	6.84	36	213	0.40
21	to	34867	13.50	71	213	0.39
22	was	9391	3.64	19	200	0.39
23	by	17672	6.84	35	213	0.35
24	the	154417	59.80	300	214	0.33
25	i	8763	3.39	17	198	0.32
26	to	34867	13.50	65	213	0.27
27	in	41078	15.91	68	214	0.10
28	a	29268	11.33	47	213	0.05
29	as	13514	5.23	21	211	0.00
30	that	15642	6.06	24	199	-0.01
31	at	10440	4.04	16	209	-0.02
32	and	38761	15.01	57	214	-0.07
33	with	12348	4.78	18	211	-0.09
34	of	89637	34.71	129	214	-0.11
35	the	154417	59.80	215	214	-0.15
36	of	89637	34.71	75	214	-0.89
37	and	38761	15.01	16	214	-1.91
