https://example.com/collocation-analysis
There are 2223326 different words in your collocation database for "fact". (Your query returned 3641 matches in 249 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	that	21142	9.14	239	245	2.71
2	this	12768	5.52	126	242	2.51
3	in	58322	25.21	401	248	1.99
4	is	28408	12.28	129	245	1.39
5	is	28408	12.28	120	245	1.29
6	not	8054	3.48	27	243	0.96
7	we	6599	2.85	22	205	0.95
8	it	19287	8.34	60	244	0.85
9	i	10675	4.61	32	234	0.79
10	from	15408	6.66	45	246	0.76
11	by	21126	9.13	61	248	0.74
12	but	7652	3.31	22	243	0.73
13	which	20880	9.03	57	245	0.66
14	was	12159	5.26	33	231	0.65
15	by	21126	9.13	54	248	0.56
16	the	223002	96.39	517	249	0.42
17	it	19287	8.34	43	244	0.37
18	of	136885	59.17	288	249	0.28
19	be	19980	8.64	42	245	0.28
20	a	43960	19.00	90	246	0.24
21	that	21142	9.14	41	245	0.17
22	this	12768	5.52	24	242	0.12
23	the	223002	96.39	396	249	0.04
24	to	48462	20.95	86	247	0.04
25	a	43960	19.00	73	246	-0.06
26	and	57353	24.79	95	249	-0.06
27	to	48462	20.95	80	247	-0.07
28	with	17155	7.41	28	246	-0.08
29	be	19980	8.64	32	245	-0.11
30	as	18777	8.12	30	244	-0.11
31	at	16436	7.10	25	245	-0.18
32	in	58322	25.21	88	248	-0.20
33	with	17155	7.41	25	246	-0.25
34	which	20880	9.03	29	245	-0.32
35	as	18777	8.12	26	244	-0.32
36	of	136885	59.17	123	249	-0.94
37	and	57353	24.79	32	249	-1.63
