https://example.com/collocation-analysis
There are 3247025 different words in your collocation database for "fact". (Your query returned 5703 matches in 202 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	owing	662	0.29	37	140	4.99
2	due	1978	0.87	67	191	4.27
3	that	28872	12.71	902	201	4.15
4	view	1552	0.68	34	180	3.64
5	they	5770	2.54	43	197	2.08
6	this	19665	8.65	128	201	1.89
7	in	83366	36.69	522	202	1.83
8	is	52772	23.22	261	202	1.49
9	by	27033	11.90	131	202	1.46
10	it	21712	9.56	83	200	1.12
11	the	309146	136.05	1021	202	0.91
12	to	60733	26.73	198	202	0.89
13	from	21243	9.35	64	201	0.78
14	be	23738	10.45	66	202	0.66
15	is	52772	23.22	139	202	0.58
16	it	21712	9.56	52	200	0.44
17	are	24303	10.70	53	201	0.31
18	the	309146	136.05	661	202	0.28
19	be	23738	10.45	44	202	0.07
20	which	19759	8.70	36	200	0.05
21	are	24303	10.70	44	201	0.04
22	a	69632	30.64	111	202	-0.14
23	for	21569	9.49	33	202	-0.20
24	and	86428	38.04	130	202	-0.23
25	in	83366	36.69	125	202	-0.23
26	as	22802	10.04	33	202	-0.28
27	with	23489	10.34	32	201	-0.37
28	to	60733	26.73	80	202	-0.42
29	of	174414	76.76	218	202	-0.49
30	that	28872	12.71	34	201	-0.58
31	a	69632	30.64	81	202	-0.60
32	of	174414	76.76	186	202	-0.72
33	and	86428	38.04	54	202	-1.49
