https://example.com/collocation-analysis
There are 1487075 different words in your collocation database for "fact". (Your query returned 2232 matches in 210 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	that	14710	5.86	188	197	3.00
2	this	9313	3.71	96	198	2.69
3	in	39028	15.54	204	210	1.71
4	may	3742	1.49	18	188	1.59
5	is	16993	6.76	73	209	1.43
6	i	8441	3.36	29	196	1.11
7	not	5686	2.26	19	196	1.07
8	from	10671	4.25	34	199	1.00
9	not	5686	2.26	18	196	0.99
10	which	14211	5.66	41	203	0.86
11	a	27703	11.03	79	209	0.84
12	is	16993	6.76	48	209	0.83
13	be	12039	4.79	33	205	0.78
14	be	12039	4.79	31	205	0.69
15	it	13100	5.22	32	203	0.62
16	was	8958	3.57	19	197	0.41
17	it	13100	5.22	27	203	0.37
18	the	148170	58.99	299	210	0.34
19	by	17110	6.81	34	209	0.32
20	by	17110	6.81	34	209	0.32
21	as	12629	5.03	25	208	0.31
22	to	32946	13.12	65	209	0.31
23	i	8441	3.36	16	196	0.25
24	to	32946	13.12	58	209	0.14
25	in	39028	15.54	64	210	0.04
26	this	9313	3.71	15	198	0.02
27	a	27703	11.03	44	209	-0.00
28	as	12629	5.03	20	208	-0.01
29	of	86531	34.45	137	210	-0.01
30	and	37046	14.75	57	210	-0.05
31	that	14710	5.86	22	197	-0.09
32	the	148170	58.99	218	210	-0.11
33	with	11830	4.71	17	207	-0.15
34	at	9990	3.98	14	205	-0.18
35	from	10671	4.25	14	199	-0.28
36	of	86531	34.45	75	210	-0.88
37	and	37046	14.75	15	210	-1.98
