https://example.com/collocation-analysis
There are 2141782 different words in your collocation database for "fact". (Your query returned 3597 matches in 245 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	that	20361	9.03	235	241	2.70
2	this	12440	5.52	127	238	2.52
3	in	55804	24.75	379	245	1.94
4	is	26846	11.91	124	241	1.38
5	is	26846	11.91	117	241	1.30
6	when	5814	2.58	22	223	1.09
7	not	7945	3.52	30	236	1.09
8	we	6307	2.80	22	197	0.98
9	from	15049	6.68	49	240	0.88
10	but	7497	3.33	23	238	0.79
11	it	18639	8.27	57	239	0.79
12	was	11590	5.14	35	228	0.77
13	i	10330	4.58	31	232	0.76
14	which	20027	8.88	55	241	0.63
15	by	20547	9.11	56	243	0.62
16	by	20547	9.11	54	243	0.57
17	a	41490	18.40	99	242	0.43
18	the	216914	96.21	515	245	0.42
19	it	18639	8.27	44	239	0.41
20	be	18653	8.27	44	240	0.41
21	of	130883	58.05	285	245	0.30
22	that	20361	9.03	41	241	0.18
23	the	216914	96.21	393	245	0.03
24	with	16377	7.26	29	242	-0.00
25	as	18102	8.03	32	239	-0.01
26	a	41490	18.40	73	242	-0.01
27	to	46659	20.70	80	243	-0.05
28	and	55790	24.75	95	245	-0.06
29	be	18653	8.27	31	240	-0.09
30	to	46659	20.70	77	243	-0.10
31	at	16110	7.15	26	240	-0.14
32	with	16377	7.26	26	242	-0.16
33	in	55804	24.75	84	245	-0.24
34	which	20027	8.88	28	241	-0.34
35	as	18102	8.03	25	239	-0.36
36	of	130883	58.05	121	245	-0.94
37	and	55790	24.75	33	245	-1.58
