https://example.com/collocation-analysis
There are 3356687 different words in your collocation database for "facts". (Your query returned 1182 matches in 281 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	following	2001	0.22	19	235	4.44
2	these	9773	1.07	66	262	3.94
3	all	5771	0.63	19	262	2.91
4	have	12225	1.34	33	268	2.62
5	other	6718	0.74	17	265	2.53
6	which	24181	2.65	55	279	2.37
7	that	30877	3.39	50	272	1.88
8	i	10418	1.14	16	255	1.81
9	are	23833	2.61	25	276	1.26
10	to	66275	7.27	64	280	1.14
11	with	25763	2.82	23	275	1.03
12	be	25351	2.78	22	276	0.98
13	it	23922	2.62	18	276	0.78
14	the	334593	36.68	246	281	0.75
15	as	28916	3.17	21	277	0.73
16	in	82700	9.07	54	281	0.57
17	by	27821	3.05	18	279	0.56
18	by	27821	3.05	16	279	0.39
19	to	66275	7.27	37	280	0.35
20	of	180756	19.82	96	281	0.28
21	of	180756	19.82	70	281	-0.18
22	the	334593	36.68	116	281	-0.34
23	and	88368	9.69	25	280	-0.63
24	a	69026	7.57	19	279	-0.67
25	and	88368	9.69	21	280	-0.88
26	in	82700	9.07	16	281	-1.18
