https://example.com/collocation-analysis
There are 3266021 different words in your collocation database for "facts". (Your query returned 1330 matches in 238 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	following	1921	0.24	19	213	4.30
2	these	9575	1.20	77	227	4.00
3	all	5578	0.70	21	223	2.91
4	have	12064	1.51	32	233	2.40
5	other	6686	0.84	17	228	2.34
6	which	24487	3.07	62	235	2.34
7	i	10288	1.29	19	227	1.88
8	that	30894	3.87	50	234	1.69
9	are	22898	2.87	37	233	1.69
10	we	12910	1.62	17	216	1.39
11	with	25089	3.14	28	234	1.16
12	to	64896	8.13	66	237	1.02
13	be	24506	3.07	23	234	0.91
14	it	24134	3.02	21	233	0.80
15	as	28581	3.58	24	235	0.75
16	the	331655	41.53	278	238	0.74
17	in	81961	10.26	62	238	0.59
18	by	26756	3.35	19	236	0.50
19	of	179287	22.45	108	238	0.27
20	to	64896	8.13	39	237	0.26
21	that	30894	3.87	16	234	0.05
22	of	179287	22.45	81	238	-0.15
23	the	331655	41.53	122	238	-0.45
24	and	86354	10.81	30	237	-0.53
25	a	67823	8.49	19	235	-0.84
26	and	86354	10.81	24	237	-0.85
27	in	81961	10.26	19	238	-1.11
