https://example.com/collocation-analysis
There are 1032616 different words in your collocation database for "facts". (Your query returned 1351 matches in 259 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	propriety	29	0.01	6	21	7.49
2	adduced	30	0.01	6	12	7.44
3	certainty	40	0.01	6	24	7.03
4	related	72	0.02	5	23	5.92
5	stated	201	0.06	12	62	5.70
6	prove	175	0.05	8	74	5.31
7	seem	152	0.04	6	72	5.10
8	respecting	176	0.05	6	87	4.89
9	ascertained	276	0.08	8	101	4.66
10	preceding	348	0.10	8	102	4.32
11	chemical	393	0.11	8	78	4.15
12	new	805	0.23	15	149	4.02
13	few	369	0.11	6	143	3.82
14	many	699	0.20	11	175	3.77
15	general	636	0.18	10	147	3.77
16	appear	518	0.15	8	163	3.75
17	am	394	0.11	6	131	3.73
18	these	2776	0.80	42	219	3.72
19	observed	536	0.15	7	124	3.50
20	number	706	0.20	8	148	3.30
21	series	682	0.20	7	82	3.16
22	been	3373	0.97	28	234	2.85
23	following	633	0.18	5	160	2.78
24	above	651	0.19	5	161	2.74
25	have	5121	1.47	39	236	2.73
26	me	705	0.20	5	165	2.62
27	some	2032	0.58	14	227	2.58
28	all	1799	0.52	10	206	2.27
29	most	908	0.26	5	198	2.26
30	observations	953	0.27	5	123	2.19
31	other	2469	0.71	12	228	2.08
32	are	4787	1.38	23	231	2.06
33	which	10751	3.09	49	238	1.99
34	such	1104	0.32	5	201	1.98
35	that	11793	3.39	44	239	1.70
36	from	7315	2.10	26	243	1.63
37	upon	2076	0.60	6	181	1.33
38	were	2897	0.83	8	220	1.26
39	i	7459	2.15	20	241	1.22
40	may	3040	0.87	8	222	1.19
41	to	23955	6.89	56	254	1.02
42	are	4787	1.38	11	231	1.00
43	they	2184	0.63	5	215	0.99
44	not	4673	1.34	10	230	0.90
45	any	2363	0.68	5	226	0.88
46	with	7808	2.25	16	240	0.83
47	or	4442	1.28	9	239	0.82
48	by	11156	3.21	22	254	0.78
49	as	7863	2.26	14	241	0.63
50	the	93365	26.85	166	257	0.63
51	but	4586	1.32	8	241	0.60
52	will	2947	0.85	5	209	0.56
53	it	11551	3.32	19	242	0.52
54	this	7207	2.07	11	241	0.41
55	in	23797	6.84	36	256	0.39
56	of	62455	17.96	90	257	0.32
57	to	23955	6.89	34	254	0.30
58	with	7808	2.25	11	240	0.29
59	acid	3671	1.06	5	83	0.24
60	by	11156	3.21	15	254	0.22
61	be	10574	3.04	14	246	0.20
62	have	5121	1.47	6	236	0.03
63	and	26899	7.74	31	256	0.00
64	and	26899	7.74	28	256	-0.14
65	is	12523	3.60	12	247	-0.26
66	be	10574	3.04	10	246	-0.28
67	a	21616	6.22	19	258	-0.39
68	the	93365	26.85	79	257	-0.44
69	from	7315	2.10	6	243	-0.49
70	as	7863	2.26	6	241	-0.59
71	on	6969	2.00	5	249	-0.68
72	i	7459	2.15	5	241	-0.78
73	of	62455	17.96	41	257	-0.81
74	that	11793	3.39	6	239	-1.18
75	in	23797	6.84	10	256	-1.45
76	a	21616	6.22	9	258	-1.47
