https://example.com/collocation-analysis
There are 2033865 different words in your collocation database for "facts". (Your query returned 2138 matches in 276 different texts)
__________________

No.	Word	Total no. in whole corpus	Expected collocate frequency	Observed collocate frequency	In no. of texts	Mutual information value

1	respecting	224	0.06	11	93	5.59
2	stated	499	0.13	22	130	5.43
3	prove	276	0.07	10	105	5.15
4	known	645	0.16	12	147	4.19
5	show	573	0.15	10	151	4.09
6	us	634	0.16	11	142	4.08
7	preceding	683	0.17	11	146	3.98
8	many	1295	0.33	17	193	3.68
9	these	6272	1.60	79	245	3.62
10	appears	1283	0.33	13	203	3.31
11	paper	1385	0.35	12	178	3.08
12	such	2298	0.59	17	213	2.85
13	some	2852	0.73	16	237	2.46
14	have	8644	2.21	48	254	2.44
15	all	4075	1.04	20	238	2.26
16	i	12004	3.07	52	263	2.08
17	from	13603	3.48	56	261	2.01
18	been	5151	1.32	21	256	2.00
19	which	19909	5.09	73	260	1.84
20	are	10777	2.76	38	268	1.79
21	made	2862	0.73	10	229	1.77
22	we	6157	1.57	17	223	1.43
23	that	21135	5.40	57	258	1.40
24	other	5269	1.35	13	249	1.27
25	will	4702	1.20	11	242	1.19
26	with	15423	3.94	35	272	1.15
27	may	5752	1.47	13	251	1.14
28	to	45646	11.67	89	275	0.93
29	with	15423	3.94	29	272	0.88
30	by	19317	4.94	36	275	0.87
31	but	7802	1.99	14	253	0.81
32	in	51670	13.21	87	275	0.72
33	be	18070	4.62	30	266	0.70
34	the	202652	51.81	323	276	0.64
35	it	19713	5.04	31	256	0.62
36	not	8626	2.21	13	252	0.56
37	by	19317	4.94	29	275	0.55
38	on	13832	3.54	20	275	0.50
39	of	114984	29.40	163	276	0.47
40	this	12733	3.26	18	255	0.47
41	are	10777	2.76	15	268	0.44
42	as	17149	4.38	22	264	0.33
43	as	17149	4.38	21	264	0.26
44	or	10758	2.75	13	262	0.24
45	and	52035	13.30	57	275	0.10
46	to	45646	11.67	45	275	-0.05
47	that	21135	5.40	20	258	-0.11
48	this	12733	3.26	11	255	-0.24
49	the	202652	51.81	157	276	-0.40
50	is	24560	6.28	19	272	-0.40
51	on	13832	3.54	10	275	-0.50
52	and	52035	13.30	31	275	-0.78
53	a	40403	10.33	23	274	-0.85
54	a	40403	10.33	19	274	-1.12
55	of	114984	29.40	54	276	-1.12
56	is	24560	6.28	11	272	-1.19
57	in	51670	13.21	23	275	-1.20
